main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	hero	1	false	wh_main_chs_cha_dwarf_castellan	1	0	500	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_castellan	250	heavy		false	false	0	684710946	false		wh_main_vo_culture_Chaos	dwf_thane	dwf_thane	0	true	dwf_warrior_30_degrees		true	false		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_ExhaltedHero	0	true	false	2	false	false	
	-1	lord	1	false	wh_main_chs_cha_dwarf_lord	1	0	900	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_lord	250	heavy		false	false	0	684710947	false		wh_main_vo_culture_Chaos	lord_infantry_axe	lord_infantry_axe	0	true	dwf_warrior_15_degrees		true	false		900.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_chs_cha_dwarf_lord_shadow	1	0	850	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_lord_shadow	250	heavy		false	false	0	684710949	false		wh_main_vo_culture_Chaos	lord_wizard_shadows	lord_wizard_shadows	0	true	dwf_warrior_15_degrees		true	false		850.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_death	1	0	550	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_death	250	heavy		false	false	0	684710951	false		wh_main_vo_culture_Chaos	wizard_death	wizard_death	0	true	dwf_warrior_30_degrees		true	false		550.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_fire	1	0	550	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_fire	250	heavy		false	false	0	684710952	false		wh_main_vo_culture_Chaos	wizard_fire	wizard_fire	0	true	dwf_warrior_30_degrees		true	false		550.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_metal	1	0	550	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_metal	250	heavy		false	false	0	684710953	false		wh_main_vo_culture_Chaos	wizard_metal	wizard_metal	0	true	dwf_warrior_30_degrees		true	false		550.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
	-1	lord	1	false	zhatan_the_black	1	0	1400	wh_main_shp_transport	1	1	1	0	1400			zhatan_the_black	350	heavy		false	false	0	684710954	false		wh_main_vo_culture_Chaos	lord_infantry_axe_great	lord_infantry_axe_great	0	true	dwf_warrior_45_degrees		true	false		1400.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false	
	-1	lord	1	false	drazhoath_the_ashen	1	0	1000	wh_main_shp_transport	1	1	1	0	1200			drazhoath_the_ashen	300	heavy		false	false	0	684710940	false		wh_main_vo_culture_Chaos	lord_wizard_runelord	lord_wizard_runelord	0	true	dwf_warrior_15_degrees		true	false		1000.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false	
	-1	lord	1	false	rykarth_the_unbreakable	1	0	1250	wh_main_shp_transport	1	1	1	0	1200			rykarth_the_unbreakable	300	heavy		false	false	0	684710944	false		wh_main_vo_culture_Chaos	lord_infantry_axe_great	lord_infantry_axe_great	0	true	dwf_warrior_15_degrees		true	false		1250.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_chs_cha_bull_lord	1	0	800	wh_main_shp_transport	1	1	1	0	800			wh_main_chs_cha_bull_lord	200	heavy		false	false	0	684710945	false		wh_dlc03_vo_culture_Beastmen	wh_main_chs_cha_bull_lord	wh_main_chs_cha_bull_lord	3	true	wh_main_chs_cha_bull_lord		true	false		800.0	0.0	false	vo_culture_None	true	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	1	false	false	
	-1	lord	1	false	wh_main_chs_cha_dwarf_lord_1	1	0	1100	wh_main_shp_transport	1	1	1	0	1400			wh_main_chs_cha_dwarf_lord_1	350	heavy		false	false	0	684710948	false		wh_main_vo_culture_Chaos	lord_dragon	lord_dragon	0	true	dwf_warrior_15_degrees	wh_main_cam_mnt_chs_great_taurus	true	false		1100.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	true	0	false	false	
	-1	lord	1	false	drazhoath_the_ashen_1	1	0	1600	wh_main_shp_transport	1	1	1	0	1800			drazhoath_the_ashen_1	450	heavy		false	false	0	684710941	false		wh_main_vo_culture_Chaos	lord_wizard_runelord	lord_wizard_runelord	0	true	dwf_warrior_15_degrees	wh_main_cam_mnt_chs_cinderbreath	true	false		1600.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	true	0	false	false	
	-1	lord	1	false	zhatan_the_black_1	1	0	1700	wh_main_shp_transport	1	1	1	0	1700			zhatan_the_black_1	425	heavy		false	false	0	684710955	false		wh_main_vo_culture_Chaos	lord_dragon	lord_dragon	0	true	dwf_warrior_45_degrees	wh_main_cam_mnt_chs_great_taurus	true	false		1700.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	true	0	false	false	
	-1	lord	1	false	wh_main_chs_cha_dwarf_lord_shadow_1	1	0	1250	wh_main_shp_transport	1	1	1	0	1500			wh_main_chs_cha_dwarf_lord_shadow_1	375	heavy		false	false	0	684710950	false		wh_main_vo_culture_Chaos	lord_wizard_shadows	lord_wizard_shadows	0	true	dwf_warrior_15_degrees	wh_main_cam_mnt_chs_lammasu	true	false		1250.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	true	0	false	false	
	-1	hero	1	false	hobgoblin_khan	1	0	300	wh_main_shp_transport	1	1	1	0	500			hobgoblin_khan	125	light		false	false	0	684710942	false		wh_main_vo_culture_Goblin	chs_hobgoblin_khan	chs_hobgoblin_khan	0	true	grn_goblin_15_degrees		true	false		300.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_BigBoss	0	true	false	2	false	false	
	-1	hero	1	false	hobgoblin_khan_wolf	1	0	400	wh_main_shp_transport	1	1	1	0	600			hobgoblin_khan_wolf	150	light		false	false	0	684710943	false		wh_main_vo_culture_Goblin	grn_goblin_bigboss_cavalry	grn_goblin_bigboss_cavalry	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_wolf_armoured	true	false		400.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_BigBoss	0	true	false	2	false	false	
	-1	lord	1	false	hobgoblin_greatkhan	1	0	1050	wh_main_shp_transport	1	1	1	0	900			hobgoblin_greatkhan	250	light		false	false	0	684710956	false		wh_main_vo_culture_Goblin	wh2_main_lord_cavalry_hybrid	wh2_main_lord_cavalry_hybrid	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_wolf_armoured	true	false		350.0	700.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_BigBoss	0	true	false	0	false	false	
	-1	lord	1	false	hobgoblin_greatsorcerer	1	0	700	wh_main_shp_transport	1	1	1	0	1150			hobgoblin_greatsorcerer	287	light		false	false	0	684710957	false		wh_main_vo_culture_Goblin	lord_wizard_lil_waaagh	lord_wizard_lil_waaagh	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_wolf_armoured	true	false		700.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_GreatShaman	0	true	false	0	false	false	
