Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_wh_main_skill_chs_cha_dwarf_lord_taurus	Great Taurus	true
character_skills_localised_name_wh_main_skill_chs_cha_dwarf_lord_taurus_zhatan	Great Taurus	true
character_skills_localised_name_wh_main_skill_chs_cha_dwarf_lord_lammasu	Lammasu	true
character_skills_localised_name_wh_main_skill_chs_cha_drazhoath_cinderbreath	Cinderbreath	true
character_skills_localised_description_wh_main_skill_chs_cha_dwarf_lord_taurus	None but the highest and most powerful servants of Hashut can hope to master these hellish monsters.	true
character_skills_localised_description_wh_main_skill_chs_cha_dwarf_lord_taurus_zhatan	None but the highest and most powerful servants of Hashut can hope to master these hellish monsters.	true
character_skills_localised_description_wh_main_skill_chs_cha_dwarf_lord_lammasu	Chaos Dwarf Sorcerers have used Lammasu as steeds for thousands of years.	true
character_skills_localised_description_wh_main_skill_chs_cha_drazhoath_cinderbreath	In battle Drazhoath leads his war hosts mounted upon the Great Taurus Cinderbreath, bringing fire and ruin down upon the enemy. 	true
character_skills_localised_name_aalegendaryskill1	The Graven Sceptre	true
character_skills_localised_description_aalegendaryskill1	This black iron mace is inscribed with the ancient names of the founding masters of the Black Fortress, and has been balefully blessed by prophets to Hashut.	true
character_skills_localised_name_aalegendaryskill2	Daemonspite Crucible	true
character_skills_localised_description_aalegendaryskill2	Forged from meteoric iron and blighted gold, this blood soaked and soul binding artifact is said to have been the twisted handiwork of the legendary sorcerer Azgorh.	true
character_skills_localised_name_aalegendaryskill3	Armour of Gazrakh	true
character_skills_localised_description_aalegendaryskill3	This masterwork of Dawi-Zharr smithing is able to withstand attacks of immense power with and ease that would make any dwarf envious.	true
character_skills_localised_name_aalegendaryskill4	Hellshard Amulet	true
character_skills_localised_description_aalegendaryskill4	This hypnotically intricate black crystal amulet amplifies a thousand fold any hatred contained within the bearers heart, and channels that hatred into a dissonant aura of despair.	true
character_skills_localised_name_aalegendaryskill5	Hammer of Zharr	true
character_skills_localised_description_aalegendaryskill5	An unholy and horrific relic of the Black Fortress, this massive warhammer has seen many foes, and many wielders.	true
character_skills_localised_name_aalegendaryskill6	Blackshard Armour	true
character_skills_localised_description_aalegendaryskill6	This suit of obsidian armour is fused with the remains of the long dead sorcerer, Zharbhark Hellion, imbuing the wearer's flesh with a stonelike resiliance.	true
character_skills_localised_name_aalegendaryskill7	Dark Renown	true
character_skills_localised_description_aalegendaryskill7	First sent to the Black Fortress in effective exile, Drazhoath fell out of political power and standing, but has since risen to become its new lord through his innate cunning and bitter, ruthless ambition.	true
character_skills_localised_name_aalegendaryskill8	Captain of the Immortals	true
character_skills_localised_description_aalegendaryskill8	Tasked with overseeing all internal disputes and grievances within the ranks of the Immortals, Rykarth is swift and unscrupulous with capital punishments, though there is always time for some torture.	true
character_skills_localised_name_aalegendaryskill9	Slave Tyrant	true
character_skills_localised_description_aalegendaryskill9	No greenskin would dare run amok in the presence of the Commander of the Tower of Zharr, lest they risk incurring whatever horrid torture Zhatan might be imagining.	true
