land_units_tables	44
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	animal	num_animals	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	can_brace
10	wh2_main_heavy_metal_130	2100	war_beast	16	com	20	33	wh_main_unit_long_text_chs_chaos_lord	wh_main_chs_cha_dwarf_lord_shadow_2	hu3_dwarf_axe_and_shield	er_chd_veh_early_sorcerer_blood	40	55	75	5332	er_chd_mnt_partial_statue		0	1	wh_dlc06_dwf_hammer_caster_hero		1	wh_missile_block_35_wood	wh_main_unit_short_text_chs_prophet	wh_main_hero	placeholder	false	elite	er_chs_cha_dwarf_lord_shadow_officer			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	mage_highvalue	false	false	false	false
10	wh2_main_heavy_metal_130	2100	war_beast	16	com	20	33	wh_main_unit_long_text_chs_chaos_lord	wh_main_chs_cha_dwarf_lord_shadow_3	hu3_dwarf_axe_and_shield	er_chd_veh_early_sorcerer_blood	40	55	75	5332	er_chd_mnt_partial_statue		0	1	wh_dlc06_dwf_hammer_caster_hero		1	wh_missile_block_35_wood	wh_main_unit_short_text_chs_prophet	wh_main_hero	placeholder	false	elite	er_chs_cha_dwarf_lord_shadow_officer			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	mage_highvalue	false	false	false	false
10	wh2_main_heavy_metal_160	2100	inf_melee	16	com	20	33	wh_main_unit_long_text_chs_chaos_lord	wh_main_chs_cha_dwarf_lord_shadow_4	th1_dwarf_throneofpower	er_chd_veh_petrified_sorcerer_blood	40	65	75	6340			0	0	wh_dlc06_dwf_hammer_caster_hero		1	none	wh_main_unit_short_text_chs_prophet	wh_main_hero	placeholder	false	elite	A_blank_record			true	40.0	1500.0	0.0	wh_chargeReflector_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	melee_highvalue	false	false	false	true
10	wh2_main_heavy_metal_130	2100	war_beast	16	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_death	wh_main_chs_cha_dwarf_sorcerer_death_1	hu3_dwarf_hammer	er_chd_veh_early_sorcerer_blood	40	40	70	4892	er_chd_mnt_partial_statue		0	1	wh_main_dwf_hammer_runesmith		1	none	wh_main_unit_short_text_chs_dwarf_sorcerer	wh_main_hero	placeholder	false	elite	er_chs_cha_dwarf_sorcerer_death_officer			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	mage_highvalue	false	false	false	false
10	wh2_main_heavy_metal_130	2100	war_beast	16	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_death	wh_main_chs_cha_dwarf_sorcerer_death_2	hu3_dwarf_hammer	er_chd_veh_early_sorcerer_blood	40	40	70	4892	er_chd_mnt_partial_statue		0	1	wh_main_dwf_hammer_runesmith		1	none	wh_main_unit_short_text_chs_dwarf_sorcerer	wh_main_hero	placeholder	false	elite	er_chs_cha_dwarf_sorcerer_death_officer			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	mage_highvalue	false	false	false	false
10	wh2_main_heavy_metal_160	2100	inf_melee	16	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_death	wh_main_chs_cha_dwarf_sorcerer_death_3	th1_dwarf_throneofpower	er_chd_veh_petrified_sorcerer_blood	40	50	70	5900			0	0	wh_main_dwf_hammer_runesmith		1	none	wh_main_unit_short_text_chs_dwarf_sorcerer	wh_main_hero	placeholder	false	elite	A_blank_record			true	40.0	1500.0	0.0	wh_chargeReflector_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	melee_highvalue	false	false	false	true
10	wh2_main_heavy_metal_130	2100	war_beast	16	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_fire	wh_main_chs_cha_dwarf_sorcerer_fire_1	hu3_dwarf_hammer	er_chd_veh_early_sorcerer_blood	40	40	70	4892	er_chd_mnt_partial_statue		0	1	wh_main_dwf_hammer_runesmith		1	none	wh_main_unit_short_text_chs_dwarf_sorcerer	wh_main_hero	placeholder	false	elite	er_chs_cha_dwarf_sorcerer_fire_officer			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	mage_highvalue	false	false	false	false
10	wh2_main_heavy_metal_130	2100	war_beast	16	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_fire	wh_main_chs_cha_dwarf_sorcerer_fire_2	hu3_dwarf_hammer	er_chd_veh_early_sorcerer_blood	40	40	70	4892	er_chd_mnt_partial_statue		0	1	wh_main_dwf_hammer_runesmith		1	none	wh_main_unit_short_text_chs_dwarf_sorcerer	wh_main_hero	placeholder	false	elite	er_chs_cha_dwarf_sorcerer_fire_officer			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	mage_highvalue	false	false	false	false
10	wh2_main_heavy_metal_160	2100	inf_melee	16	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_fire	wh_main_chs_cha_dwarf_sorcerer_fire_3	th1_dwarf_throneofpower	er_chd_veh_petrified_sorcerer_blood	40	50	70	5900			0	0	wh_main_dwf_hammer_runesmith		1	none	wh_main_unit_short_text_chs_dwarf_sorcerer	wh_main_hero	placeholder	false	elite	A_blank_record			true	40.0	1500.0	0.0	wh_chargeReflector_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	melee_highvalue	false	false	false	true
10	wh2_main_heavy_metal_130	2100	war_beast	16	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_metal	wh_main_chs_cha_dwarf_sorcerer_metal_1	hu3_dwarf_hammer	er_chd_veh_early_sorcerer_blood	40	40	70	4892	er_chd_mnt_partial_statue		0	1	wh_main_dwf_hammer_runesmith		1	none	wh_main_unit_short_text_chs_dwarf_sorcerer	wh_main_hero	placeholder	false	elite	er_chs_cha_dwarf_sorcerer_metal_officer			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	10.0	small	0	0	25	0	0	0	15	0	mage_highvalue	false	false	false	false
