Loc PackedFile	1
key	text	tooltip
effects_description_wh_main_effect_enable_mount_great_taurus	Mount: Great Taurus	true
effects_description_wh_main_effect_enable_mount_cinderbreath	Mount: Cinderbreath	true
effects_description_wh_main_effect_enable_mount_lammasu	Mount: Lammasu	true
effects_description_wh_main_effect_enable_item_ll1	The Graven Sceptre	true
effects_description_wh_main_effect_enable_item_ll2	Daemonspite Crucible	true
effects_description_wh_main_effect_enable_item_ll3	Armour of Gazrakh	true
effects_description_wh_main_effect_enable_item_ll4	Hellshard Amulet	true
effects_description_wh_main_effect_enable_item_ll5	Hammer of Zharr	true
effects_description_wh_main_effect_enable_item_ll6	Blackshard Armour	true
