main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	lord	1	false	wh_main_chs_cha_dwarf_lord_shadow_2	1	0	950	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_lord_shadow_2	250	heavy		false	false	0	7431370532	false		wh_main_vo_culture_Chaos	lord_wizard_shadows	lord_wizard_shadows	0	true	dwf_warrior_15_degrees	er_cam_mnt_chd_partial_statue	true	false		950.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_chs_cha_dwarf_lord_shadow_3	1	0	950	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_lord_shadow_3	250	heavy		false	false	0	7431370533	false		wh_main_vo_culture_Chaos	lord_wizard_shadows	lord_wizard_shadows	0	true	dwf_warrior_15_degrees	er_cam_mnt_chd_partial_statue	true	false		950.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_chs_cha_dwarf_lord_shadow_4	1	0	1000	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_lord_shadow_4	250	heavy		false	false	0	7431370534	false		wh_main_vo_culture_Chaos	support_specialist	support_specialist	0	true	chd_petrified_sorcerer	er_cam_mnt_chd_completed_statue	true	false		1000.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_death_1	1	0	700	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_death_1	250	heavy		false	false	0	7431370535	false		wh_main_vo_culture_Chaos	wizard_death	wizard_death	0	true	dwf_warrior_30_degrees	er_cam_mnt_chd_partial_statue	true	false		700.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_death_2	1	0	700	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_death_2	250	heavy		false	false	0	7431370536	false		wh_main_vo_culture_Chaos	wizard_death	wizard_death	0	true	dwf_warrior_30_degrees	er_cam_mnt_chd_partial_statue	true	false		700.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_death_3	1	0	750	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_death_3	250	heavy		false	false	0	7431370537	false		wh_main_vo_culture_Chaos	support_specialist	support_specialist	0	true	chd_petrified_sorcerer	er_cam_mnt_chd_completed_statue	true	false		750.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_fire_1	1	0	700	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_fire_1	250	heavy		false	false	0	7431370538	false		wh_main_vo_culture_Chaos	wizard_fire	wizard_fire	0	true	dwf_warrior_30_degrees	er_cam_mnt_chd_partial_statue	true	false		700.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_fire_2	1	0	700	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_fire_2	250	heavy		false	false	0	7431370539	false		wh_main_vo_culture_Chaos	wizard_fire	wizard_fire	0	true	dwf_warrior_30_degrees	er_cam_mnt_chd_partial_statue	true	false		700.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_fire_3	1	0	750	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_fire_3	250	heavy		false	false	0	7431370540	false		wh_main_vo_culture_Chaos	support_specialist	support_specialist	0	true	chd_petrified_sorcerer	er_cam_mnt_chd_completed_statue	true	false		750.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_chs_cha_dwarf_sorcerer_metal_1	1	0	700	wh_main_shp_transport	1	1	1	0	1000			wh_main_chs_cha_dwarf_sorcerer_metal_1	250	heavy		false	false	0	7431370541	false		wh_main_vo_culture_Chaos	wizard_metal	wizard_metal	0	true	dwf_warrior_30_degrees	er_cam_mnt_chd_partial_statue	true	false		700.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Sorcerer	0	true	false	2	false	false	
