Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_aaslaveandcdskill	Dawi-Zharr Legion	true
character_skills_localised_name_aahobgobbcentskill	Dark Mountain Denizens	true
character_skills_localised_description_aaslaveandcdskill	The Dark Father's dominance is absolute.	true
character_skills_localised_description_aahobgobbcentskill	The horrid and twisted creatures that stir both in and on the mountains of the Dawi-Zharr.	true
character_skills_localised_name_aakdaimachinesskill	Kin of the Daemonforge	true
character_skills_localised_description_aakdaimachinesskill	The hellish factories and dark forges of the Dawi-Zharr produce and attract a variety of monstrosities.	true
character_skills_localised_name_aaalliesattackskill	Dark Blessings to the Faithless	true
character_skills_localised_description_aaalliesattackskill	Mercenaries and slaves to the dark gods can be deserving of their blessings as any other.	true
character_skills_localised_name_aaartillplusskill	Dawi-Zharr Regiment Training	true
character_skills_localised_description_aaartillplusskill	Masters of ranged arms the Dawi-Zharr's expertise in volley fire techniques and manoeuvres are both feared and respected by many.	true
character_skills_localised_name_aaslavhobgobskill	Fear and Fervour	true
character_skills_localised_description_aaslavhobgobskill	When punishment for failure is worse than death, many will seek to die trying for success instead.	true
character_skills_localised_name_aadwarfhobgobskill	Daemonforged Arms	true
character_skills_localised_description_aadwarfhobgobskill	The hellish factories and dark forges of the Dawi-Zharr produce high quality ranged weapons of all kinds.	true
character_skills_localised_name_aahashutwrathskill	Servants of Hashut	true
character_skills_localised_description_aahashutwrathskill	The march of the Dawi-Zharr war machine is a dreadful sight to behold.	true
character_skills_localised_name_aadarkcraftskill7	Twisted Dawi-Zharr Craft	true
character_skills_localised_description_aadarkcraftskill7	Mastery of crafting arms and armour most wicked and corrupt.	true
character_skills_localised_name_aarelentlessskill7	Relentless Barrage	true
character_skills_localised_description_aarelentlessskill7	Load, shoot, march!	true
character_skills_localised_name_aamercenaryskill7	Loyalty of the Unbound	true
character_skills_localised_description_aamercenaryskill7	Veteran mercenaries and slaves can become as valuable as any chaos warrior.	true
character_skills_localised_name_aacdrangedskill1	Rapid Reloading	true
character_skills_localised_description_aacdrangedskill1	Load, aim, fire, repeat. The process becomes second nature to those well experienced with ranged weapons.	true
character_skills_localised_name_aacdrangedskill2	Marksman	true
character_skills_localised_description_aacdrangedskill2	Knowing where to aim is half of the job.	true
character_skills_localised_name_aacdrangedskill3	Over Loader	true
character_skills_localised_description_aacdrangedskill3	Always best to err on the side of caution when it comes to bullets, bolts and arrows.	true
character_skills_localised_name_aacdlordrunepre	Daemonic Rune Forging	true
character_skills_localised_description_aacdlordrunepre	The Dawi-Zharr have corrupted the old ways of runic inscription, and are capable of binding dark magic and demons into their twisted runes.	true
character_skills_localised_name_aacdlordrune1	Rune of Volcanic Destruction	true
character_skills_localised_description_aacdlordrune1	A hellish icon that brings the bearer visions of smouldering ruination, and the blessings of the fires of the daemonforges.	true
character_skills_localised_name_aacdlordrune2	Rune of Daemonic Rage	true
character_skills_localised_description_aacdlordrune2	A cursed icon that possesses the imbued with an unflinching and undying rage.	true
character_skills_localised_name_aacdlordrune3	Rune of Shadows and Ash	true
character_skills_localised_description_aacdlordrune3	Shifting shadows and the occasional cloud of ash constantly obscure the bearer of this rune.	true
character_skills_localised_name_aacdlordrune4	Rune of Godly Favour	true
character_skills_localised_description_aacdlordrune4	The dedicated forging of such powerful runic armour in itself is an act known to grant great favour with the Dark Father.	true
character_skills_localised_name_aabullcentuniqskill1	Warlord of Hashut	true
character_skills_localised_description_aabullcentuniqskill1	Bringer of Hashut's wrath.	true
character_skills_localised_name_aabullcentuniqskill2	Revenge of the Betrayed	true
