Loc PackedFile	1
key	text	tooltip
ancillaries_colour_text_wh_main_anc_mount_chs_great_taurus	None but the highest and most powerful servants of Hashut can hope to master these hellish monsters.	true
ancillaries_onscreen_name_wh_main_anc_mount_chs_great_taurus	Great Taurus	true
ancillaries_colour_text_wh_main_anc_mount_chs_lammasu	Chaos Dwarf Sorcerers have used Lammasu as steeds for thousands of years.	true
ancillaries_colour_text_wh_main_anc_mount_chs_cinderbreath	In battle Drazhoath leads his war hosts mounted upon the Great Taurus Cinderbreath, bringing fire and ruin down upon the enemy. 	true
ancillaries_onscreen_name_wh_main_anc_mount_chs_lammasu	Lammasu	true
ancillaries_onscreen_name_wh_main_anc_mount_chs_cinderbreath	Cinderbreath	true
ancillaries_colour_text_wh_main_anc_drazsceprte_ll1	This black iron mace is inscribed with the ancient names of the founding masters of the Black Fortress, and has been balefully blessed by prophets to Hashut.	true
ancillaries_colour_text_wh_main_anc_drazcrucib_ll1	Forged from meteoric iron and blighted gold, this blood soaked and soul binding artifact is said to have been the twisted handiwork of the legendary sorcerer Azgorh.	true
ancillaries_colour_text_wh_main_anc_rykarmour_ll1	This masterwork of Dawi-Zharr smithing is able to withstand attacks of immense power with and ease that would make any dwarf envious.	true
ancillaries_colour_text_wh_main_anc_rykamulet_ll1	This hypnotically intricate black crystal amulet amplifies a thousand fold any hatred contained within the bearers heart, and channels that hatred into a dissonant aura of despair.	true
ancillaries_colour_text_wh_main_anc_zhathammer_ll1	An unholy and horrific relic of the Black Fortress, this massive warhammer has seen many foes, and many wielders.	true
ancillaries_colour_text_wh_main_anc_zhatarmour_ll1	This suit of obsidian armour is fused with the remains of the long dead sorcerer, Zharbhark Hellion, imbuing the wearer's flesh with a stonelike resiliance.	true
ancillaries_onscreen_name_wh_main_anc_drazsceprte_ll1	The Graven Sceptre	true
ancillaries_onscreen_name_wh_main_anc_drazcrucib_ll1	Daemonspite Crucible	true
ancillaries_onscreen_name_wh_main_anc_rykarmour_ll1	Armour of Gazrakh	true
ancillaries_onscreen_name_wh_main_anc_rykamulet_ll1	Hellshard Amulet	true
ancillaries_onscreen_name_wh_main_anc_zhathammer_ll1	Hammer of Zharr	true
ancillaries_onscreen_name_wh_main_anc_zhatarmour_ll1	Blackshard Armour	true
