units_custom_battle_permissions_tables	8
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
wh2_main_chs_chaos_dwarfs	true	wh_main_chs_cha_dwarf_lord_1	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_castellan_warmaster.png	wh_main_chs_cha_dwarf_lord	wh_main_chs_cha_dwarf_lord	false
wh2_main_chs_chaos_dwarfs	true	drazhoath_the_ashen_1	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/drazhoath_the_ashen.png	drazhoath_the_ashen	drazhoath_the_ashen	false
wh2_main_chs_chaos_dwarfs	true	zhatan_the_black_1	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/zhatan_the_black.png	zhatan_the_black	zhatan_the_black	false
wh2_main_chs_chaos_dwarfs	true	wh_main_chs_cha_dwarf_lord_shadow_1	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_sorcerer_01.png	wh_main_chs_cha_dwarf_lord_shadow	wh_main_chs_cha_dwarf_lord_shadow	false
wh2_main_chs_chaos_dwarfs	true	rykarth_the_unbreakable	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/rykarth_the_unbreakable.png	rykarth_the_unbreakable	rykarth_the_unbreakable	false
wh2_main_chs_chaos_dwarfs	true	zhatan_the_black	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/zhatan_the_black.png	zhatan_the_black	zhatan_the_black	false
wh2_main_chs_chaos_dwarfs	true	drazhoath_the_ashen	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/drazhoath_the_ashen.png	drazhoath_the_ashen	drazhoath_the_ashen	false
wh2_main_chs_chaos_dwarfs	true	wh_main_chs_cha_bull_lord	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/wh_main_chs_cha_bull_lord.png	wh_main_chs_cha_bull_lord	wh_main_chs_cha_bull_lord	false
wh2_main_chs_chaos_dwarfs	true	wh_main_chs_cha_dwarf_lord	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_castellan_warmaster.png	wh_main_chs_cha_dwarf_lord	wh_main_chs_cha_dwarf_lord	false
wh2_main_chs_chaos_dwarfs	true	wh_main_chs_cha_dwarf_lord_shadow	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_sorcerer_01.png	wh_main_chs_cha_dwarf_lord_shadow	wh_main_chs_cha_dwarf_lord_shadow	false
wh2_main_chs_chaos_dwarfs	true	hobgoblin_greatkhan	true	true	ui/portraits/portholes/wh_main_grn_greenskins/hobgoblin_greatkhan1.png	hobgoblin_greatkhan1	wh_dlc06_grn_cha_night_goblin_warboss_1	false
wh2_main_chs_chaos_dwarfs	true	hobgoblin_greatsorcerer	true	true	ui/portraits/portholes/wh_main_grn_greenskins/hobgoblin_greatsorcerer1.png	hobgoblin_greatsorcerer1	wh_main_grn_cha_goblin_great_shaman_1	false
