ancillaries_included_agent_subtypes_tables	0
agent_subtype	ancillary
wh_main_chs_cha_dwarf_lord	wh_main_anc_mount_chs_great_taurus
wh_main_chs_cha_dwarf_lord_shadow	wh_main_anc_mount_chs_lammasu
zhatan_the_black	wh_main_anc_mount_chs_great_taurus_zhatan
drazhoath_the_ashen	wh_main_anc_mount_chs_cinderbreath
drazhoath_the_ashen	wh_main_anc_drazsceprte_ll1
drazhoath_the_ashen	wh_main_anc_drazcrucib_ll1
rykarth_the_unbreakable	wh_main_anc_rykarmour_ll1
rykarth_the_unbreakable	wh_main_anc_rykamulet_ll1
zhatan_the_black	wh_main_anc_zhathammer_ll1
zhatan_the_black	wh_main_anc_zhatarmour_ll1
