Loc PackedFile	1
key	text	tooltip
character_trait_levels_removal_text_er_trait_chd_sorcerer_petrification_1		true
character_trait_levels_colour_text_er_trait_chd_sorcerer_petrification_1	As the magic they work seeps into their bodies, it evokes changes in sorcerers that are both unique and horrific.	true
character_trait_levels_onscreen_name_er_trait_chd_sorcerer_petrification_1	Fully Flesh	true
character_trait_levels_explanation_text_er_trait_chd_sorcerer_petrification_1		true
character_trait_levels_removal_text_er_trait_chd_sorcerer_petrification_2		true
character_trait_levels_colour_text_er_trait_chd_sorcerer_petrification_2	At first his legs turn grey and solid and his ability to walk is diminished.	true
character_trait_levels_onscreen_name_er_trait_chd_sorcerer_petrification_2	Mostly Muscle	true
character_trait_levels_explanation_text_er_trait_chd_sorcerer_petrification_2	The curse progresses very slowly over many turns.	true
character_trait_levels_removal_text_er_trait_chd_sorcerer_petrification_3		true
character_trait_levels_colour_text_er_trait_chd_sorcerer_petrification_3	Then his lower body and torso turn to stone, and his followers are obliged to carry him around.	true
character_trait_levels_onscreen_name_er_trait_chd_sorcerer_petrification_3	Fractionally Fossilized	true
character_trait_levels_explanation_text_er_trait_chd_sorcerer_petrification_3	The curse progresses very slowly over many turns.	true
character_trait_levels_removal_text_er_trait_chd_sorcerer_petrification_4		true
character_trait_levels_colour_text_er_trait_chd_sorcerer_petrification_4	Once his arms become stone he is entirely dependent upon his followers to perform his magic.	true
character_trait_levels_onscreen_name_er_trait_chd_sorcerer_petrification_4	Predominantly Petrified	true
character_trait_levels_explanation_text_er_trait_chd_sorcerer_petrification_4	The curse progresses very slowly over many turns.	true
character_trait_levels_removal_text_er_trait_chd_sorcerer_petrification_5		true
character_trait_levels_colour_text_er_trait_chd_sorcerer_petrification_5	After a while his entire body turns to stone and he becomes a statue. Such is the price to pay to be bestowed with the blessings of Hashut.	true
character_trait_levels_onscreen_name_er_trait_chd_sorcerer_petrification_5	Completely Calcified	true
character_trait_levels_explanation_text_er_trait_chd_sorcerer_petrification_5	The curse progresses very slowly over many turns.	true
