units_custom_battle_permissions_tables	8
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
wh2_main_chs_chaos_dwarfs	true	wh_main_chs_cha_dwarf_lord_shadow_2	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_sorcerer_01.png	wh_main_chs_cha_dwarf_lord_shadow_mount	wh_main_chs_cha_dwarf_lord_shadow	false
wh2_main_chs_chaos_dwarfs	true	wh_main_chs_cha_dwarf_lord_shadow_3	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_sorcerer_01.png	wh_main_chs_cha_dwarf_lord_shadow_mount	wh_main_chs_cha_dwarf_lord_shadow	false
wh2_main_chs_chaos_dwarfs	true	wh_main_chs_cha_dwarf_lord_shadow_4	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_sorcerer_01.png			false
wh2_main_chs_chaos_dwarfs	false	wh_main_chs_cha_dwarf_sorcerer_death_1	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_daemonsmith_03.png	wh_main_chs_cha_dwarf_sorcerer_death_mount		false
wh2_main_chs_chaos_dwarfs	false	wh_main_chs_cha_dwarf_sorcerer_death_2	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_daemonsmith_03.png	wh_main_chs_cha_dwarf_sorcerer_death_mount		false
wh2_main_chs_chaos_dwarfs	false	wh_main_chs_cha_dwarf_sorcerer_death_3	true	true				false
wh2_main_chs_chaos_dwarfs	false	wh_main_chs_cha_dwarf_sorcerer_fire_1	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_daemonsmith_02.png	wh_main_chs_cha_dwarf_sorcerer_fire_mount		false
wh2_main_chs_chaos_dwarfs	false	wh_main_chs_cha_dwarf_sorcerer_fire_2	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_daemonsmith_02.png	wh_main_chs_cha_dwarf_sorcerer_fire_mount		false
wh2_main_chs_chaos_dwarfs	false	wh_main_chs_cha_dwarf_sorcerer_fire_3	true	true				false
wh2_main_chs_chaos_dwarfs	false	wh_main_chs_cha_dwarf_sorcerer_metal_1	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_daemonsmith_01.png	wh_main_chs_cha_dwarf_sorcerer_metal_mount		false
wh2_main_chs_chaos_dwarfs	false	wh_main_chs_cha_dwarf_sorcerer_metal_2	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/chaos_dwarf_daemonsmith_01.png	wh_main_chs_cha_dwarf_sorcerer_metal_mount		false
wh2_main_chs_chaos_dwarfs	false	wh_main_chs_cha_dwarf_sorcerer_metal_3	true	true				false
