Loc PackedFile	1
key	text	tooltip
unit_description_short_texts_text_wh_main_unit_short_text_chs_immortals	"You are the Immortals. You are without pain. You are without fear. You are without death."	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_granite_guard	Immortals led by Rykarth the Unbreakable on his quest to obtain for the Nemesis Crown.	true
unit_description_short_texts_text_wh_main_unit_short_text_bull_centaur_taurruk	The Taur'ruks lead entire battalions of Bull Centaurs into battle. They throw themselves in combat with a wild frenzy for blood.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_bull_centaur_ba'hal	The Ba'hal are the temple guardians. Hulking, savage creatures of terrible strength.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_bull_centaur_guardians	Lord Gargath of Baal was granted an entire regiment of Bull Centaurs by Lord Ghorth himself; a rare honour indeed.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_bull_centaur_render	Warped and malign creatures, Chaos Dwarf Bull Centaurs are, as the name suggests, twisted amalgams of Chaos Dwarfs and ferocious bulls.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_chaos_dwarf_warriors	Physically, Chaos Dwarfs resemble other Dwarfs. Their souls, though, have been warped beyond recognition making them cruel, self-centered beings. 	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_chaos_dwarf_warriors_horde	This renowned band of Chaos Dwarf Warriors are part of Astragoth Ironhand's forces, but may join an army led by another Overlord if needed.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_chaos_dwarf_warriors_rifles	The Chaos Dwarf regiments armed with Blunderbusses are called Devastators.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_great_taurus	One of the terrors that dwell in the crags and craters of ash and fire is the Great Taurus. Less a beast and more a manifestation of the savagery of the Darklands themselves.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_hobgoblin_archers	Hobgoblins favour the bow as it allows them to attack their enemies from a distance.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_hobgoblin_cuthroats	The vilest and most treacherous of the Greenskin kin, Hobgoblins are taller and leaner than ordinary Goblins, yet nowhere near as burly and brutal as Orcs.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_hobgoblin_sneaky_gits	Sneaky Gits fight in battle with two long curving knives, ideally suited to their backstabbing methods.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_hobgoblin_wolf_raider	Some Chaos Dwarf armies employ wolf-mounted Hobgoblin Raiders as scouts and light cavalry in battle.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_infernal_guard	These are Chaos Dwarfs with dishonour or failure attached. Their names and kinships are shorn away and their faces are seared and shut underneath red-hot iron masks.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_infernal_guard_acolytes	The most elite fighting units of religious fanatics among the Dawi Zharr.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_infernal_guard_deathmask	Naptha bombs are made of sorcerous concoctions of sulphurous chemicals filtered through the essence of fire-daemons.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_infernal_guard_zealot	The Berzerkers work themselves into a frenzy before going into battle with the use of potent drugs mixed with blood.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_k'daai_destroyer	Only the greatest Sorcerer-Prophets are able to forge these monsters of metal and flame.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_k'daai_fireborn	The priests of Hashut have managed to create a race of beings, the K'daai. These are half Daemons and half raging fire drawn from the magma of the depths of the earth.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_lammasu	It is believed that the Lammasu is a rare mutation of the Great Taurus, twisted by the powers of Chaos into a huge bull-shaped monster cloaked in smoke and shadow.	true
unit_description_short_texts_text_wh_main_unit_short_text_chs_slaves	Orcs and Goblins are common slaves in the Chaos Dwarf realms. They are native to the Darklands and are hardy creatures who will often last longer in the treacherous pits.	true
unit_description_short_texts_text_wh_main_unit_short_text_deathshrieker_rocket_launcher	The Deathshrieker is one of the most diabolical Chaos Dwarf weapons, for it releases bound up and howling fire spirits upon the enemy.	true
unit_description_short_texts_text_wh_main_unit_short_text_dreadquake_mortar	Dreadquake Mortars are amongst the largest and most effective of all the Chaos Dwarfs mighty siege arsenal. 	true
unit_description_short_texts_text_wh_main_unit_short_text_hobgoblin_bolt_thrower	Hobgoblins use these to launch long, sharp sticks at their enemies.	true
unit_description_short_texts_text_wh_main_unit_short_text_iron_daemon	One of the latest designs to see widespread service within the Chaos Dwarf empire is the Iron Daemon, a compact, armoured steam-driven traction engine.	true
unit_description_short_texts_text_wh_main_unit_short_text_magma_cannon	A fiendish weapon, originally used to clear out the ravening hordes of trolls and other monsters in the Dark Lands.	true
