Loc PackedFile	1
key	text	tooltip
ancillaries_colour_text_mount_barded_skeletal_steed_liche	The fragile bones are protected by legion armour.	true
ancillaries_onscreen_name_mount_barded_skeletal_steed_liche	Barded Skeletal Steed	true
ancillaries_colour_text_mount_chariot_liche	Built in the style of the Tomb Kings, only the highest officers of the Dread Legion will take to the battlefield on top of this chariot.	true
ancillaries_onscreen_name_mount_chariot_liche	Dread Legion Chariot	true
ancillaries_colour_text_mount_warsphinx_liche	A Warsphinx brought by a traitor king into the service of Nagash.	true
ancillaries_onscreen_name_mount_warsphinx_liche	Khemrian Warsphinx	true
ancillaries_onscreen_name_mount_chariot_hand_of_nagash	Chariot of the Hand	true
ancillaries_colour_text_mount_chariot_hand_of_nagash	The Hand of Nagash is infamous an infamous charioteer. Now that he is resurrected and has regained his chariot, only misery awaits the living in his path.	true
ancillaries_onscreen_name_elo_hand_punished_one	The Punished One	true
ancillaries_colour_text_elo_hand_punished_one	An enemy so hated by the Hand that he was strapped on a halberd and is used as a battlestandard even after death. Those who came close enough and survived swear that the skeleton still screams in agony. Without a sound, yet unbearably loud.	true
ancillaries_onscreen_name_elo_hungering_blade	The Hungering Blade	true
ancillaries_colour_text_elo_hungering_blade	A gift from Nagash himself. When its wielder fades, the blade awakens and feeds him with the life force of its victims so he may persist against all odds.	true
