child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/elo_fimir_lord							
fimir_lord_battle_02	fimir_lord_battle_01	0	1	1	0.0	0.0	REQUIRED
fimir_lord_battle_03	fimir_lord_battle_01	0	1	1	0.0	0.0	REQUIRED
fimir_lord_battle_04	fimir_lord_battle_01	0	1	1	0.0	0.0	REQUIRED
fimir_lord_battle_05	fimir_lord_battle_01	0	1	1	0.0	0.0	REQUIRED
fimir_lord_battle_06	fimir_lord_battle_01	0	1	1	0.0	0.0	REQUIRED
fimir_lord_battle_07	fimir_lord_battle_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
fimir_lord_battle_07	fimir_lord_battle_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
fimir_lord_battle_07	fimir_lord_battle_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
fimir_lord_battle_07	fimir_lord_battle_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
fimir_lord_battle_07	fimir_lord_battle_06	0	1	1	0.0	0.0	SUBSET_REQUIRED
fimir_lord_battle_08	fimir_lord_battle_07	0	1	1	0.0	0.0	REQUIRED
fimir_lord_battle_09	fimir_lord_battle_07	0	1	1	0.0	0.0	REQUIRED
fimir_lord_battle_10	fimir_lord_battle_07	0	1	1	0.0	0.0	REQUIRED
fimir_lord_battle_11	fimir_lord_battle_07	0	1	1	0.0	0.0	REQUIRED
fimir_lord_battle_12	fimir_lord_battle_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
fimir_lord_battle_12	fimir_lord_battle_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
fimir_lord_battle_12	fimir_lord_battle_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
fimir_lord_battle_12	fimir_lord_battle_11	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_fimir_campaign_02	elo_skill_fimir_campaign_01	0	1	1	0.0	0.0	REQUIRED
elo_skill_fimir_campaign_03	elo_skill_fimir_campaign_01	0	1	1	0.0	0.0	REQUIRED
elo_skill_fimir_campaign_04	elo_skill_fimir_campaign_01	0	1	1	0.0	0.0	REQUIRED
elo_skill_fimir_campaign_05	elo_skill_fimir_campaign_01	0	1	1	0.0	0.0	REQUIRED
elo_skill_fimir_campaign_06	elo_skill_fimir_campaign_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_fimir_campaign_06	elo_skill_fimir_campaign_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_fimir_campaign_06	elo_skill_fimir_campaign_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_fimir_campaign_06	elo_skill_fimir_campaign_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_fimir_campaign_07	elo_skill_fimir_campaign_06	0	1	1	0.0	0.0	REQUIRED
elo_skill_fimir_campaign_08	elo_skill_fimir_campaign_06	0	1	1	0.0	0.0	REQUIRED
elo_skill_fimir_campaign_09	elo_skill_fimir_campaign_06	0	1	1	0.0	0.0	REQUIRED
elo_skill_fimir_campaign_10	elo_skill_fimir_campaign_06	0	1	1	0.0	0.0	REQUIRED
elo_skill_fimir_campaign_11	elo_skill_fimir_campaign_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_fimir_campaign_11	elo_skill_fimir_campaign_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_fimir_campaign_11	elo_skill_fimir_campaign_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_fimir_campaign_11	elo_skill_fimir_campaign_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_fimir_lord_self_02	elo_fimir_lord_self_01	0	1	1	0.0	0.0	REQUIRED
elo_fimir_lord_self_03	elo_fimir_lord_self_01	0	1	1	0.0	0.0	REQUIRED
elo_fimir_lord_self_04	elo_fimir_lord_self_01	0	1	1	0.0	0.0	REQUIRED
elo_fimir_lord_self_05	elo_fimir_lord_self_01	0	1	1	0.0	0.0	REQUIRED
elo_fimir_lord_self_06	elo_fimir_lord_self_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_fimir_lord_self_06	elo_fimir_lord_self_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_fimir_lord_self_06	elo_fimir_lord_self_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_fimir_lord_self_06	elo_fimir_lord_self_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_fimir_lord_self_07	elo_fimir_lord_self_06	0	1	1	0.0	0.0	REQUIRED
elo_fimir_lord_self_08	elo_fimir_lord_self_06	0	1	1	0.0	0.0	REQUIRED
elo_fimir_lord_self_09	elo_fimir_lord_self_06	0	1	1	0.0	0.0	REQUIRED
elo_fimir_lord_self_10	elo_fimir_lord_self_06	0	1	1	0.0	0.0	REQUIRED
elo_fimir_lord_self_11	elo_fimir_lord_self_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_fimir_lord_self_11	elo_fimir_lord_self_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_fimir_lord_self_11	elo_fimir_lord_self_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_fimir_lord_self_11	elo_fimir_lord_self_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
