Loc PackedFile	1
key	text	tooltip
cooking_ingredient_groups_display_name_ovn_cereals	Cereals	true
cooking_ingredient_groups_flavour_text_ovn_cereals	[[col:yellow]]Grasses cultivated for the edible components of their grains[[/col]]	true
cooking_ingredient_groups_display_name_ovn_meats	Meats	true
cooking_ingredient_groups_flavour_text_ovn_meats	[[col:red]]Animal flesh that is eaten as food[[/col]]	true
cooking_ingredient_groups_display_name_ovn_spices	Herbs and Spices	true
cooking_ingredient_groups_flavour_text_ovn_spices	[[col:orange]]Substances primarily used for flavoring[[/col]]	true
cooking_ingredient_groups_display_name_ovn_vegetables	Vegetables	true
cooking_ingredient_groups_flavour_text_ovn_vegetables	[[col:green]]Plant parts consumed as food[[/col]]	true
cooking_ingredient_groups_display_name_ovn_fruits	Fruits	true
cooking_ingredient_groups_flavour_text_ovn_fruits	[[col:blue]]Seed-bearing structures, usually sweet or sour, that are edible in their raw state[[/col]]	true
