character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_wolf_halfling_lordsheroes				
wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	wh2_dlc11_effect_agent_action_enable_spy_hinder_settlement_treasure_hunt	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	wh2_dlc12_agent_action_spy_discover_under_empire	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	wh2_main_effect_agent_action_enable_spy_assist_army_scavenge	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	wh2_main_effect_agent_action_enable_spy_hinder_agent_assassinate	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	wh2_main_effect_agent_action_enable_spy_hinder_army_block_army	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	wh2_main_effect_agent_action_enable_spy_hinder_settlement_damage_walls	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	wh2_main_effect_agent_action_enable_spy_passive_boost_income	1	character_to_character_own	2.0
wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	wh_main_effect_character_passive_religious_conversion	1	character_to_character_own	1.0
hlf_fieldwarden_halfling_hero	wh_dlc05_effect_ability_enable_passive_ranged_aura_2	1	character_to_character_own	1.0
hlf_fieldwarden_halfling_hero	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
hlf_fieldwarden_halfling_hero	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
hlf_fieldwarden_friendly_competition	wh_main_effect_force_army_battle_infantry_missile_damage	1	agent_to_parent_army_own	3.0
hlf_fieldwarden_friendly_competition	wh_main_effect_force_army_battle_infantry_missile_damage	2	agent_to_parent_army_own	7.0
hlf_fieldwarden_friendly_competition	wh_main_effect_force_army_battle_infantry_missile_damage	3	agent_to_parent_army_own	12.0
hlf_fieldwarden_friendly_competition	wh_main_effect_force_army_battle_infantry_missile_firing_rate	1	agent_to_parent_army_own	5.0
hlf_fieldwarden_friendly_competition	wh_main_effect_force_army_battle_infantry_missile_firing_rate	2	agent_to_parent_army_own	10.0
hlf_fieldwarden_friendly_competition	wh_main_effect_force_army_battle_infantry_missile_firing_rate	3	agent_to_parent_army_own	15.0
hlf_fieldwarden_friendly_competition	wh_main_effect_force_army_battle_infantry_ranged_ammunition	1	agent_to_parent_army_own	8.0
hlf_fieldwarden_friendly_competition	wh_main_effect_force_army_battle_infantry_ranged_ammunition	2	agent_to_parent_army_own	12.0
hlf_fieldwarden_friendly_competition	wh_main_effect_force_army_battle_infantry_ranged_ammunition	3	agent_to_parent_army_own	20.0
hlf_fieldwarden_border_patrol	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	1	character_to_character_own	8.0
hlf_fieldwarden_border_patrol	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
hlf_fieldwarden_border_patrol	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_missile_attack_rate	1	character_to_character_own	5.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_missile_attack_rate	2	character_to_character_own	10.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_missile_attack_rate	3	character_to_character_own	15.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_missile_damage	1	character_to_character_own	5.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_missile_damage	2	character_to_character_own	10.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_missile_damage	3	character_to_character_own	15.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_range	1	character_to_character_own	5.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_range	2	character_to_character_own	10.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_range	3	character_to_character_own	15.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_ammunition	1	character_to_character_own	10.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_ammunition	2	character_to_character_own	20.0
hlf_fieldwarden_moot_warden	wh_main_effect_character_stat_mod_ammunition	3	character_to_character_own	30.0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	wh2_dlc11_effect_agent_action_enable_dignitary_hinder_settlement_treasure_hunt	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	wh2_dlc12_agent_action_dignitary_discover_under_empire	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	wh2_main_effect_agent_action_enable_dignitary_assist_army_replenish_troops	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	wh2_main_effect_agent_action_enable_dignitary_hinder_agent_wound	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	wh2_main_effect_agent_action_enable_dignitary_hinder_army_hinder_replenishment	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	wh2_main_effect_agent_action_enable_dignitary_hinder_settlement_damage_building	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	wh2_main_effect_agent_action_enable_dignitary_passive_stimulate_growth	1	character_to_character_own	1.0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	wh2_main_effect_agent_action_passive_stimulate_growth_effect_negative	1	character_to_enemy_province	-10.0
wh2_main_skill_all_dummy_agent_actions_hlf_master_chef	wh2_main_effect_agent_action_passive_stimulate_growth_effect_positive	1	character_to_province_own	10.0
hlf_master_chef_skill_3_0_regeneration_passive_aura	hlf_master_chef_enable_regeneration_passive_aura	1	character_to_character_own	1.0
hlf_master_chef_skill_3_1_earth_blood	hlf_master_chef_enable_ability_earth_blood	1	character_to_character_own	1.0
hlf_master_chef_skill_3_1_earth_blood	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
hlf_master_chef_skill_3_1_earth_blood	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
hlf_master_chef_skill_3_1_earth_blood	hlf_master_chef_enable_ability_earth_blood_upgraded	2	character_to_character_own	1.0
hlf_master_chef_skill_3_1_earth_blood	hlf_master_chef_disable_ability_earth_blood	2	character_to_character_own	1.0
hlf_master_chef_skill_3_1_earth_blood	wh_main_effect_agent_action_success_chance_enemy_skill	2	character_to_character_own	-2.0
hlf_master_chef_skill_3_1_earth_blood	wh_main_effect_agent_action_success_chance_skill	2	character_to_character_own	2.0
hlf_master_chef_skill_3_1_earth_blood	hlf_master_chef_enable_ability_earth_blood_upgraded	3	character_to_character_own	1.0
hlf_master_chef_skill_3_1_earth_blood	hlf_master_chef_uses_ability_earth_blood_upgraded	3	character_to_character_own	2.0
hlf_master_chef_skill_3_1_earth_blood	wh_main_effect_agent_action_success_chance_enemy_skill	3	character_to_character_own	-3.0
hlf_master_chef_skill_3_1_earth_blood	wh_main_effect_agent_action_success_chance_skill	3	character_to_character_own	3.0
hlf_master_chef_skill_3_2_cook_aura	ovn_feast_aura_enable	1	character_to_character_own	1.0
hlf_master_chef_skill_3_3_hot_spices	hlf_master_chef_enable_hot_spices_aura	1	character_to_character_own	1.0
hlf_moot_general_skill_1_3_defense_moot	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
hlf_moot_general_skill_1_3_defense_moot	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
hlf_moot_general_skill_1_3_defense_moot	wh_main_effect_character_stat_melee_damage_versus_greenskins	1	character_to_character_own	3.0
hlf_moot_general_skill_1_3_defense_moot	wh2_main_effect_character_stat_mod_melee_damage_versus_undead	1	character_to_character_own	3.0
hlf_moot_general_skill_1_3_defense_moot	wh_main_effect_agent_action_success_chance_enemy_skill	2	character_to_character_own	-2.0
hlf_moot_general_skill_1_3_defense_moot	wh_main_effect_agent_action_success_chance_skill	2	character_to_character_own	2.0
hlf_moot_general_skill_1_3_defense_moot	wh_main_effect_character_stat_melee_damage_versus_greenskins	2	character_to_character_own	8.0
hlf_moot_general_skill_1_3_defense_moot	wh2_main_effect_character_stat_mod_melee_damage_versus_undead	2	character_to_character_own	8.0
hlf_moot_general_skill_1_3_defense_moot	wh_main_effect_agent_action_success_chance_enemy_skill	3	character_to_character_own	-3.0
hlf_moot_general_skill_1_3_defense_moot	wh_main_effect_agent_action_success_chance_skill	3	character_to_character_own	3.0
hlf_moot_general_skill_1_3_defense_moot	wh_main_effect_character_stat_melee_damage_versus_greenskins	3	character_to_character_own	15.0
hlf_moot_general_skill_1_3_defense_moot	wh2_main_effect_character_stat_mod_melee_damage_versus_undead	3	character_to_character_own	15.0
hlf_moot_general_skill_1_3_pure_good	wh_main_effect_character_stat_mod_charge_add	1	character_to_character_own	7.0
