building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
#building_culture_variants_tables;4;db/building_culture_variants_tables/!!!!!!ovn_disables_newf								
wh_main_nor_stables_1			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	nor_beastmasters	true	wh_main_nor_creatures_2	true
wh_main_nor_stables_2			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	nor_beastmasters	true	wh_main_nor_creatures_2	true
wh_main_nor_stables_3			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	nor_beastmasters	true	wh_main_nor_creatures_2	true
wh_main_nor_military_1			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	chaos_trolls	true	ovn_troll_mil1	true
wh_main_nor_military_2			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	chaos_trolls	true	ovn_troll_mil2	true
wh_main_nor_military_3			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	nor_marauders	true	wh_main_nor_military_3	true
wh_main_nor_outpost_military_1			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	chaos_magic	true	wh_main_horde_chaos_magic_2	true
wh_main_nor_outpost_military_2			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	chaos_magic	true	wh_main_horde_chaos_magic_2	true
wh_main_nor_outpost_military_3			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	chaos_magic	true	wh_main_horde_chaos_magic_2	true
wh_main_nor_outpost_stables_1			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	nor_beastmasters	true	wh_main_horde_chaos_knights_1	true
wh_main_nor_outpost_stables_2			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	nor_beastmasters	true	wh_main_horde_chaos_knights_1	true
wh_main_nor_outpost_stables_3			wh2_main_nor_rotbloods	wh_main_PLACEHOLDER	nor_beastmasters	true	wh_main_horde_chaos_knights_1	true
