child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/elo_albion_morrigan							
morrigan_battle_02	morrigan_battle_01	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_03	morrigan_battle_01	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_04	morrigan_battle_01	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_05	morrigan_battle_01	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_06	morrigan_battle_01	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_07	morrigan_battle_01	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_08	morrigan_battle_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_battle_08	morrigan_battle_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_battle_08	morrigan_battle_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_battle_08	morrigan_battle_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_battle_08	morrigan_battle_06	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_battle_08	morrigan_battle_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_battle_09	morrigan_battle_08	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_10	morrigan_battle_08	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_11	morrigan_battle_08	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_12	morrigan_battle_08	0	1	1	0.0	0.0	REQUIRED
morrigan_battle_13	morrigan_battle_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_battle_13	morrigan_battle_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_battle_13	morrigan_battle_11	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_battle_13	morrigan_battle_12	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_campaign_02	morrigan_campaign_01	0	1	1	0.0	0.0	REQUIRED
morrigan_campaign_03	morrigan_campaign_01	0	1	1	0.0	0.0	REQUIRED
morrigan_campaign_04	morrigan_campaign_01	0	1	1	0.0	0.0	REQUIRED
morrigan_campaign_05	morrigan_campaign_01	0	1	1	0.0	0.0	REQUIRED
morrigan_campaign_06	morrigan_campaign_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_campaign_06	morrigan_campaign_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_campaign_06	morrigan_campaign_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_campaign_06	morrigan_campaign_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_campaign_07	morrigan_campaign_06	0	1	1	0.0	0.0	REQUIRED
morrigan_campaign_08	morrigan_campaign_06	0	1	1	0.0	0.0	REQUIRED
morrigan_campaign_09	morrigan_campaign_06	0	1	1	0.0	0.0	REQUIRED
morrigan_campaign_10	morrigan_campaign_06	0	1	1	0.0	0.0	REQUIRED
morrigan_campaign_11	morrigan_campaign_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_campaign_11	morrigan_campaign_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_campaign_11	morrigan_campaign_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_campaign_11	morrigan_campaign_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_legend_02	morrigan_legend_01	0	1	1	0.0	0.0	REQUIRED
morrigan_legend_03	morrigan_legend_01	0	1	1	0.0	0.0	REQUIRED
morrigan_legend_04	morrigan_legend_01	0	1	1	0.0	0.0	REQUIRED
morrigan_legend_05	morrigan_legend_01	0	1	1	0.0	0.0	REQUIRED
morrigan_legend_06	morrigan_legend_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_legend_06	morrigan_legend_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_legend_06	morrigan_legend_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_legend_06	morrigan_legend_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_magic_2	morrigan_magic_1	0	1	1	0.0	0.0	REQUIRED
morrigan_magic_3	morrigan_magic_1	0	1	1	0.0	0.0	REQUIRED
morrigan_magic_4	morrigan_magic_1	0	1	1	0.0	0.0	REQUIRED
morrigan_magic_5	morrigan_magic_1	0	1	1	0.0	0.0	REQUIRED
morrigan_magic_6	morrigan_magic_2	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_magic_6	morrigan_magic_3	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_magic_6	morrigan_magic_4	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_magic_6	morrigan_magic_5	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_magic_7	morrigan_magic_6	0	1	1	0.0	0.0	REQUIRED
morrigan_magic_8	morrigan_magic_6	0	1	1	0.0	0.0	REQUIRED
morrigan_magic_9	morrigan_magic_6	0	1	1	0.0	0.0	REQUIRED
morrigan_magic_10	morrigan_magic_6	0	1	1	0.0	0.0	REQUIRED
morrigan_magic_11	morrigan_magic_7	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_magic_11	morrigan_magic_8	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_magic_11	morrigan_magic_9	0	1	1	0.0	0.0	SUBSET_REQUIRED
morrigan_magic_11	morrigan_magic_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
