child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/araby_lord							
wh_main_skill_node_ovn_araby_ll_battle_02	wh_main_skill_node_ovn_araby_ll_battle_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_03	wh_main_skill_node_ovn_araby_ll_battle_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_04	wh_main_skill_node_ovn_araby_ll_battle_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_05	wh_main_skill_node_ovn_araby_ll_battle_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_06	wh_main_skill_node_ovn_araby_ll_battle_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_07	wh_main_skill_node_ovn_araby_ll_battle_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_09	wh_main_skill_node_ovn_araby_ll_battle_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_09	wh_main_skill_node_ovn_araby_ll_battle_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_09	wh_main_skill_node_ovn_araby_ll_battle_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_09	wh_main_skill_node_ovn_araby_ll_battle_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_09	wh_main_skill_node_ovn_araby_ll_battle_06	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_09	wh_main_skill_node_ovn_araby_ll_battle_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_10	wh_main_skill_node_ovn_araby_ll_battle_09	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_11	wh_main_skill_node_ovn_araby_ll_battle_09	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_12	wh_main_skill_node_ovn_araby_ll_battle_09	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_13	wh_main_skill_node_ovn_araby_ll_battle_09	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_14	wh_main_skill_node_ovn_araby_ll_battle_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_14	wh_main_skill_node_ovn_araby_ll_battle_11	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_14	wh_main_skill_node_ovn_araby_ll_battle_12	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_14	wh_main_skill_node_ovn_araby_ll_battle_13	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_02	wh_main_skill_node_ovn_araby_ll_campaign_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_03	wh_main_skill_node_ovn_araby_ll_campaign_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_04	wh_main_skill_node_ovn_araby_ll_campaign_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_05	wh_main_skill_node_ovn_araby_ll_campaign_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_06	wh_main_skill_node_ovn_araby_ll_campaign_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_06	wh_main_skill_node_ovn_araby_ll_campaign_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_06	wh_main_skill_node_ovn_araby_ll_campaign_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_06	wh_main_skill_node_ovn_araby_ll_campaign_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_07	wh_main_skill_node_ovn_araby_ll_campaign_06	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_08	wh_main_skill_node_ovn_araby_ll_campaign_06	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_09	wh_main_skill_node_ovn_araby_ll_campaign_06	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_10	wh_main_skill_node_ovn_araby_ll_campaign_06	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_11	wh_main_skill_node_ovn_araby_ll_campaign_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_11	wh_main_skill_node_ovn_araby_ll_campaign_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_11	wh_main_skill_node_ovn_araby_ll_campaign_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_campaign_11	wh_main_skill_node_ovn_araby_ll_campaign_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_self_02	wh_main_skill_node_ovn_araby_ll_self_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_self_03	wh_main_skill_node_ovn_araby_ll_self_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_self_04	wh_main_skill_node_ovn_araby_ll_self_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_self_05	wh_main_skill_node_ovn_araby_ll_self_01	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_self_06	wh_main_skill_node_ovn_araby_ll_self_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_self_06	wh_main_skill_node_ovn_araby_ll_self_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_self_06	wh_main_skill_node_ovn_araby_ll_self_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_self_06	wh_main_skill_node_ovn_araby_ll_self_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_self_08	wh_main_skill_node_ovn_araby_ll_self_07	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_self_09	wh_main_skill_node_ovn_araby_ll_self_07	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_self_10	wh_main_skill_node_ovn_araby_ll_self_07	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_self_11	wh_main_skill_node_ovn_araby_ll_self_07	0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_ovn_araby_ll_self_12	wh_main_skill_node_ovn_araby_ll_self_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_self_12	wh_main_skill_node_ovn_araby_ll_self_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_self_12	wh_main_skill_node_ovn_araby_ll_self_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_self_12	wh_main_skill_node_ovn_araby_ll_self_11	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_09	wh_main_skill_node_ovn_araby_ll_battle_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_ovn_araby_ll_battle_08	wh_main_skill_node_ovn_araby_ll_battle_01	0	1	1	0.0	0.0	REQUIRED
