Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_elo_warrior_culture	Warrior Culture	true
character_skills_localised_description_elo_warrior_culture	Every able member of the tribes of Albion is trained in the use of at least one weapon to be able to fend off the daily dangers of the blighted lands.	true
character_skills_localised_name_elo_guardians_land	Warleader's Guardians	true
character_skills_localised_description_elo_guardians_land	Only the best and most accomplished warriors may join the ranks of the Hearthguard and become the personal guards of Chieftains and Warleaders.	true
character_skills_localised_name_elo_monster_support	Monsters of the Misty Isle	true
character_skills_localised_description_elo_monster_support	Many deadly abominations lure in the mists which shroud Albion, ready to defend it from any intruders.	true
character_skills_localised_name_elo_noble_saveages	Savage Warriors	true
character_skills_localised_description_elo_noble_saveages	Primitive they may be, but their unrivalled wildness and savage might easily make up for the lack of refinement.	true
character_skills_localised_name_elo_ranged_specialists	Death from Afar	true
character_skills_localised_description_elo_ranged_specialists	The hunt is part of the daily life of most inhabitants of Albion and the hunters joining the armies have steady arms and good eyes, sharpened by years of experience.	true
character_skills_localised_name_elo_fast_raiders	Fast Raiders	true
character_skills_localised_description_elo_fast_raiders	Hit before the enemy can defend themselves, be gone before they can hit back.	true
character_skills_localised_name_elo_fast_reflexes	Trained Reflexes	true
character_skills_localised_description_elo_fast_reflexes	Experienced warriors of Albion sometimes dodge missiles with seemingly unnatural reflexes gained from the experience of countless skirmishes.	true
character_skills_localised_name_elo_protective_charms	Protective Charmes	true
character_skills_localised_description_elo_protective_charms	The primitive, often savage-looking talismans still seem to have some protective effects.	true
character_skills_localised_name_elo_albion_warcry	Warcry	true
character_skills_localised_description_elo_albion_warcry	A mighty Warcrie at the right time can motivate warriors to fight harder and with renewed tenacity.	true
character_skills_localised_name_elo_champions_r7	Champions of Albion	true
character_skills_localised_description_elo_champions_r7	Hardened in many battles against the constant threats emerging from the bogs of the island, these veterans have superior skills compared to inexperienced troops.	true
character_skills_localised_name_elo_hunters_r7	Deadly Hunters	true
character_skills_localised_description_elo_hunters_r7	The best way to kill a foe is a well aimed arrow or boulder, killing them before they even know what happened.	true
character_skills_localised_name_elo_riders_r7	Merciless Barbarians	true
character_skills_localised_description_elo_riders_r7	With a combination of speed, agility and brutal savagery the defenders of Albion often seem more like a wave of flesh and steel, breaking their enemies in the charge and washing them away in a tide of blood.	true
character_skills_localised_name_elo_monsters_r7	Defenders of Myth	true
character_skills_localised_description_elo_monsters_r7	Druids with magical powers and mystical beasts belong to the most feared members of any Albion warband, and rightly so.	true
character_skills_localised_name_warleader_mount_skill	Albion Warhorse	true
character_skills_localised_description_warleader_mount_skill	The tribes of Albion breed a hardy race of horses, surefooted and fast. But only wealthy warriors may be able to afford to ride into battle.	true
character_skills_localised_name_warleader_chariot_skill	Albion Chariot	true
character_skills_localised_description_warleader_chariot_skill	Chariot races are a favourite pastime of young Albion nobility - the experience gained serves them well on the battlefield too.	true
character_skills_localised_name_endless_conflict	Endless Conflict	true
character_skills_localised_description_endless_conflict	There is no true peace on Albion. The tribes constantly fight Fimir, the dangers of the blighted island or each other for the sparse resources. Their warriors don't tire easily.	true
character_skills_localised_name_sessair_leader	Warleader of the Sessair	true
character_skills_localised_description_sessair_leader	This Warleader emerged from the Sessair tribe and has been shaped by their aggressive, savage fighting style and tactics.	true
character_skills_localised_name_sessair_troops	Sessair Warriors	true
character_skills_localised_description_sessair_troops	Most of the human warriors of the warband have been drawn from the Sessair tribe and fight in the style unique to the Sessair.	true
character_skills_localised_name_fir_leader	Warleader of the Fir Domain	true
character_skills_localised_description_fir_leader	This Warleader emerged from the Fir Domain and has been shaped by their adaptable, shield based tactics.	true
character_skills_localised_name_fir_troops	Fir Warriors	true
character_skills_localised_description_fir_troops	The warriors of the Fir Domain are making up the majority of the shielded troops of this army, bringing their famous howling shields along with them.	true
character_skills_localised_name_filian_leader	Falian Warleader	true
character_skills_localised_description_filian_leader	This Warleader emerged from the Falian tribe and has been shaped by their way of fighting.	true
character_skills_localised_name_filian_troops	Falian Warriors	true
character_skills_localised_description_filian_troops	The warriors of the Falians prefer stealth over pure might and have little consideration for concepts like honour. A kill with a blade in the dark counts just as much as a victory in a duel.	true
character_skills_localised_name_finian_leader	Finian Warleader	true
character_skills_localised_description_finian_leader	This Warleader emerged from the Finian tribe and has been shaped by their focus on defense.	true
character_skills_localised_name_finian_troops	Finian Warriors	true
character_skills_localised_description_finian_troops	The warriors of the Finians favor defense over offense, often aiming to simply endure an enemy assault and outlast their opponents.	true
character_skills_localised_name_teachings_old_ones	Teachings of the Old Ones	true
character_skills_localised_description_teachings_old_ones	The first Truthsayers have been taught by the Old Ones themselves. Precious little is left of these original teachings, but even a fraction of this magical knowledge is still potent.	true
character_skills_localised_name_oral_tradition	Oral Tradition	true
character_skills_localised_description_oral_tradition	Truthsayers don't write down their knowledge. The secrets are passed from the master's mouth to the pupil's ear, which introduces mistakes and misunderstandings. This causes the magic of the Truthsayers to be less reliable, but some changes introduced this way have unexpected beneficial side-effects.	true
character_skills_localised_name_swamp_monsters	Terrors from the Swamps	true
character_skills_localised_description_swamp_monsters	Truthsayers have mastered the ability to call ever more terrifying constructs of rotten wood, mud and bones from the swamps to bolster their ranks.	true
character_skills_localised_name_ancient_allies	Ancient Allies	true
character_skills_localised_description_ancient_allies	It is said that the Giants of Albion were the last gift of the Old Ones to the Truthsayers. Both the tribes and the giants have long since forgotten the truth about the Old Ones, but the alliance still holds strong.	true
character_skills_localised_name_mount_horse_truthsayer_beasts_skill	Albion Warhorse	true
character_skills_localised_description_mount_horse_truthsayer_beasts_skill	The tribes of Albion breed a hardy race of horses, surefooted and fast. But only wealthy warriors may be able to afford to ride into battle.	true
character_skills_localised_name_shadows_fen	Experienced Ambusher	true
character_skills_localised_description_shadows_fen	Often outnumbered and outmatched in terms of individual strength, the warriors of Albions are skilled ambushers.	true
character_skills_localised_name_mount_horse_truthsayer_light_skill	Albion Warhorse	true
character_skills_localised_description_mount_horse_truthsayer_light_skill	The tribes of Albion breed a hardy race of horses, surefooted and fast. But only wealthy warriors may be able to afford to ride into battle.	true
character_skills_localised_name_mount_horse_truthsayer_life_skill	Albion Warhorse	true
