Loc PackedFile	1
key	text	tooltip
building_culture_variants_name_ovn_arb_haikkwh_main_sc_emp_araby	Palace of the Great Sultan	true
building_culture_variants_name_ovn_arb_belwh_main_sc_emp_araby	Gardens of Bel-Aliad	true
building_culture_variants_name_ovn_arb_fyruswh_main_sc_emp_araby	Great Tomb of Mullah Aklan’d	true
building_culture_variants_name_ovn_arb_Sabarwh_main_sc_emp_araby	Ivory Palace of Ka-Sabar	true
building_culture_variants_name_ovn_arb_Madrasatwh_main_sc_emp_araby	Madrasat el-Se'hr	true
building_culture_variants_name_ovn_arb_Sartosawh_main_sc_emp_araby	Fortress of Nafel Muq	true
building_culture_variants_name_ovn_arb_Magrittawh_main_sc_emp_araby	The Black-Gold Tower	true
building_culture_variants_name_ovn_arb_Twilightwh_main_sc_emp_araby	Portal of Twilight	true
building_culture_variants_name_ovn_arb_Cryptwh_main_sc_emp_araby	Crypt of Abdul ben Rachid	true
