key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/elo_LL_morrigan										
morrigan_battle_01		wh_main_skill_all_lord_battle_inspiring_presence	node_set_morrigan		4.0	0.0		0	0	true
morrigan_battle_02		elo_warrior_culture	node_set_morrigan		4.0	1.0		0	0	true
morrigan_battle_03		elo_guardians_land	node_set_morrigan		4.0	2.0		0	0	true
morrigan_battle_04		elo_monster_support	node_set_morrigan		4.0	3.0		0	0	true
morrigan_battle_05		elo_noble_saveages	node_set_morrigan		4.0	4.0		0	0	true
morrigan_battle_06		elo_ranged_specialists	node_set_morrigan		4.0	5.0		0	0	true
morrigan_battle_07		elo_fast_raiders	node_set_morrigan		4.0	6.0		0	0	true
morrigan_battle_08		wh_main_skill_all_lord_battle_rally	node_set_morrigan		4.0	7.0		0	6	true
morrigan_battle_09		elo_hunters_r7	node_set_morrigan		4.0	8.0		0	0	true
morrigan_battle_10		elo_monsters_r7	node_set_morrigan		4.0	9.0		0	0	true
morrigan_battle_11		elo_riders_r7	node_set_morrigan		4.0	10.0		0	0	true
morrigan_battle_12		elo_champions_r7	node_set_morrigan		4.0	11.0		0	0	true
morrigan_battle_13		elo_albion_warcry	node_set_morrigan		4.0	12.0		0	1	true
morrigan_campaign_01		wh_main_skill_all_lord_campaign_route_marcher	node_set_morrigan		5.0	0.0		0	0	true
morrigan_campaign_02		wh_main_skill_emp_lord_campaign_fervent	node_set_morrigan		5.0	1.0		0	0	true
morrigan_campaign_03		wh_main_skill_brt_lord_campaign_justiciar	node_set_morrigan		5.0	2.0		0	0	true
morrigan_campaign_04		wh_main_skill_grn_lord_campaign_looter	node_set_morrigan		5.0	3.0		0	0	true
morrigan_campaign_05		wh_main_skill_emp_lord_campaign_leader_of_renown	node_set_morrigan		5.0	4.0		0	0	true
morrigan_campaign_06		wh2_main_skill_def_campaign_draftmaster	node_set_morrigan		5.0	5.0		0	4	true
morrigan_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike	node_set_morrigan		5.0	6.0		0	0	true
morrigan_campaign_08		wh_main_skill_emp_lord_campaign_logistician	node_set_morrigan		5.0	7.0		0	0	true
morrigan_campaign_09		shadows_fen	node_set_morrigan		5.0	8.0		0	0	true
morrigan_campaign_10		wh_main_skill_all_lord_campaign_premonition	node_set_morrigan		5.0	9.0		0	0	true
morrigan_campaign_11		wh2_main_skill_LL_self_defense	node_set_morrigan		5.0	10.0		0	4	true
morrigan_innate		morrigan_innate	node_set_morrigan		6.0	3.0		1	0	false
morrigan_magic_1		wh_main_skill_all_magic_death_01_spirit_leech	node_set_morrigan		2.0	0.0		0	0	true
morrigan_magic_2		wh_dlc03_skill_magic_beasts_wild_heart	node_set_morrigan		2.0	1.0		0	0	true
morrigan_magic_3		wh2_main_skill_magic_beasts_flock_of_doom_lord	node_set_morrigan		2.0	2.0		0	0	true
morrigan_magic_4		wh2_main_skill_magic_shadow_enfeebling_foe_lord	node_set_morrigan		2.0	3.0		0	0	true
morrigan_magic_5		wh2_main_skill_all_magic_death_05_doom_and_darkness_lord	node_set_morrigan		2.0	4.0		0	0	true
morrigan_magic_6		wh_main_skill_all_magic_all_06_evasion	node_set_morrigan		2.0	5.0		0	4	true
morrigan_magic_7		wh_main_skill_all_magic_all_07_earthing	node_set_morrigan		2.0	8.0		0	0	true
morrigan_magic_8		wh_main_skill_all_magic_all_08_power_drain	node_set_morrigan		2.0	9.0		0	0	true
morrigan_magic_9		wh2_main_skill_magic_shadow_pit_of_shades_lord	node_set_morrigan		2.0	6.0		0	0	true
morrigan_magic_10		wh2_main_skill_magic_beasts_transformation_of_kadon_lord	node_set_morrigan		2.0	7.0		0	0	true
morrigan_magic_11		wh_main_skill_all_magic_all_11_arcane_conduit	node_set_morrigan		2.0	10.0		0	4	true
morrigan_magic_12		morrigan_flock_leech_dummy	node_set_morrigan		2.0	11.0		1	0	false
morrigan_unique_01		endless_conflict	node_set_morrigan		0.0	3.0		0	0	true
morrigan_unique_02		elo_fast_reflexes	node_set_morrigan		0.0	5.0		0	0	true
morrigan_unique_03		wh_main_skill_all_lord_battle_brass-lunged	node_set_morrigan		0.0	6.0		0	0	true
morrigan_unique_04		elo_protective_charms	node_set_morrigan		0.0	4.0		0	0	true
morrigan_unique_05		morrigan_raven_skill	node_set_morrigan		0.0	2.0		0	0	true
morrigan_unique_06		morrigan_legendary_staff	node_set_morrigan		0.0	1.0		0	0	true
morrigan_unique_07		morrigan_wings_bound	node_set_morrigan		0.0	7.0		0	0	true
morrigan_legend_02		morrigan_darkened_skies	node_set_morrigan		1.0	2.0		0	0	true
morrigan_legend_03		morrigan_omen_of_victory	node_set_morrigan		1.0	3.0		0	0	true
morrigan_legend_04		morrigan_mage	node_set_morrigan		1.0	4.0		0	0	true
morrigan_legend_01		morrigan_magical_being	node_set_morrigan		1.0	1.0		0	0	true
morrigan_legend_05		morrigan_maidens	node_set_morrigan		1.0	5.0		0	0	true
morrigan_legend_06		morrigan_unleashed	node_set_morrigan		1.0	6.0		0	4	true
