key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/obo_grudgebringers_fixed_skills									
obo_hero_wh_dlc05_skill_wef_army_buff_charge_bonus_charge_speed	icon_stat_charge_bonus.png	Let the enemy feel the fury of nature, embodied in these warriors as they crash through their lines.	Striking Branches	0	false	false	false	0.0	0
obo_hero_wh_dlc05_skill_wef_army_buff_melee_armour	icon_stat_armour.png	Armour as hard as the ancient bark of the forest, it repels blows that would rend others asunder.	Shield of the Forest	0	false	false	false	0.0	0
obo_hero_wh_dlc05_skill_wef_army_buff_melee_attack_defence	icon_stat_attack.png	All of Athel Loren shouts with a fury as old as the ages, and the enemy knows its power.	The Forest's Roar	0	false	false	false	0.0	0
obo_hero_wh_dlc05_skill_wef_army_buff_melee_damage	icon_stat_damage.png	The warrior strikes with the strength of a swinging tree limb; few can stand against such strength.	Swinging Boughs	0	false	false	false	0.0	0
obo_hero_wh_dlc05_skill_wef_army_buff_ranged_ammunition	icon_stat_ammo.png	What is a ranger without an arrow? Who can be the best without dozens?	Nature's Quiver 	0	false	false	false	0.0	0
obo_hero_wh_dlc05_skill_wef_army_buff_ranged_battle_speed	icon_stat_speed.png	The Asrai are fleet of foot, with centuries of darting from branch to branch, and never a missed step.	Shifting Winds	0	false	false	false	0.0	0
obo_hero_wh_dlc05_skill_wef_army_buff_ranged_extra_reload	icon_stat_ranged_damage.png	A ranger should give no reprieve to the foe. Arrows must fall like a deluge, as deadly as lightning.	Rain of Spines	0	false	false	false	0.0	0
obo_hero_wh_dlc05_skill_wef_army_buff_ranged_missile_damage	icon_stat_ranged_damage.png	Let each bolt be imbued with the strength of Kurnous, and bring death to all his enemies.	Bolts of the Forest	0	false	false	false	0.0	0
obo_skill_ability_extra_powder	wh_main_hero_passive_extra_powder.png	Because you can never have too much.	Extra Powder	0	false	false	false	0.0	0
obo_skill_ability_more_powder	grudge_firearms_ammo.png	"Where's that powder monkey? Get him up 'ere now!"	More Powder!	0	false	false	false	0.0	0
