key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/elo_new_hags										
elo_sea_hag_combat_0		wh_dlc15_skill_all_all_self_horrid_mass	elo_sea_hag		2.0	0.0		0	0	true
elo_sea_hag_combat_1_1		wh_main_skill_all_dignitary_self_wild-eyed	elo_sea_hag		2.0	1.0		0	0	true
elo_sea_hag_combat_1_2		wh_main_skill_all_all_self_devastating_charge	elo_sea_hag		2.0	2.0		0	0	true
elo_sea_hag_combat_1_3		wh_dlc05_skill_wef_general_personal_buff_battle_speed	elo_sea_hag		2.0	3.0		0	0	true
elo_sea_hag_combat_1_4		wh_main_skill_all_dignitary_self_conviction	elo_sea_hag		2.0	4.0		0	0	true
elo_sea_hag_combat_2		wh2_dlc15_skill_grn_river_troll_hag_mither	elo_sea_hag		2.0	5.0		0	4	true
elo_sea_hag_combat_3_1		wh_main_skill_all_dignitary_self_fervour	elo_sea_hag		2.0	6.0		0	0	true
elo_sea_hag_combat_3_2		wh_main_skill_all_dignitary_self_tenacity	elo_sea_hag		2.0	7.0		0	0	true
elo_sea_hag_combat_3_3		wh_main_skill_all_dignitary_self_soothsaying	elo_sea_hag		2.0	8.0		0	0	true
elo_sea_hag_combat_3_4		wh_main_skill_all_all_self_hard_to_hit	elo_sea_hag		2.0	9.0		0	0	true
elo_sea_hag_combat_4		wh_main_skill_all_all_self_deadly_onslaught	elo_sea_hag		2.0	10.0		0	4	true
elo_sea_hag_campaign_01		wh2_main_skill_all_hero_assist_army_replenish_troops	elo_sea_hag		5.0	0.0		0	0	true
elo_sea_hag_campaign_02		wh2_main_skill_all_hero_passive_spread_public_order	elo_sea_hag		5.0	1.0		0	0	true
elo_sea_hag_campaign_03		wh2_main_skill_all_hero_hinder_settlement_assault_garrison	elo_sea_hag		5.0	2.0		0	0	true
elo_sea_hag_campaign_04		wh2_main_skill_all_hero_hinder_agent_assassinate	elo_sea_hag		5.0	3.0		0	0	true
