main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	1	lord	1	false	morgan_bernhardt	60	1	1150	wh_main_shp_transport	1	1	60	0	1250			morgan_bernhardt	50	medium		false	false	0	311084016	false		wh_main_vo_culture_Empire	grudgebringer_cavalry	grudgebringer_cavalry	0	true	emp_general_foot	wh2_main_cam_mnt_hef_barded_ithilmar_steed	false	true		800.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	0	false	false	
	1	hero	1	false	vladimir_stormbringer	1	1	750	wh_main_shp_transport	1	1	1	0	1000			vladimir_stormbringer	50	medium		false	false	0	311084020	false		wh_main_vo_culture_Empire	emp_ice_mage_flag	emp_ice_mage_flag	0	true	wef_general_foot		true	false		800.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	0	false	false	
	1	melee_cavalry	2	false	grudgebringer_cavalry	60	1	1350	wh_main_shp_transport	1	1	60	0	2363			grudgebringer_cavalry	590	medium		false	false	0	25030604	false		wh_main_vo_culture_Empire	grudgebringer_cavalry	cavalry	4	false	emp_reiksguard		false	true		2363.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	1	false	false	
	1	melee_infantry	2	false	grudgebringer_infantry	120	1	900	wh_main_shp_transport	1	1	120	0	806			grudgebringer_infantry	129	medium		false	false	0	25030602	false		wh_main_vo_culture_Empire	grudgebringer_infantry	infantry_sword	5	false	emp_soldier_15_degrees		false	true		806.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	warmachine	2	false	grudgebringer_cannon	26	1	900	wh_main_shp_transport	1	1	22	0	900			grudgebringer_cannon	225	medium		false	false	0	25030603	false		wh_main_vo_culture_Empire	grudgebringer_cannon	infantry_sword	5	false	emp_soldier_15_degrees		false	true		120.0	1080.0	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	missile_infantry	2	false	grudgebringer_crossbow	90	1	575	wh_main_shp_transport	1	1	90	0	907			grudgebringer_crossbow	192	medium		false	false	0	25030605	false		wh_main_vo_culture_Empire	grudgebringer_crossbow	missile_infantry_bow	5	false	emp_soldier_15_degrees		false	true		187.0	720.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	missile_infantry	1	false	helmgart_bowmen	90	1	500	wh_main_shp_transport	1	1	90	0	733			helmgart_bowmen	183	medium		false	false	0	25030606	false		wh_main_vo_culture_Empire	helmgart_bowmen	missile_infantry_bow	2	false	emp_soldier_15_degrees		false	true		147.0	587.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	missile_infantry	1	false	keelers_longbows	90	1	500	wh_main_shp_transport	1	1	90	0	642			keelers_longbows	160	medium		false	false	0	25030607	false		wh_main_vo_culture_Empire	keelers_longbows	missile_infantry_bow	2	false	emp_soldier_15_degrees		false	true		128.0	513.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	melee_infantry	2	false	dargrimm_firebeard_dwarf_warriors	120	1	975	wh_main_shp_transport	1	1	120	0	975			dargrimm_firebeard_dwarf_warriors	240	heavy		false	false	0	25030608	false		wh_main_vo_culture_Dwarf	dargrimm_firebeard_dwarf_warriors	infantry_axe	1	false	dwf_warrior_30_degrees		false	true		903.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	1	false	false	
	1	melee_infantry	2	false	azguz_bloodfist_dwarf_warriors	120	1	975	wh_main_shp_transport	1	1	120	0	975			azguz_bloodfist_dwarf_warriors	240	heavy		false	false	0	25030609	false		wh_main_vo_culture_Dwarf	azguz_bloodfist_dwarf_warriors	infantry_axe	1	false	dwf_warrior_30_degrees		false	true		861.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	1	false	false	
	-1	monstrous_infantry	1	false	urblab_rotgut_mercenary_ogres	24	0	550	wh_main_shp_transport	1	1	16	0	550			urblab_rotgut_mercenary_ogres	137	very_heavy		false	false	0	250306091	true		wh2_twa05_vo_culture_OgreMercs	urblab_rotgut_mercenary_ogres	monstrous_infantry	2	false	ogre_infantry		false	true		550.0	0.0	true	vo_culture_None	false	wh2_twa05_vo_actor_OgreMercs	0	true	true	6	false	false	
	1	monster	3	false	treeman_knarlroot	1	1	1675	wh_main_shp_transport	1	1	1	0	1500			treeman_knarlroot	375	heavy		false	false	0	250306092	false		wh_dlc05_vo_culture_Tree	treeman_knarlroot	treeman_knarlroot	5	true	wef_treeman		true	false		1500.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	1	false	false	
	1	missile_infantry	2	false	galed_elf_archers	90	1	525	wh_main_shp_transport	1	1	90	0	998			galed_elf_archers	285	medium		false	false	0	250306093	false		wh_dlc05_vo_culture_Wood_Elves	galed_elf_archers	missile_infantry_bow	2	false	emp_soldier_15_degrees		false	true		200.0	798.0	false	vo_culture_None	false	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	true	false	1	false	false	
	1	melee_infantry	2	false	elrod_wood_elf_glade_guards	120	1	600	wh_main_shp_transport	1	1	120	0	513			elrod_wood_elf_glade_guards	135	medium		false	false	0	250306094	false		wh_dlc05_vo_culture_Wood_Elves	elrod_wood_elf_glade_guards	infantry_spear	1	false	wef_infantry_15_degrees		false	true		513.0	0.0	false	vo_culture_None	false	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	true	false	1	false	false	
	1	melee_infantry	1	false	black_avangers	140	1	775	wh_main_shp_transport	1	1	140	0	800			black_avangers	234	medium		false	false	0	250306095	false		wh_main_vo_culture_Empire	black_avangers	infantry_sword	1	false	wef_infantry_15_degrees		false	true		937.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	melee_cavalry	2	false	carlsson_cavalry	60	0	1500	wh_main_shp_transport	1	1	60	0	1860			carlsson_cavalry	465	very_heavy		false	false	0	250306096	false		wh_main_vo_culture_Bretonnian	carlsson_cavalry	cavalry	4	false	emp_reiksguard		false	true		1860.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	1	false	false	
	3	melee_infantry	2	false	carlsson_guard	100	0	725	wh_main_shp_transport	1	1	100	0	481			carlsson_guard	120	medium		false	false	0	250306097	false		wh_main_vo_culture_Bretonnian	carlsson_guard	infantry_sword	5	false	emp_soldier_15_degrees		false	true		481.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	3	false	false	
	1	melee_infantry	2	false	countess_guard	90	0	1100	wh_main_shp_transport	1	1	90	0	618			countess_guard	154	medium		false	false	0	250306098	false		wh_main_vo_culture_Empire	countess_guard	infantry_sword	5	false	emp_soldier_15_degrees		false	true		618.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	melee_cavalry	2	false	vannheim_75th	60	1	1050	wh_main_shp_transport	1	1	60	0	3000			vannheim_75th	749	heavy		false	false	0	250306099	false		wh_main_vo_culture_Empire	vannheim_75th	cavalry	4	false	emp_reiksguard		false	true		3000.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	1	false	false	
	1	monster	3	false	treeman_gnarl_fist	1	1	1675	wh_main_shp_transport	1	1	1	0	1500			treeman_gnarl_fist	375	heavy		false	false	0	250306100	false		wh_dlc05_vo_culture_Tree	treeman_gnarl_fist	treeman_gnarl_fist	5	true	wef_treeman		true	false		1500.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	1	false	false	
	1	melee_cavalry	1	false	ragnar_wolves	50	1	750	wh_main_shp_transport	1	1	50	0	1000			ragnar_wolves	250	medium		false	false	0	250306101	false		wh_main_vo_culture_Empire	emp_ragnar_wolves_flag	emp_ragnar_wolves_flag	0	true	emp_reiksguard		false	true		800.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	1	false	false	
	1	melee_infantry	1	false	ceridan	1	0	850	wh_main_shp_transport	1	1	1	0	850			ceridan	250	heavy		false	false	0	250306102	false		wh2_main_vo_culture_High_Elves	infantry_sword	infantry_sword	0	true	hef_general_foot		true	false		1000.0	0.0	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Noble	0	true	false	1	false	false	
