Loc PackedFile	1
key	text	tooltip
ui_unit_groupings_onscreen_ovn_com_olorin_the_grey_wizard	Rocket Wizard	true
ui_unit_groupings_tooltip_ovn_com_olorin_the_grey_wizard	 	true
ui_unit_groupings_onscreen_ovn_com_aragand_the_layabout	Drunkard	true
ui_unit_groupings_tooltip_ovn_com_aragand_the_layabout		true
ui_unit_groupings_onscreen_ovn_com_aragand_the_true_king	True King of Men	true
ui_unit_groupings_tooltip_ovn_com_aragand_the_true_king		true
ui_unit_groupings_onscreen_ovn_com_legles_the_elf	Wardancer	true
ui_unit_groupings_tooltip_ovn_com_legles_the_elf		true
ui_unit_groupings_onscreen_ovn_com_giblit_the_dwarf	Failed Slayer	true
ui_unit_groupings_tooltip_ovn_com_giblit_the_dwarf		true
