Loc PackedFile	1
key	text	tooltip
character_trait_levels_onscreen_name_arb_jaffar_defeated_trait	A Despot's Demise	true
character_trait_levels_colour_text_arb_jaffar_defeated_trait	Mighty Jaffar lies dead once again. For how long, no one knows for certain...	true
character_trait_levels_explanation_text_arb_jaffar_defeated_trait	Defeated Sultan Jaffar	true
character_trait_levels_onscreen_name_fim_skattach_defeated_trait	Meargh-Murderer	true
character_trait_levels_colour_text_fim_skattach_defeated_trait	Most would say that parting children from their mother is a cruel act. Not so much with Skattach and her Fimir though.	true
character_trait_levels_explanation_text_fim_skattach_defeated_trait	Defeated Meargh Skattach	true
character_trait_levels_onscreen_name_arb_fatandira_defeated_trait	Fatandira's Fate	true
character_trait_levels_colour_text_arb_fatandira_defeated_trait	Twice a ruler, twice a failure. Prince Fatandira has learnt the hard way that the crown will never be her destiny.	true
character_trait_levels_explanation_text_arb_fatandira_defeated_trait	Defeated Fatandira	true
character_trait_levels_onscreen_name_arb_golden_magus_defeated_trait	The Magus Confronted	true
character_trait_levels_colour_text_arb_golden_magus_defeated_trait	Whether he was defeated by an enemy or turned against by his own Djinn slaves is unknown, but the Golden Magus will no longer pester the sea with his cruel petulance and eccentricity.	true
character_trait_levels_explanation_text_arb_golden_magus_defeated_trait	Defeated The Golden Magus	true
character_trait_levels_onscreen_name_ovn_ribspreader_defeat_trait	His Spoils Of War	true
character_trait_levels_colour_text_ovn_ribspreader_defeat_trait		true
character_trait_levels_explanation_text_ovn_ribspreader_defeat_trait	Defeated Bödvarr Ribspreader	true
character_trait_levels_onscreen_name_ovn_bl_elo_dural_durak_defeat_trait	The Silent Truthsayer	true
character_trait_levels_colour_text_ovn_bl_elo_dural_durak_defeat_trait		true
character_trait_levels_explanation_text_ovn_bl_elo_dural_durak_defeat_trait	Defeated Dural Durak	true
character_trait_levels_onscreen_name_ovn_albion_morrigan_defeat_trait	The Crow Silenced	true
character_trait_levels_colour_text_ovn_albion_morrigan_defeat_trait		true
character_trait_levels_explanation_text_ovn_albion_morrigan_defeat_trait	Defeated Morrigan the Phantom Queen	true
character_trait_levels_onscreen_name_ovn_ovn_stormrider_defeat_trait	The Last Storm	true
character_trait_levels_colour_text_ovn_ovn_stormrider_defeat_trait		true
character_trait_levels_explanation_text_ovn_ovn_stormrider_defeat_trait	Defeated Althan Stormrider	true
character_trait_levels_onscreen_name_ovn_elo_chief_ugma_defeat_trait	Ugma No More	true
character_trait_levels_colour_text_ovn_elo_chief_ugma_defeat_trait		true
character_trait_levels_explanation_text_ovn_elo_chief_ugma_defeat_trait	Defeated Chief Ugma	true
character_trait_levels_onscreen_name_ovn_morgan_bernhardt_defeat_trait	A Coin For Morr	true
character_trait_levels_colour_text_ovn_morgan_bernhardt_defeat_trait		true
character_trait_levels_explanation_text_ovn_morgan_bernhardt_defeat_trait	Defeated Morgan Bernhardt	true
character_trait_levels_onscreen_name_ovn_belakor_defeat_trait	The Neverchosen	true
character_trait_levels_colour_text_ovn_belakor_defeat_trait		true
character_trait_levels_explanation_text_ovn_belakor_defeat_trait	Defeated Be'lakor	true
character_trait_levels_onscreen_name_ovn_Dread_King_defeat_trait	King No More	true
character_trait_levels_colour_text_ovn_Dread_King_defeat_trait		true
character_trait_levels_explanation_text_ovn_Dread_King_defeat_trait	Defeated The Dread King	true
character_trait_levels_onscreen_name_ovn_warrhak_skullcrusher_defeat_trait	The Skulls Are Safe	true
character_trait_levels_colour_text_ovn_warrhak_skullcrusher_defeat_trait		true
character_trait_levels_explanation_text_ovn_warrhak_skullcrusher_defeat_trait	Defeated Warrhak Skullcrusher	true
character_trait_levels_onscreen_name_ovn_drazhoath_the_ashen_defeat_trait	Former Lord of the Black Fortress	true
character_trait_levels_colour_text_ovn_drazhoath_the_ashen_defeat_trait		true
character_trait_levels_explanation_text_ovn_drazhoath_the_ashen_defeat_trait	Defeated Drazoath the Ashen	true
character_trait_levels_onscreen_name_ovn_rykarth_the_unbreakable_defeat_trait	He Was Not Immortal	true
character_trait_levels_colour_text_ovn_rykarth_the_unbreakable_defeat_trait		true
character_trait_levels_explanation_text_ovn_rykarth_the_unbreakable_defeat_trait	Defeated Rykarth the Unbreakable	true
character_trait_levels_onscreen_name_ovn_zhatan_the_black_defeat_trait	Job Creator at Tower Of Zharr	true
character_trait_levels_colour_text_ovn_zhatan_the_black_defeat_trait		true
character_trait_levels_explanation_text_ovn_zhatan_the_black_defeat_trait	Defeated Zhatan the Black	true
