Loc PackedFile	1
key	text	tooltip
building_culture_variants_name_albion_hall_heroeswh2_main_nor_albion	Hall of Heroes	true
building_culture_variants_name_albion_hunters_1wh2_main_nor_albion	Hunter Cottage	true
building_culture_variants_name_albion_hunters_2wh2_main_nor_albion	Hunter Longhouse	true
building_culture_variants_name_albion_hunters_3wh2_main_nor_albion	Hall of Trophies	true
building_culture_variants_name_albion_order_1wh2_main_nor_albion	Tribal Meeting	true
building_culture_variants_name_albion_order_2wh2_main_nor_albion	Tribal Gathering	true
building_culture_variants_name_albion_order_3wh2_main_nor_albion	Tribal Council	true
building_culture_variants_name_albion_smith_1wh2_main_nor_albion	Blacksmith	true
building_culture_variants_name_albion_smith_2wh2_main_nor_albion	Artist Blacksmith	true
building_culture_variants_name_elo_ogham_stone_1wh2_main_nor_albion	Ogham Stone	true
building_culture_variants_name_elo_ogham_stone_2wh2_main_nor_albion	Ogham Stone Circle	true
building_culture_variants_name_elo_ogham_stone_4wh2_main_nor_albion	Greater Ogham Stone Circle	true
building_culture_variants_name_elo_ogham_stone_3wh2_main_nor_albion	Grand Ogham Stone Circle	true
building_culture_variants_name_elo_temple_danu_1wh2_main_nor_albion	Shrine of Danu	true
building_culture_variants_name_elo_temple_danu_2wh2_main_nor_albion	Temple of Danu	true
building_culture_variants_name_elo_temple_danu_3wh2_main_nor_albion	Greater Temple of Danu	true
building_culture_variants_name_ovn_albion_military_1wh2_main_nor_albion	Sparring Field	true
building_culture_variants_name_ovn_albion_military_2wh2_main_nor_albion	Warriors' Hall	true
building_culture_variants_name_ovn_albion_military_3wh2_main_nor_albion	Chieftain's Hall	true
building_culture_variants_name_wh_main_nor_outpost_garrison_1wh2_main_nor_albion	Watchtower	true
building_culture_variants_name_wh_main_nor_outpost_garrison_2wh2_main_nor_albion	Guard Patrols	true
building_culture_variants_name_wh_main_nor_outpost_garrison_3wh2_main_nor_albion	Fortified Palisades	true
building_culture_variants_name_wh_main_nor_outpost_major_human_1_coastwh2_main_nor_albion	Settled Tribe	true
building_culture_variants_name_wh_main_nor_outpost_major_human_1wh2_main_nor_albion	Settled Tribe	true
building_culture_variants_name_wh_main_nor_outpost_major_human_2_coastwh2_main_nor_albion	Tribal Settlement	true
building_culture_variants_name_wh_main_nor_outpost_major_human_2wh2_main_nor_albion	Tribal Settlement	true
building_culture_variants_name_wh_main_nor_outpost_major_human_3_coastwh2_main_nor_albion	Tribal Village	true
building_culture_variants_name_wh_main_nor_outpost_major_human_3wh2_main_nor_albion	Tribal Village	true
building_culture_variants_name_ovn_albion_outpost_military_1wh2_main_nor_albion	Sparring Field	true
building_culture_variants_name_ovn_albion_outpost_military_2wh2_main_nor_albion	Warriors' Hall	true
building_culture_variants_name_ovn_albion_outpost_military_3wh2_main_nor_albion	Chieftain's Hall	true
building_culture_variants_name_wh_main_nor_outpost_minor_human_1_coastwh2_main_nor_albion	Settled Tribe	true
building_culture_variants_name_wh_main_nor_outpost_minor_human_1wh2_main_nor_albion	Settled Tribe	true
building_culture_variants_name_wh_main_nor_outpost_minor_human_2_coastwh2_main_nor_albion	Tribal Settlement	true
building_culture_variants_name_wh_main_nor_outpost_minor_human_2wh2_main_nor_albion	Tribal Settlement	true
building_culture_variants_name_wh_main_nor_outpost_minor_human_3_coastwh2_main_nor_albion	Tribal Village	true
building_culture_variants_name_wh_main_nor_outpost_minor_human_3wh2_main_nor_albion	Tribal Village	true
building_culture_variants_name_ovn_albion_outpost_stables_1wh2_main_nor_albion	Shieling	true
building_culture_variants_name_ovn_albion_outpost_stables_2wh2_main_nor_albion	Corral	true
building_culture_variants_name_ovn_albion_outpost_stables_3wh2_main_nor_albion	Albion Stables	true
building_culture_variants_name_wh_main_nor_settlement_major_1_coastwh2_main_nor_albion	Settled Tribe	true
building_culture_variants_name_wh_main_nor_settlement_major_1wh2_main_nor_albion	Settled Tribe	true
building_culture_variants_name_wh_main_nor_settlement_major_2_coastwh2_main_nor_albion	Tribal Settlement	true
building_culture_variants_name_wh_main_nor_settlement_major_2wh2_main_nor_albion	Tribal Settlement	true
building_culture_variants_name_wh_main_nor_settlement_major_3_coastwh2_main_nor_albion	Tribal Village	true
building_culture_variants_name_wh_main_nor_settlement_major_3wh2_main_nor_albion	Tribal Village	true
building_culture_variants_name_wh_main_nor_settlement_major_4_coastwh2_main_nor_albion	Clan City	true
building_culture_variants_name_wh_main_nor_settlement_major_4wh2_main_nor_albion	Clan City	true
building_culture_variants_name_wh_main_nor_settlement_major_5_coastwh2_main_nor_albion	Clan Stronghold	true
building_culture_variants_name_wh_main_nor_settlement_major_5wh2_main_nor_albion	Clan Stronghold	true
building_culture_variants_name_wh_main_nor_settlement_minor_1_coastwh2_main_nor_albion	Settled Tribe	true
building_culture_variants_name_wh_main_nor_settlement_minor_1wh2_main_nor_albion	Settled Tribe	true
building_culture_variants_name_wh_main_nor_settlement_minor_2_coastwh2_main_nor_albion	Tribal Settlement	true
building_culture_variants_name_wh_main_nor_settlement_minor_2wh2_main_nor_albion	Tribal Settlement	true
building_culture_variants_name_wh_main_nor_settlement_minor_3_coastwh2_main_nor_albion	Tribal Village	true
building_culture_variants_name_wh_main_nor_settlement_minor_3wh2_main_nor_albion	Tribal Village	true
building_culture_variants_name_ovn_albion_stables_1wh2_main_nor_albion	Shieling	true
building_culture_variants_name_ovn_albion_stables_2wh2_main_nor_albion	Corral	true
building_culture_variants_name_ovn_albion_stables_3wh2_main_nor_albion	Albion Stables	true
building_culture_variants_name_wh_main_nor_walls_1wh2_main_nor_albion	Wooden Fences	true
building_culture_variants_name_wh_main_nor_walls_2wh2_main_nor_albion	Barricades	true
