child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/elo_dread_hero							
dread_centurion_self_02	dread_centurion_self_01	0	1	1	0.0	0.0	REQUIRED
dread_centurion_self_04	dread_centurion_self_01	0	1	1	0.0	0.0	REQUIRED
dread_centurion_self_05	dread_centurion_self_01	0	1	1	0.0	0.0	REQUIRED
dread_centurion_self_06	dread_centurion_self_01	0	1	1	0.0	0.0	REQUIRED
dread_centurion_self_07	dread_centurion_self_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
dread_centurion_self_07	dread_centurion_self_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
dread_centurion_self_07	dread_centurion_self_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
dread_centurion_self_07	dread_centurion_self_06	0	1	1	0.0	0.0	SUBSET_REQUIRED
dread_centurion_self_08	dread_centurion_self_07	0	1	1	0.0	0.0	REQUIRED
dread_centurion_self_09	dread_centurion_self_07	0	1	1	0.0	0.0	REQUIRED
dread_centurion_self_10	dread_centurion_self_07	0	1	1	0.0	0.0	REQUIRED
dread_centurion_self_11	dread_centurion_self_07	0	1	1	0.0	0.0	REQUIRED
dread_centurion_self_12	dread_centurion_self_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
dread_centurion_self_12	dread_centurion_self_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
dread_centurion_self_12	dread_centurion_self_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
dread_centurion_self_12	dread_centurion_self_11	0	1	1	0.0	0.0	SUBSET_REQUIRED
