child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/araby_heroes_champion							
wh2_main_skill_node_arb_champion_self_02	wh2_main_skill_node_arb_champion_self_01	0	1	1	0.0	0.0	REQUIRED
wh2_main_skill_node_arb_champion_self_03	wh2_main_skill_node_arb_champion_self_01	0	1	1	0.0	0.0	REQUIRED
wh2_main_skill_node_arb_champion_self_04	wh2_main_skill_node_arb_champion_self_01	0	1	1	0.0	0.0	REQUIRED
wh2_main_skill_node_arb_champion_self_05	wh2_main_skill_node_arb_champion_self_01	0	1	1	0.0	0.0	REQUIRED
wh2_main_skill_node_arb_champion_self_06	wh2_main_skill_node_arb_champion_self_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh2_main_skill_node_arb_champion_self_06	wh2_main_skill_node_arb_champion_self_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh2_main_skill_node_arb_champion_self_06	wh2_main_skill_node_arb_champion_self_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh2_main_skill_node_arb_champion_self_06	wh2_main_skill_node_arb_champion_self_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh2_main_skill_node_arb_champion_self_07	wh2_main_skill_node_arb_champion_self_06	0	1	1	0.0	0.0	REQUIRED
wh2_main_skill_node_arb_champion_self_08	wh2_main_skill_node_arb_champion_self_06	0	1	1	0.0	0.0	REQUIRED
wh2_main_skill_node_arb_champion_self_09	wh2_main_skill_node_arb_champion_self_06	0	1	1	0.0	0.0	REQUIRED
wh2_main_skill_node_arb_champion_self_10	wh2_main_skill_node_arb_champion_self_06	0	1	1	0.0	0.0	REQUIRED
wh2_main_skill_node_arb_champion_self_11	wh2_main_skill_node_arb_champion_self_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh2_main_skill_node_arb_champion_self_11	wh2_main_skill_node_arb_champion_self_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh2_main_skill_node_arb_champion_self_11	wh2_main_skill_node_arb_champion_self_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh2_main_skill_node_arb_champion_self_11	wh2_main_skill_node_arb_champion_self_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
wh2_main_skill_node_arb_nomad_unique_02	wh2_main_skill_node_arb_nomad_unique_01	0	1	1	0.0	0.0	REQUIRED
