Loc PackedFile	1
key	text	tooltip
effects_description_ovn_diplomacy_bonus_hordes	Diplomatic relations: %+n with all horde factions	true
effects_description_ovn_skill_effect_charge_speed_increase_eagles	Charge bonus: %+n for Great Eagle units	true
effects_description_ovn_skill_effect_melee_attack_increase_eagles	Melee attack: %+n for Great Eagle units	true
effects_description_ovn_skill_effect_movement_speed_increase_eagles	Speed: %+n% for Great Eagle units	true
effects_description_ovn_projectile_replacement_olorin_the_grey_wizard_ulgu_rockets	"Rockets of Ulgu" ammunition ("disrupted" contact effect)	true
effects_description_ovn_skill_effect_melee_attack_increase_cooks_and_chefs	Melee attack: %+n for Cook and Master Chef units	true
effects_description_ovn_skill_effect_weapon_damage_increase_cooks_and_chefs	Weapon strength: %+n% for Cook and Master Chef units	true
effects_description_ovn_skill_effect_upkeep_cost_reduction_cooks_and_chefs	Upkeep: %+n% for Cook and Master Chef units	true
effects_description_ovn_skill_effect_ability_enable_the_recovery_of_the_king	Ability: "The Recovery of the King"	true
effects_description_ovn_skill_effect_ability_enable_whirling_death	Ability: "Whirling Death"	true
effects_description_ovn_skill_effect_ability_enable_storm_of_blades	Ability: "Storm of Blades"	true
effects_description_ovn_skill_effect_ability_enable_the_shadows_coil	Ability: "The Shadow's Coil"	true
effects_description_ovn_skill_effect_ability_enable_woven_mist	Ability: "Woven Mist"	true
effects_description_ovn_skill_effect_ability_enable_passive_unlikely_friendship	Ability: "An Unlikey Friendship"	true
effects_description_ovn_skill_effect_morale_increase_giblit_the_dwarf	Leadership: %+n for Giblit the Dwarf	true
effects_description_ovn_skill_effect_armour_increase_giblit_the_dwarf	Armour: %+n for Giblit the Dwarf	true
effects_description_ovn_skill_effect_movement_speed_increase_feast_carriers	Speed: %+n% for Feast Carrier units	true
effects_description_ovn_skill_effect_upkeep_cost_reduction_feast_carriers	Upkeep: %+n% for Feast Carrier units	true
effects_description_ovn_skill_effect_armour_increase_feast_carriers	Armour: %+n for Feast Carrier units	true
effects_description_ovn_skill_effect_ability_enable_passive_self_preservation	Ability: "Self Preservation"	true
effects_description_ovn_skill_effect_recruit_time_baby_dragons	Recruitment duration: %+n turn for Baby Dragons (minimum 1)	true
effects_description_ovn_skill_effect_physical_resistance_baby_dragons	Physical resistance: %n% for Baby Dragons	true
effects_description_ovn_skill_effect_vigour_loss_reduction_baby_dragons	Vigour loss reduction: %+n% for Baby Dragons	true
effects_description_ovn_skill_effect_melee_defence_increase_halfling_infantry	Melee attack: %+n for Halfling Infantry units	true
effects_description_ovn_skill_effect_charge_bonus_increase_halfling_infantry	Charge bonus: %+n% for Halfling Infantry units	true
effects_description_ovn_skill_effect_state_mod_bonus_v_large_halfling_infantry	Bonus vs. Large: %+n for Halfling Infantry units	true
