character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/elo_troll				
elo_skill_conduit	elo_all_trolls_moral	1	general_to_force_own	5.0
elo_skill_conduit	wh_main_effect_character_stat_mod_personal_aura_size	1	character_to_character_own	10.0
elo_skill_fedbywar	elo_fedbywar_sp	1	general_to_force_own	3.0
elo_skill_fedbywar	elo_fedbywar_sp	2	general_to_force_own	6.0
elo_skill_fedbywar	elo_fedbywar_ch	2	general_to_force_own	10.0
elo_skill_fedbywar	elo_fedbywar_sp	3	general_to_force_own	12.0
elo_skill_fedbywar	elo_fedbywar_ch	3	general_to_force_own	20.0
elo_skill_toostupid	elo_toostupid_up	1	general_to_force_own	20.0
elo_skill_toostupid	elo_toostupid_psy	1	general_to_force_own	1.0
elo_skill_toostupid	elo_all_trolls_moral	1	general_to_force_own	6.0
elo_skill_run_and_shakeoff	enable_run_and_shakeoff	1	character_to_character_own	1.0
elo_skill_bloodlust	elo_bloodlust_me	2	general_to_force_own	10.0
elo_skill_bloodlust	elo_bloodlust_me	3	general_to_force_own	15.0
elo_skill_bloodlust	elo_bloodlust_me	1	general_to_force_own	5.0
elo_skill_bloodlust	elo_bloodlust_wp	3	general_to_force_own	15.0
elo_skill_troll_innate01	wh_main_effect_force_all_campaign_replenishment_rate	1	general_to_force_own	-50.0
elo_skill_troll_innate01	enable_frenzy	1	general_to_force_own	1.0
elo_skill_troll_innate01	wh_main_effect_force_all_campaign_captives	1	general_to_force_own	-50.0
elo_skill_troll_innate02	wh_main_effect_character_stat_mod_melee_attack	1	character_to_character_own	6.0
elo_skill_troll_innate02	wh_main_effect_character_stat_mod_melee_damage	1	character_to_character_own	15.0
elo_skill_troll_innate02	wh_main_effect_character_stat_mod_melee_defence	1	character_to_character_own	6.0
elo_skill_troll_innate02	wh2_dlc10_unit_enable_attribute_rampage	1	character_to_character_own	1.0
elo_skill_troll_innate03	wh_main_effect_building_construction_cost_mod	1	character_to_region_own_provincewide	30.0
elo_skill_troll_innate03	wh_main_effect_building_construction_time_mod_settlement	1	character_to_region_own_provincewide	2.0
elo_skill_troll_innate03	wh_main_effect_force_army_campaign_siege_attack_holdout_time	1	character_to_character_own	-2.0
elo_skill_troll_innate03	wh_main_effect_force_army_battle_unit_morale_siege_attack	1	general_to_force_own	6.0
elo_skill_troll_innate04	wh_main_effect_character_stat_mod_personal_aura_size	1	character_to_character_own	50.0
elo_skill_troll_innate04	wh_main_effect_character_stat_mod_personal_aura_morale_effect	1	character_to_character_own	6.0
elo_skill_troll_innate04	wh_main_effect_force_army_campaign_ambush_attack_success_chance	1	general_to_force_own	-30.0
elo_skill_troll_innate04	wh_main_effect_force_army_campaign_ambush_defence_success_chance	1	general_to_force_own	-30.0
elo_skill_troll_innate04	wh_main_effect_general_mod_tunnel_interception_chance	1	general_to_force_own	-30.0
elo_skill_troll_innate05	wh_main_effect_unit_enable_attribute_terror	1	character_to_character_own	1.0
elo_skill_troll_innate05	wh_main_effect_character_stat_mod_morale	1	character_to_character_own	-8.0
elo_skill_troll_innate06	wh_main_effect_character_stat_mod_personal_aura_size	1	character_to_character_own	-30.0
elo_skill_troll_innate06	wh_main_effect_character_stat_mod_personal_aura_morale_effect	1	character_to_character_own	-8.0
elo_skill_troll_innate06	wh_main_effect_unit_enable_attribute_unbreakable	1	character_to_character_own	1.0
elo_skill_troll_innate07	wh_main_effect_unit_enable_attribute_immune_to_psychology	1	character_to_character_own	1.0
elo_skill_troll_innate07	wh_main_effect_character_stat_mod_ward_save_magic	1	character_to_character_own	30.0
elo_skill_troll_innate07	wh_main_effect_agent_movement_range_mod	1	general_to_force_own	-15.0
elo_skill_troll_innate08	wh_main_effect_character_stat_mod_melee_attack	1	character_to_character_own	15.0
elo_skill_troll_innate08	wh_main_effect_character_stat_mod_melee_defence	1	character_to_character_own	-20.0
elo_skill_troll_innate08	wh_dlc08_effect_ability_enable_berserk	1	character_to_character_own	1.0
elo_skill_troll_innate09	wh_main_effect_character_stat_mod_melee_defence	1	character_to_character_own	15.0
elo_skill_troll_innate09	wh_main_effect_character_stat_mod_ward_save_physical	1	character_to_character_own	25.0
elo_skill_troll_innate09	wh_main_effect_character_stat_mod_battle_movement_speed	1	character_to_character_own	-30.0
elo_skill_troll_innate10	wh_main_effect_character_stat_mod_armour	1	character_to_character_own	-15.0
elo_skill_troll_innate10	wh_main_effect_character_stat_mod_battle_movement_speed	1	character_to_character_own	20.0
elo_skill_troll_innate10	wh_main_effect_character_stat_mod_charge_bonus	1	character_to_character_own	30.0
elo_skill_troll_innate11	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	general_to_force_own	10.0
elo_skill_troll_innate11	wh_main_effect_character_mod_ancillary_drop	1	general_to_force_own	-30.0
elo_skill_troll_innate11	wh_main_effect_force_all_campaign_raid_income	1	general_to_force_own	15.0
elo_skill_troll_innate12	wh_main_effect_character_stat_mod_ward_save	1	character_to_character_own	35.0
elo_skill_troll_innate12	wh_main_effect_character_stat_mod_melee_defence	1	character_to_character_own	-6.0
elo_skill_troll_innate12	wh_main_effect_character_stat_mod_melee_attack	1	character_to_character_own	-6.0
elo_skill_troll_innate12	wh_main_effect_character_stat_mod_melee_damage	1	character_to_character_own	-15.0
elo_skill_troll_innate12	wh_main_effect_character_stat_mod_battle_movement_speed	1	character_to_character_own	-15.0
elo_skill_troll_food_rats	wh_main_effect_unit_enable_attribute_terror	1	character_to_character_own	1.0
elo_skill_troll_food_rats	wh_main_effect_force_unit_stat_fatigue_resistance_small	1	character_to_character_own	-3.0
elo_skill_troll_food_rats	wh2_main_effect_diplomacy_bonus_skaven	1	character_to_faction	-20.0
elo_skill_troll_food_dwarfs	wh_main_effect_character_stat_mod_ap_damage	1	character_to_character_own	15.0
elo_skill_troll_food_dwarfs	wh_main_effect_character_stat_mod_bonus_v_small	1	character_to_character_own	12.0
elo_skill_troll_food_dwarfs	wh_main_faction_diplomacy_penalty_dwarfs	1	character_to_faction	-20.0
elo_skill_troll_food_humans	wh_main_effect_character_stat_mod_melee_attack	1	character_to_character_own	8.0
elo_skill_troll_food_humans	wh_main_effect_character_stat_mod_melee_defence	1	character_to_character_own	8.0
elo_skill_troll_food_humans	wh_main_faction_diplomacy_penalty_empire	1	character_to_faction	-20.0
elo_skill_troll_food_humans	wh_dlc05_tech_diplomacy_bonus_bretonnia	1	character_to_faction	-20.0
