Loc PackedFile	1
key	text	tooltip
unit_abilities_tooltip_text_war_fury	Albion's warriors are known for their fickle nature in fights. As long as their belief in themselves is unbroken, they attack with savage, unrelenting bravery.	true
unit_abilities_onscreen_name_war_fury	War Fury I	true
unit_abilities_tooltip_text_war_fury_2	Albion's warriors are known for their moody nature in fights. When facing a superior foe or finding themselves on the losing side of a battle, they can lose heart quickly.	true
unit_abilities_onscreen_name_war_fury_2	War Fury II	true
unit_abilities_tooltip_text_woad_paint	Woad Paint is applied by druids. It uses the excess magic of the area to protect the warrior whose skin is painted with it. The stronger the winds of magic in an area, the more effective the paint will be.	true
unit_abilities_onscreen_name_woad_paint	Woad Paint	true
unit_abilities_tooltip_text_devestating_charge	As long as this unit isn't injured too much, they are able to savagely charge their enemies with devastating effect.	true
unit_abilities_onscreen_name_devestating_charge	Devastating Charge	true
unit_abilities_tooltip_text_wh2_main_lore_passive_truthsayer	The magic of Albion conjures the famous mists of its homeland, enveloping allied warriors, protecting them from projectiles.	true
unit_abilities_onscreen_name_wh2_main_lore_passive_truthsayer	Mists of Albion	true
unit_abilities_tooltip_text_spell_truth_valor	The mage calls upon the gods of hunting and battle to grant his allies additional strength and skill.	true
unit_abilities_onscreen_name_spell_truth_valor	Blessing of Valor	true
unit_abilities_tooltip_text_spell_truth_gift_life	Dying Warriors are granted a second chance as the spell of the truthsayer mends their deadly wounds and allows them to return to battle.	true
unit_abilities_onscreen_name_spell_truth_gift_life	Gift of Life	true
unit_abilities_tooltip_text_spell_truth_protection	A barrier of shimmering light protects the warriors from magic and flame alike.	true
unit_abilities_onscreen_name_spell_truth_protection	Light of Protection	true
unit_abilities_tooltip_text_spell_truth_voice_command	The booming voice of the truthsayer fills the mind of an enemy, robbing them of the concentration necessary to operate ranged weapons.	true
unit_abilities_onscreen_name_spell_truth_voice_command	Voice of Command	true
unit_abilities_tooltip_text_spell_truth_boon_courage	The voice of the truthsayer is heard in the minds of his warriors, invoking their sense of honor and giving them unwavering hope and toughness even in the most desperate of situations.	true
unit_abilities_onscreen_name_spell_truth_boon_courage	Boon of Courage	true
unit_abilities_tooltip_text_spell_truth_wings_fate	The Truthsayer conjures a flock of magical birds which will fly straight into the enemy formations, bringing doom to those they collide with.	true
unit_abilities_onscreen_name_spell_truth_wings_fate	Wings of Fate	true
unit_abilities_tooltip_text_druid_bound_awakening_of_the_wood	Trees live for thousands of years and have very long memories. When called to fight, centuries of pent-up wrath are unleashed.	true
unit_abilities_onscreen_name_druid_bound_awakening_of_the_wood	Awakening of the Wood	true
unit_abilities_tooltip_text_spell_truth_valor_upgraded	The mage calls upon the gods of hunting and battle to grant his allies the ability to fight with unnatural strength and fearsome savagery.	false
unit_abilities_onscreen_name_spell_truth_valor_upgraded	Blessing of Valor (upgraded)	false
unit_abilities_tooltip_text_spell_truth_gift_life_upgraded	Dying Warriors are granted a second chance as the spell of the truthsayer mends their deadly wounds and allows them to return to battle.	false
unit_abilities_onscreen_name_spell_truth_gift_life_upgraded	Gift of Life (upgraded)	false
unit_abilities_tooltip_text_spell_truth_protection_upgraded	A barrier of shimmering light protects the warriors from magic and flame alike.	false
unit_abilities_onscreen_name_spell_truth_protection_upgraded	Light of Protection (upgraded)	false
unit_abilities_tooltip_text_spell_truth_voice_command_upgraded	The booming voice of the truthsayer fills the mind of an enemy, robbing them of the concentration necessary to operate ranged weapons.	false
unit_abilities_onscreen_name_spell_truth_voice_command_upgraded	Voice of Command (upgraded)	false
unit_abilities_tooltip_text_spell_truth_boon_courage_upgraded	The voice of the truthsayer is heard in the minds of his warriors, invoking their sense of honor and giving them unwavering hope even in the most desperate of situations.	false
unit_abilities_onscreen_name_spell_truth_boon_courage_upgraded	Boon of Courage (upgraded)	false
unit_abilities_tooltip_text_spell_truth_wings_fate_upgraded	The Truthsayer conjures a flock of magic bird which will fly straight into the enemy formations, bringing doom to those they collide with.	false
unit_abilities_onscreen_name_spell_truth_wings_fate_upgraded	Wings of Fate (upgraded)	false
unit_abilities_tooltip_text_magic_siphon	These unnatural creatures require magic to exist - the more the better. If the winds of magic blow strongly, they are more stable on the battlefield.	false
unit_abilities_onscreen_name_magic_siphon	Magic Dependant	false
unit_abilities_tooltip_text_embodiment_albion	Fen Hulks are embodiments of the corrupted lands of Albion. Wherever they go, the land is corrupted into muddy bogs which greatly hinder their enemies.	false
unit_abilities_onscreen_name_embodiment_albion	Embodiment of Albion	false
unit_abilities_tooltip_text_albion_warcry	Only the best warleaders mastered the art of motivating their warriors to fight even harder with nothing more than a single, mighty cry of defiance.	false
unit_abilities_onscreen_name_albion_warcry	Warcry	false
unit_abilities_tooltip_text_omen_of_doom	Those who stand against Morrigan have a feeling of their impending doom. Some say it is simply a glimpse into their near future.	false
unit_abilities_onscreen_name_omen_of_doom	Omen of Doom	false
unit_abilities_tooltip_text_omen_of_war	Morrigan's allies fight harder in her presence because they know about the importance of the battle if even the Phantom Queen takes part in it.	false
unit_abilities_onscreen_name_omen_of_war	Omen of War	false
unit_abilities_tooltip_text_murder_crows	Morrigan's flock of crows follows her everywhere and will attack each and any enemy coming close to her.	false
unit_abilities_onscreen_name_murder_crows	Murder of Crows	false
unit_abilities_onscreen_name_howling_shields	Howling Shields	false
