character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/@cr_comradeship				
ovn_skill_innate_com_olorin_the_grey_wizard	wh2_main_effect_tech_melee_attack_increase_lords_heroes	1	general_to_force_own	10.0
ovn_skill_innate_com_olorin_the_grey_wizard	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_innate_com_olorin_the_grey_wizard	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_com_lord_unique_olorin_leader_of_halflings	wh_main_effect_character_stat_mod_personal_aura_size	1	character_to_character_own	50.0
ovn_skill_com_lord_unique_olorin_leader_of_halflings	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_com_lord_unique_olorin_leader_of_halflings	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_com_olorin_the_grey_wizard_ranged_3	ovn_projectile_replacement_olorin_the_grey_wizard_ulgu_rockets	1	character_to_character_own	1.0
ovn_skill_com_olorin_the_grey_wizard_ranged_3	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_com_olorin_the_grey_wizard_ranged_3	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_0	wh_main_effect_agent_movement_range_mod	1	character_to_general_own_factionwide	5.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_0	ovn_diplomacy_bonus_hordes	1	character_to_faction_unseen	10.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_0	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_0	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_1	wh_main_effect_force_all_campaign_recruitment_cost_all	1	general_to_force_own	-15.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_1	wh_main_effect_force_army_campaign_recruitment_points	1	character_to_faction_unseen	1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_1	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_1	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_2	wh_main_effect_public_order_characters	1	character_to_province_own	2.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_2	wh2_main_effect_public_order_characters_factionwide	1	character_to_province_own_factionwide	1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_2	wh_main_effect_unit_enable_attribute_fear	1	character_to_character_own	1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_2	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_2	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_3	ovn_skill_effect_charge_speed_increase_eagles	1	general_to_force_own	25.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_3	ovn_skill_effect_melee_attack_increase_eagles	1	general_to_force_own	15.0
ovn_skill_com_lord_unique_olorin_the_grey_wizard_3	ovn_skill_effect_movement_speed_increase_eagles	1	general_to_force_own	10.0
