Loc PackedFile	1
key	text	tooltip
building_sets_onscreen_name_ovn_hlf_under_set_food	Foodstuffs	true
building_short_description_texts_short_description_ovn_hlf_under_set_menu_1	A full-course dinner, and a testament to Halfling culinary expertise.	true
building_short_description_texts_short_description_ovn_hlf_under_set_menu_2	Complementary dishes found through centuries of Halfling striving for culinary perfection.	true
building_short_description_texts_short_description_ovn_hlf_under_set_menu_3	With rare and expensive ingredients, the true genious and madness of Halfling cooking can finally be expressed.	true
building_short_description_texts_short_description_ovn_hlf_under_pick_menu_1	A varied selection of expertly crafted dishes.	true
building_short_description_texts_short_description_ovn_hlf_under_pick_menu_2	With an ice cellar extension, the restaurant's offer can be enriched by fresh seafood.	true
building_short_description_texts_short_description_ovn_hlf_under_pick_menu_3	Exotic and expensive ingredients can truly unlock the Halfling culinary mind, and the customer's purse.	true
building_short_description_texts_short_description_ovn_hlf_under_buffet_menu_1	An all-you-can-eat buffet adored by the poorer classes.	true
building_short_description_texts_short_description_ovn_hlf_under_buffet_menu_2	More tables and more dishes to better serve the hungry masses.	true
building_short_description_texts_short_description_ovn_hlf_under_buffet_menu_3	This restaurant is now a genuine tourist attraction. Lower classes pay pilgrimage to this culinary den.	true
building_short_description_texts_short_description_ovn_hlf_under_special_menu_1	Troll meat? But good Sir, this is not that kind of establishment.	true
building_culture_variants_name_ovn_hlf_under_set_menu_1	Pricey Menu	true
building_culture_variants_name_ovn_hlf_under_set_menu_2	Expensive Menu	true
building_culture_variants_name_ovn_hlf_under_set_menu_3	Don't Even Ask	true
building_culture_variants_name_ovn_hlf_under_pick_menu_1	Empire Dishes	true
building_culture_variants_name_ovn_hlf_under_pick_menu_2	Fresh Seafood Dishes	true
building_culture_variants_name_ovn_hlf_under_pick_menu_3	Exotic Dishes	true
building_culture_variants_name_ovn_hlf_under_buffet_menu_1	Simple Buffet	true
building_culture_variants_name_ovn_hlf_under_buffet_menu_2	Extensive Buffet	true
building_culture_variants_name_ovn_hlf_under_buffet_menu_3	Buffet Mecca	true
building_culture_variants_name_ovn_hlf_under_special_menu_1	Special Menu	true
building_chains_chain_tooltip_ovn_hlf_under_drinks_wine	Sourced Bretonnian Wine	true
building_culture_variants_name_ovn_hlf_under_drinks_wine	Bretonnian Wine List 	true
building_short_description_texts_short_description_ovn_hlf_under_drinks_wine	Finest Bretonnian vintages, some of them even actually from Bretonnia.	true
building_short_description_texts_short_description_ovn_hlf_under_drinks_cofee	A rare treat for the affluent and bored, as well as a great way to display wealth.	true
building_chains_chain_tooltip_ovn_hlf_under_drinks_cofee	Sourced Arabyan Coffee	true
building_culture_variants_name_ovn_hlf_under_drinks_cofee	Arabyan Coffee 	true
building_chains_chain_tooltip_ovn_hlf_under_barn	Accomodations	false
building_chains_chain_tooltip_ovn_hlf_under_revelry	Revelry	false
building_chains_chain_tooltip_ovn_hlf_under_security	Security Council	false
building_chains_chain_tooltip_ovn_hlf_under_fence	The Fence	false
building_short_description_texts_short_description_ovn_hlf_under_barn_1	An empty barn with hay bedding that can accomodate fellow Halflings.	false
building_culture_variants_name_ovn_hlf_under_barn_1	Backyard Barn	false
building_short_description_texts_short_description_ovn_hlf_under_revelry_1	A table always kept reserved for Halfling travelers. While the merriment does wonders for the body and mind, it is at odds with the call of the road.	false
building_culture_variants_name_ovn_hlf_under_revelry_1	Reserved Table	false
building_short_description_texts_short_description_ovn_hlf_under_security_1	In this furtive room Halflings discuss the security of the Moot and the whole Old World.	false
building_culture_variants_name_ovn_hlf_under_security_1	Backroom Security Council	false
building_short_description_texts_short_description_ovn_hlf_under_fence_1	Halflings are not thieves, but they do have a knack for finding lost things. And a knack for making sure things become lost.	false
building_culture_variants_name_ovn_hlf_under_fence_1	The Fence	false
building_sets_onscreen_name_ovn_hlf_under_set_drinks	Drinks	true
building_sets_onscreen_name_ovn_hlf_under_set_other	Special Buildings	true
building_chains_chain_tooltip_ovn_hlf_under_set_menu	Six-Course Menu	true
building_chains_chain_tooltip_ovn_hlf_under_pick_menu	À La Carte Menu	true
building_chains_chain_tooltip_ovn_hlf_under_buffet_menu	Buffet	true
building_chains_chain_tooltip_ovn_hlf_under_special_menu	Special Menu	true
