character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/elo_fimir_lord				
fimir_riders_doggos	elo_fimir_rusher_sp	1	general_to_force_own	6.0
fimir_riders_doggos	elo_fimir_rusher_sp	2	general_to_force_own	9.0
fimir_riders_doggos	elo_fimir_rusher_ch	2	general_to_force_own	6.0
fimir_riders_doggos	elo_fimir_rusher_sp	3	general_to_force_own	12.0
fimir_riders_doggos	elo_fimir_rusher_ch	3	general_to_force_own	12.0
fimir_sacrifices	elo_fimir_first_wave_ma	1	general_to_force_own	4.0
fimir_sacrifices	elo_fimir_first_wave_ma	2	general_to_force_own	6.0
fimir_sacrifices	elo_fimir_first_wave_wps	2	general_to_force_own	6.0
fimir_sacrifices	elo_fimir_first_wave_ma	3	general_to_force_own	8.0
fimir_sacrifices	elo_fimir_first_wave_wps	3	general_to_force_own	12.0
fimir_bog_monsters	elo_fimir_bog_monsters_md	1	general_to_force_own	4.0
fimir_bog_monsters	elo_fimir_bog_monsters_wps	2	general_to_force_own	6.0
fimir_bog_monsters	elo_fimir_bog_monsters_md	2	general_to_force_own	6.0
fimir_bog_monsters	elo_fimir_bog_monsters_wps	3	general_to_force_own	12.0
fimir_bog_monsters	elo_fimir_bog_monsters_md	3	general_to_force_own	8.0
fimir_swamp_warriors	elo_fimir_swamp_warriors_ma	1	general_to_force_own	4.0
fimir_swamp_warriors	elo_fimir_swamp_warriors_ma	2	general_to_force_own	6.0
fimir_swamp_warriors	elo_fimir_swamp_warriors_md	2	general_to_force_own	4.0
fimir_swamp_warriors	elo_fimir_swamp_warriors_ma	3	general_to_force_own	8.0
fimir_swamp_warriors	elo_fimir_swamp_warriors_md	3	general_to_force_own	8.0
fimir_fen_giants	elo_fimir_giants_fen_ma	1	general_to_force_own	4.0
fimir_fen_giants	elo_fimir_giants_fen_sp	2	general_to_force_own	6.0
fimir_fen_giants	elo_fimir_giants_fen_ma	2	general_to_force_own	6.0
fimir_fen_giants	elo_fimir_giants_fen_sp	3	general_to_force_own	12.0
fimir_fen_giants	elo_fimir_giants_fen_ma	3	general_to_force_own	8.0
fimir_r7_warriors	elo_fimir_r7_warriors_md	1	general_to_force_own	5.0
fimir_r7_warriors	elo_fimir_r7_warriors_armour	1	general_to_force_own	12.0
fimir_r7_warriors	elo_fimir_r7_warriors_phyres	1	general_to_force_own	15.0
fimir_r7_elite_monsters	elo_fimir_r7_auxillaries_missres	1	general_to_force_own	15.0
fimir_r7_elite_monsters	elo_fimir_r7_auxillaries_md	1	general_to_force_own	5.0
fimir_r7_elite_monsters	elo_fimir_r7_auxillaries_morale	1	general_to_force_own	10.0
fimir_r7_fast_beasts	elo_fimir_r7_fast_wps	1	general_to_force_own	12.0
fimir_r7_fast_beasts	elo_fimir_r7_fast_ma	1	general_to_force_own	5.0
fimir_r7_fast_beasts	elo_fimir_r7_fast_ch	1	general_to_force_own	12.0
fimir_r7_elite_giants	elo_fimir_r7_giants_ward	1	general_to_force_own	8.0
fimir_r7_elite_giants	elo_fimir_r7_giants_wps	1	general_to_force_own	12.0
fimir_r7_elite_giants	elo_fimir_r7_giants_armour	1	general_to_force_own	12.0
fimir_worthless_slaves	fimir_slaves_upkeep	1	general_to_force_own	-70.0
fimir_worthless_slaves	fimir_slaves_cost	1	general_to_force_own	-90.0
fimir_warrior_elite	fimir_warrior_elite_xp	1	general_to_force_own	4.0
fimir_warrior_elite	fimir_warrior_elite_md	1	general_to_force_own	8.0
fimir_warrior_elite	fimir_warrior_elite_up	1	general_to_force_own	15.0
fimir_warrior_elite	fimir_warrior_elite_cost	1	general_to_force_own	35.0
fimir_untamed_monsters	fimir_untamed_monsters_frenzy	1	general_to_force_own	1.0
fimir_untamed_monsters	fimir_untamed_monsters_guerilla	1	general_to_force_own	1.0
fimir_untamed_monsters	fimir_untamed_monsters_rampage	1	general_to_force_own	1.0
elo_fimir_from_mists	wh_main_effect_force_army_campaign_ambush_attack_success_chance	1	general_to_force_own	15.0
elo_fimir_from_mists	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	5.0
elo_fimir_witness_me	elo_fimir_witness_me	1	character_to_character_own	1.0
elo_belakor_here_to_die	elo_belakor_here_to_die_md	1	general_to_force_own	4.0
