Loc PackedFile	1
key	text	tooltip
building_culture_variants_name_wh_main_nor_outpost_minor_human_3wh_dlc08_nor_naglfarlings	Chaos Stronghold	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_2wh_dlc08_nor_naglfarlings	Chaos Keep	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_1wh_dlc08_nor_naglfarlings	Cult Hideout	false
building_culture_variants_name_wh_main_nor_outpost_major_human_3wh_dlc08_nor_naglfarlings	Chaos Stronghold	false
building_culture_variants_name_wh_main_nor_outpost_major_human_2wh_dlc08_nor_naglfarlings	Chaos Keep	false
building_culture_variants_name_wh_main_nor_outpost_major_human_1wh_dlc08_nor_naglfarlings	Cult Hideout	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_1_coastwh_dlc08_nor_naglfarlings	Cult Hideout	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_2_coastwh_dlc08_nor_naglfarlings	Chaos Keep	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_3_coastwh_dlc08_nor_naglfarlings	Chaos Stronghold	false
building_culture_variants_name_wh_main_nor_outpost_major_human_1_coastwh_dlc08_nor_naglfarlings	Cult Hideout	false
building_culture_variants_name_wh_main_nor_outpost_major_human_2_coastwh_dlc08_nor_naglfarlings	Chaos Keep	false
building_culture_variants_name_wh_main_nor_outpost_major_human_3_coastwh_dlc08_nor_naglfarlings	Chaos Stronghold	false
building_culture_variants_name_wh_main_nor_outpost_military_1wh_dlc08_nor_naglfarlings	Lesser Chaos Rift	false
building_culture_variants_name_wh_main_nor_outpost_military_2wh_dlc08_nor_naglfarlings	Chaos Rift	false
building_culture_variants_name_wh_main_nor_outpost_military_3wh_dlc08_nor_naglfarlings	Greater Chaos Rift	false
building_culture_variants_name_wh_main_nor_outpost_garrison_1wh_dlc08_nor_naglfarlings	Dreadpost	false
building_culture_variants_name_wh_main_nor_outpost_garrison_2wh_dlc08_nor_naglfarlings	Dread Tower	false
building_culture_variants_name_wh_main_nor_outpost_garrison_3wh_dlc08_nor_naglfarlings	Chaos Dreadhold	false
building_culture_variants_name_wh_main_nor_outpost_growth_1wh_dlc08_nor_naglfarlings	Ruinous Altar	false
building_culture_variants_name_wh_main_nor_outpost_growth_2wh_dlc08_nor_naglfarlings	Dread Altar	false
building_culture_variants_name_wh_main_nor_outpost_growth_3wh_dlc08_nor_naglfarlings	Forsaken Altar	false
building_culture_variants_name_wh_main_nor_outpost_income_1wh_dlc08_nor_naglfarlings	Treasure Trove	false
building_culture_variants_name_wh_main_nor_outpost_income_2wh_dlc08_nor_naglfarlings	Plunder Hall	false
building_culture_variants_name_wh_main_nor_outpost_income_3wh_dlc08_nor_naglfarlings	Dungeon of Forgotten Riches	false
building_culture_variants_name_wh_main_nor_outpost_stables_1wh_dlc08_nor_naglfarlings	Ruinous Stables	false
building_culture_variants_name_wh_main_nor_outpost_stables_2wh_dlc08_nor_naglfarlings	Palanquin of Trophies	false
building_culture_variants_name_wh_main_nor_outpost_stables_3wh_dlc08_nor_naglfarlings	Pillar of Skulls	false
building_culture_variants_name_ovn_warp_military_1wh_dlc08_nor_naglfarlings	Lesser Chaos Rift	true
building_culture_variants_name_ovn_warp_military_2wh_dlc08_nor_naglfarlings	Chaos Rift	true
building_culture_variants_name_ovn_warp_military_3wh_dlc08_nor_naglfarlings	Greater Chaos Rift	true
building_culture_variants_name_ovn_warp_military_4wh_dlc08_nor_naglfarlings	Eternal Chaos Rift	true
building_culture_variants_name_ovn_warp_stables_1wh_dlc08_nor_naglfarlings	Ruinous Stables	true
building_culture_variants_name_ovn_warp_stables_2wh_dlc08_nor_naglfarlings	Palanquin of Trophies	true
building_culture_variants_name_ovn_warp_stables_3wh_dlc08_nor_naglfarlings	Pillar of Skulls	true
building_culture_variants_name_ovn_warp_stables_4wh_dlc08_nor_naglfarlings	Tower of Skulls	true
