Loc PackedFile	1
key	text	tooltip
ancillaries_colour_text_ovn_bd_crimson_blade	This was the sword that Walach used to cut down the true Grand Master of the Order of the Blood Dragon. Its keen edge means red ruin to any who dare oppose him. 	true
ancillaries_colour_text_ovn_bd_blood_chalice	This chalice contains the life blood of the greatest opponents Walach has slain in battle. Their pure and noble blood is a potent source of power to any Vampire who drinks it. 	true
ancillaries_onscreen_name_ovn_bd_crimson_blade	Crimson Blade	true
ancillaries_onscreen_name_ovn_bd_blood_chalice	Blood Chalice	true
ancillaries_colour_text_ovn_anc_magic_standard_blood_dragon	This banner instils Harkons knights with the legacy of vengeance after Mikael, second in command to Walach was slain.	true
ancillaries_onscreen_name_ovn_anc_magic_standard_blood_dragon	Blood Dragon Standard	true
effect_bundles_localised_title_ovn_anc_magic_standard_blood_dragon	Blood Dragon Standard	true
effect_bundles_localised_description_ovn_anc_magic_standard_blood_dragon	This banner instils Harkons knights with the legacy of vengeance after Mikael, second in command to Walach was slain.	true
ancillaries_colour_text_chalcidar_orb	A powerful weapon to be used against the undead, though it's twisted malevolence torments its wielder with visions of impending undeath.	true
ancillaries_onscreen_name_chalcidar_orb	Orb of Chalcidar	true
ancillaries_colour_text_malach_sword	Forged by Malach the Cruel, this sword easily dispatches the undead not that the living shouldn't fear it too.	true
ancillaries_onscreen_name_malach_sword	Blade of Malach	true
ancillaries_colour_text_ovn_anc_magic_standard_ptolos	The Shield of Ptolos is magically inscribed with a myriad of distracting patterns and designs that magically send arrows and bolts spinning off course.	true
ancillaries_onscreen_name_ovn_anc_magic_standard_ptolos	Shield of Ptolos	true
effect_bundles_localised_title_ovn_anc_magic_standard_ptolos	Shield of Ptolos	true
effect_bundles_localised_description_ovn_anc_magic_standard_ptolos	The Shield of Ptolos is magically inscribed with a myriad of distracting patterns and designs that magically send arrows and bolts spinning off course.	true
ancillaries_colour_text_dread_barded_nightmare	The steeds of the Midnight Aristocracy are unnatural destriers called Nightmares. They are Undead stallions clad in baroque barding.	true
ancillaries_onscreen_name_dread_barded_nightmare	Barded Nightmare	true
ancillaries_colour_text_dread_zombie_dragon	Animated by Dark Magic, a zombie dragon is an unholy parody of a once-noble beast now borne aloft by great tattered wings, its body covered with thick, withered hide.	true
ancillaries_onscreen_name_dread_zombie_dragon	Zombie Dragon	true
ancillaries_colour_text_Soulreaper	Claiming the souls of the living, trapped inside the sword. once filled allows the summoning of great warriors	true
ancillaries_onscreen_name_Soulreaper	Soulreaper	true
ancillaries_onscreen_name_roy_anc_mount_arb_lord_horse	Barded Warhorse	true
ancillaries_colour_text_roy_anc_mount_arb_lord_horse	A Sheikh will often require a reliable stallion to transport him across the battlefield to where he is needed most.	true
ancillaries_onscreen_name_roy_anc_mount_arb_nomad_horse	Camel	true
ancillaries_onscreen_name_roy_anc_mount_arb_champion_horse	Warhorse	true
ancillaries_onscreen_name_roy_anc_mount_arb_champion_warhorse	Barded Warhorse	true
ancillaries_onscreen_name_roy_anc_mount_arb_champion_elephant	Elephant	true
ancillaries_onscreen_name_roy_anc_mount_arb_nomad_assassin	Mark of the Hashishin	true
ancillaries_onscreen_name_roy_anc_mount_arb_nomad_horse_jezzail	Camel (Jezzail)	true
ancillaries_colour_text_roy_anc_mount_arb_nomad_horse	One major advantage the camel provides for these mounted archers is simply a better angle for their arrows to aim true than from their horse counterparts. Albeit, mounted archery on a camel is no easy task! 	true
ancillaries_colour_text_roy_anc_mount_arb_champion_horse	An officer will often require a reliable stallion to transport him across the battlefield to where he is needed most.	true
ancillaries_colour_text_roy_anc_mount_arb_champion_warhorse	The barded steeds of the nobles are the greatest chargers from a nation that prides itself on its equestrian pedigree.	true
ancillaries_colour_text_roy_anc_mount_arb_champion_elephant	Elephants are unstoppable beasts. Trained on the battlefield, they lead Araby's leaders to war, wiping out everything that gets in their way.	true
ancillaries_colour_text_roy_anc_mount_arb_nomad_assassin	After years of service and loyalty, a Hashishi will receive the mark of the brotherhood.	true
ancillaries_colour_text_roy_anc_mount_arb_nomad_horse_jezzail	Armed with long-barrelled arquebus of Arabyan design, the endless deserts have taught these men the value of marksmanship and an accurate firearm. 	true
ancillaries_onscreen_name_Serpent_Staff	Serpent Staff	true
ancillaries_onscreen_name_Black_Book_Of_Ibn_Naggazar	Black Book Of Ibn Naggazar	true
ancillaries_colour_text_Serpent_Staff	Inside this ornate staff decorated with snake motifs is bound a malignant and ancient Serpent Djinn, imprisoned by powerful enchantments woven by Jaffar. Only Jaffar's will is strong enough to temporarily unleash it upon his enemies on the battlefield.	true
ancillaries_colour_text_Black_Book_Of_Ibn_Naggazar	Ibn Naggazar was a brilliant, if somewhat maniacal Arabyan sorcerer. Whilst it is unknown whether his madness sprang from isolation, too many attempts at creating intoxicating elixirs or the honeyed promises of whispering daemons. There can be np doubt he was utterly insane.	true
ancillaries_onscreen_name_arb_jaffar_camel	Camel	false
ancillaries_colour_text_arb_jaffar_camel	Jaffar is a vainglorious man, it is no wonder then that the prestigious camel is one of his favourite mounts to ride into battle.	false
ancillaries_onscreen_name_arb_jaffar_elephant	Royal Elephant	false
ancillaries_colour_text_arb_jaffar_elephant	From on top the howdah of a mighty Arabyan Royal Elephant, Sultan Jaffar gazes down upon the battlefield with only imperious cruelty and disdain in his eyes.	false
ancillaries_colour_text_sword	A fine-blade presented to Arabyan Warriors who have proved themselves in battle, gaining them respect from all.	true
ancillaries_colour_text_Helm	It is said that Armour fashioned from the carapace of the Dune Scorpion is stronger and lighter than any metal variety.	true
ancillaries_colour_text_Talisman	This strange mystical amulet allows its wearer magical powers but it is a heavy burden some can not bear.	true
ancillaries_colour_text_Mount	Hailing from the highest peaks of the World's Edge Mountains, Arabyans just like the northern Imperials are willing to pay vast sums of gold for a single egg or chick such is the renown of these majestic beasts. 	true
ancillaries_onscreen_name_sword	Falcon Scimitar	true
ancillaries_onscreen_name_Helm	Scorpion Carapace Armour	true
ancillaries_onscreen_name_Talisman	Crescent Amulet	true
ancillaries_onscreen_name_Mount	Griffon	true
ancillaries_onscreen_name_Mount_Elephant	Royal Elephant	true
ancillaries_colour_text_Mount_Elephant	Elephants are unstoppable beasts. Trained on the battlefield, they lead Araby's leaders to war, wiping out everything that gets in their way.	true
ancillaries_onscreen_name_rattlesnake_staff	Rattlesnake Staff	true
ancillaries_colour_text_rattlesnake_staff	Those proven proficient in magic are gifted the Rattlesnake Staff by the Wizard Caliph, it is the mark of any good Arabyan sorcerer.	true
ancillaries_colour_text_the_blade_of_shadows	An esoteric, daemonic blade, its ghostly form in eternal transience between shape and shadow.	true
ancillaries_onscreen_name_the_blade_of_shadows	The Blade of Shadows	true
ancillaries_colour_text_dread_legion_barded_skeletal_steed	The fragile bones are protected by legion armour.	true
ancillaries_onscreen_name_dread_legion_barded_skeletal_steed	Barded Skeletal Steed	true
ancillaries_colour_text_elo_dread_centurion_horse	Animated by vile magic, the bones of this once proud steed still show a reflection of the grace it possessed in life.	true
ancillaries_onscreen_name_elo_dread_centurion_horse	Skeletal Steed	true
ancillaries_colour_text_dread_chariot_skeletal_steed	Built in the style of the Tomb Kings, only the highest officers of the Dread Legion will take to the battlefield on top of this chariot.	true
ancillaries_onscreen_name_dread_chariot_skeletal_steed	Dread Legion Chariot	true
ancillaries_colour_text_mount_horse_warleader	Albion bred warhorses are hardy, fast and sure-footed. However, only wealthy warriors can afford to ride on to battle.	true
ancillaries_onscreen_name_mount_horse_warleader	Albion Warhorse	true
ancillaries_colour_text_mount_chariot_warleader	The chariots built in Albion might look crude to more civilized folk, but they are well constructed and surprisingly dangerous on the field.	true
ancillaries_onscreen_name_mount_chariot_warleader	Albion Chariot	true
ancillaries_colour_text_mount_horse_truthsayer_beasts	Albion bred warhorses are hardy, fast and sure-footed. However, only wealthy warriors can afford to ride on to battle.	true
ancillaries_onscreen_name_mount_horse_truthsayer_beasts	Albion Warhorse	true
ancillaries_colour_text_mount_horse_truthsayer_light	Albion bred warhorses are hardy, fast and sure-footed. However, only wealthy warriors can afford to ride on to battle.	true
ancillaries_onscreen_name_mount_horse_truthsayer_light	Albion Warhorse	true
ancillaries_colour_text_mount_horse_truthsayer_life	Albion bred warhorses are hardy, fast and sure-footed. However, only wealthy warriors can afford to ride on to battle.	true
ancillaries_onscreen_name_mount_horse_truthsayer_life	Albion Warhorse	true
ancillaries_colour_text_mount_horse_truthsayer_truth	Albion bred warhorses are hardy, fast and sure-footed. However, only wealthy warriors can afford to ride on to battle.	true
ancillaries_onscreen_name_mount_horse_truthsayer_truth	Albion Warhorse	true
