character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/elo_albion_generals				
elo_warrior_culture	elo_warband_matt	1	general_to_force_own	4.0
elo_warrior_culture	elo_warband_matt	2	general_to_force_own	6.0
elo_warrior_culture	elo_warband_mdef	2	general_to_force_own	4.0
elo_warrior_culture	elo_warband_matt	3	general_to_force_own	10.0
elo_warrior_culture	elo_warband_mdef	3	general_to_force_own	6.0
elo_guardians_land	elo_elite_mdef	1	general_to_force_own	4.0
elo_guardians_land	elo_elite_mdef	2	general_to_force_own	6.0
elo_guardians_land	elo_elite_matt	2	general_to_force_own	4.0
elo_guardians_land	elo_elite_matt	3	general_to_force_own	6.0
elo_guardians_land	elo_elite_mdef	3	general_to_force_own	10.0
elo_monster_support	elo_monster_mdef	1	general_to_force_own	4.0
elo_monster_support	elo_monster_mdef	2	general_to_force_own	6.0
elo_monster_support	elo_monster_matt	2	general_to_force_own	6.0
elo_monster_support	elo_monster_mdef	3	general_to_force_own	8.0
elo_monster_support	elo_monster_matt	3	general_to_force_own	8.0
elo_noble_saveages	elo_savage_matt	1	general_to_force_own	4.0
elo_noble_saveages	elo_savage_dmg	2	general_to_force_own	6.0
elo_noble_saveages	elo_savage_matt	2	general_to_force_own	6.0
elo_noble_saveages	elo_savage_matt	3	general_to_force_own	8.0
elo_noble_saveages	elo_savage_dmg	3	general_to_force_own	12.0
elo_ranged_specialists	elo_allrange_dmg	1	general_to_force_own	6.0
elo_ranged_specialists	elo_allrange_ammo	2	general_to_force_own	10.0
elo_ranged_specialists	elo_allrange_dmg	2	general_to_force_own	9.0
elo_ranged_specialists	elo_allrange_ammo	3	general_to_force_own	20.0
elo_ranged_specialists	elo_allrange_dmg	3	general_to_force_own	12.0
elo_fast_raiders	elo_riders_speed	1	general_to_force_own	6.0
elo_fast_raiders	elo_riders_speed	2	general_to_force_own	9.0
elo_fast_raiders	elo_riders_charge	2	general_to_force_own	6.0
elo_fast_raiders	elo_riders_charge	3	general_to_force_own	12.0
elo_fast_raiders	elo_riders_speed	3	general_to_force_own	12.0
elo_fast_reflexes	wh_main_effect_character_stat_mod_ward_save_missile	1	character_to_character_own	10.0
elo_protective_charms	wh_main_effect_character_stat_mod_ward_save_magic	1	character_to_character_own	10.0
elo_albion_warcry	albion_enable_warcry	1	character_to_character_own	1.0
elo_albion_warcry	albion_disable_rally	1	character_to_character_own	1.0
elo_champions_r7	elo_champions_r7_mattk	1	general_to_force_own	5.0
elo_champions_r7	elo_champions_r7_arm	1	general_to_force_own	12.0
elo_champions_r7	elo_champions_r7_phyres	1	general_to_force_own	15.0
elo_hunters_r7	elo_hunters_r7_dmg	1	general_to_force_own	12.0
elo_hunters_r7	elo_hunters_r7_reload	1	general_to_force_own	10.0
elo_hunters_r7	elo_hunters_r7_misres	1	general_to_force_own	15.0
elo_riders_r7	elo_riders_r7_mattk	1	general_to_force_own	5.0
elo_riders_r7	elo_riders_r7_charge	1	general_to_force_own	12.0
elo_riders_r7	elo_riders_r7_dmg	1	general_to_force_own	12.0
elo_monsters_r7	elo_monsters_r7_mattk	1	general_to_force_own	5.0
elo_monsters_r7	elo_monsters_r7_dmg	1	general_to_force_own	12.0
elo_monsters_r7	elo_monsters_r7_charge	1	general_to_force_own	12.0
warleader_mount_skill	wh_main_effect_enable_mount_warhorse	1	character_to_character_own	1.0
warleader_chariot_skill	wh_dlc08_effect_enable_mount_chaos_chariot	1	character_to_character_own	1.0
endless_conflict	wh_main_effect_force_unit_stat_fatigue_resistance_large	1	general_to_force_own	-15.0
sessair_leader	wh_main_effect_character_stat_mod_melee_attack	1	character_to_character_own	10.0
sessair_leader	wh_main_effect_character_stat_mod_melee_damage	1	character_to_character_own	20.0
sessair_leader	wh_dlc08_effect_ability_enable_frenzy	1	character_to_character_own	1.0
sessair_troops	sessair_troops_mattk	1	general_to_force_own	8.0
sessair_troops	enable_frenzy_albion_warriors	1	general_to_force_own	1.0
sessair_troops	sessair_troops_antiIn	1	general_to_force_own	5.0
fir_leader	wh_main_effect_character_stat_mod_melee_attack	1	character_to_character_own	6.0
fir_leader	wh_main_effect_character_stat_mod_melee_defence	1	character_to_character_own	8.0
fir_leader	wh_main_effect_character_stat_mod_ward_save_missile	1	character_to_character_own	25.0
fir_troops	fir_troops_mdef	1	general_to_force_own	6.0
fir_troops	fir_troops_mattk	1	general_to_force_own	8.0
fir_troops	enable_howling_shields	1	general_to_force_own	1.0
filian_leader	wh_main_effect_character_stat_enable_poison_attacks	1	character_to_character_own	1.0
filian_leader	wh_main_effect_unit_enable_attribute_guerrilla_deployment	1	character_to_character_own	1.0
filian_leader	wh_main_effect_unit_enable_attribute_stalk	1	character_to_character_own	1.0
filian_troops	enable_opportunist_albion	1	general_to_force_own	1.0
filian_troops	enable_stalk_falian	1	general_to_force_own	1.0
filian_troops	enable_vanguard_falian	1	general_to_force_own	1.0
finian_leader	wh_main_effect_character_stat_mod_armour	1	character_to_character_own	25.0
finian_leader	wh_main_effect_character_stat_mod_melee_defence	1	character_to_character_own	10.0
finian_leader	wh_main_effect_unit_enable_attribute_expert_charge_defence	1	character_to_character_own	1.0
finian_troops	enable_immpsy_finian	1	general_to_force_own	1.0
finian_troops	finian_troops_armour	1	general_to_force_own	15.0
finian_troops	finian_troops_mdef	1	general_to_force_own	8.0
mount_horse_truthsayer_beasts_skill	wh_main_effect_enable_mount_warhorse	1	character_to_character_own	1.0
teachings_old_ones	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
teachings_old_ones	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
