child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/elo_larenscheld							
laren_wh_main_skill_node_vmp_necromancer_magic1_02	laren_wh_main_skill_node_vmp_necromancer_magic1_01	0	1	1	0.0	0.0	REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_03	laren_wh_main_skill_node_vmp_necromancer_magic1_01	0	1	1	0.0	0.0	REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_04	laren_wh_main_skill_node_vmp_necromancer_magic1_01	0	1	1	0.0	0.0	REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_05	laren_wh_main_skill_node_vmp_necromancer_magic1_01	0	1	1	0.0	0.0	REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_06	laren_wh_main_skill_node_vmp_necromancer_magic1_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_06	laren_wh_main_skill_node_vmp_necromancer_magic1_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_06	laren_wh_main_skill_node_vmp_necromancer_magic1_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_06	laren_wh_main_skill_node_vmp_necromancer_magic1_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_07	laren_wh_main_skill_node_vmp_necromancer_magic1_06	0	1	1	0.0	0.0	REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_08	laren_wh_main_skill_node_vmp_necromancer_magic1_06	0	1	1	0.0	0.0	REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_09	laren_wh_main_skill_node_vmp_necromancer_magic1_06	0	1	1	0.0	0.0	REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_10	laren_wh_main_skill_node_vmp_necromancer_magic1_06	0	1	1	0.0	0.0	REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_11	laren_wh_main_skill_node_vmp_necromancer_magic1_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_11	laren_wh_main_skill_node_vmp_necromancer_magic1_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_11	laren_wh_main_skill_node_vmp_necromancer_magic1_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
laren_wh_main_skill_node_vmp_necromancer_magic1_11	laren_wh_main_skill_node_vmp_necromancer_magic1_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_vengeful_spirit	elo_skill_death	0	1	1	0.0	0.0	REQUIRED
elo_lifetaker_spirit	elo_skill_death	0	1	1	0.0	0.0	REQUIRED
elo_necromantic_spectre	elo_skill_death	0	1	1	0.0	0.0	REQUIRED
elo_true_wraith	elo_vengeful_spirit	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_true_wraith	elo_lifetaker_spirit	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_true_wraith	elo_necromantic_spectre	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_wraith_liche	elo_true_wraith	0	1	1	0.0	0.0	REQUIRED
elo_ghost_ward	elo_true_wraith	0	1	1	0.0	0.0	REQUIRED
elo_change_at_will	elo_wraith_liche	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_change_at_will	elo_ghost_ward	0	1	1	0.0	0.0	SUBSET_REQUIRED
larenscheld_self_02	larenscheld_self_01	0	1	1	0.0	0.0	REQUIRED
larenscheld_self_03	larenscheld_self_01	0	1	1	0.0	0.0	REQUIRED
larenscheld_self_04	larenscheld_self_01	0	1	1	0.0	0.0	REQUIRED
larenscheld_self_05	larenscheld_self_01	0	1	1	0.0	0.0	REQUIRED
larenscheld_self_06	larenscheld_self_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
larenscheld_self_06	larenscheld_self_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
larenscheld_self_06	larenscheld_self_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
larenscheld_self_06	larenscheld_self_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
