key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/ovn_wolf_halfling_fieldwarden										
wh_main_skill_node_ovn_hlf_fieldwarden_campaign_01		wh2_main_skill_all_hero_assist_army_scavenge	wh_main_skill_node_set_ovn_hlf_fieldwarden		5.0	0.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_campaign_02		wh2_main_skill_all_hero_passive_spread_corruption	wh_main_skill_node_set_ovn_hlf_fieldwarden		5.0	1.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_campaign_03		wh2_main_skill_all_hero_hinder_settlement_damage_walls	wh_main_skill_node_set_ovn_hlf_fieldwarden		5.0	2.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_campaign_04		wh2_main_skill_all_hero_hinder_agent_assassinate	wh_main_skill_node_set_ovn_hlf_fieldwarden		5.0	3.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_campaign_05		wh2_main_skill_all_hero_hinder_army_block_army	wh_main_skill_node_set_ovn_hlf_fieldwarden		5.0	4.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_campaign_06		wh2_main_skill_all_hero_reduce_action_cost	wh_main_skill_node_set_ovn_hlf_fieldwarden		5.0	5.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_campaign_actions_dummy		wh2_main_skill_all_dummy_agent_actions_hlf_fieldwarden	wh_main_skill_node_set_ovn_hlf_fieldwarden		8.0	0.0		1	0	false
wh_main_skill_node_ovn_hlf_fieldwarden_immortality		wh2_main_skill_all_immortality_hero	wh_main_skill_node_set_ovn_hlf_fieldwarden		0.0	5.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_self_01		wh_main_skill_all_spy_self_bloody_blade	wh_main_skill_node_set_ovn_hlf_fieldwarden		1.0	0.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_self_02		wh_main_skill_all_spy_self_gutter_fighter_2	wh_main_skill_node_set_ovn_hlf_fieldwarden		1.0	1.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_self_03		wh_main_skill_all_spy_self_elusive	wh_main_skill_node_set_ovn_hlf_fieldwarden		1.0	2.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_self_04		wh_main_skill_all_spy_self_precise_2	wh_main_skill_node_set_ovn_hlf_fieldwarden		1.0	3.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_self_05		wh_main_skill_all_spy_self_fleet-footed	wh_main_skill_node_set_ovn_hlf_fieldwarden		1.0	4.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_self_06		wh_main_skill_all_spy_self_stalker	wh_main_skill_node_set_ovn_hlf_fieldwarden		1.0	5.0		0	4	true
wh_main_skill_node_ovn_hlf_fieldwarden_self_07		wh_main_skill_all_spy_self_opportunist	wh_main_skill_node_set_ovn_hlf_fieldwarden		1.0	6.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_self_08		wh_main_skill_all_spy_self_counter-striker_2	wh_main_skill_node_set_ovn_hlf_fieldwarden		1.0	7.0		0	0	true
wh_main_skill_node_ovn_hlf_fieldwarden_self_09		wh_main_skill_all_spy_self_survivalist_2	wh_main_skill_node_set_ovn_hlf_fieldwarden		1.0	8.0		0	0	true
