key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/ovn_wolf_halfling_legendary_lord									
wh2_main_skill_hlf_glibfoot_unique_0	hlf_book.png	 		11	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_2	wh_main_lord_abilities_hold_the_line.png			11	false	false	false	0.0	0
wh2_main_skill_innate_hlf_glibfoot	trait_mootland.png		'Scourge of Orcs & Goblins'	0	true	false	false	5.0	0
wh2_main_skill_hlf_glibfoot_unique_1_1	character_diplomacy.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_1_2	character_ranged_damage.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_1_3	campaign_subterranean.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_1_4	character_charge.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_1_5	hlf_glibfoot_adv_continues.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_1	character_attack.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_2	wh2_hef_isha.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_3	character_morale.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_4	character_replenishment.png			0	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_unique_3_5	hlf_glibfoot_for_the_moot.png			0	false	false	false	0.0	0
wh2_main_skill_anc_hyshia	item_weapon.png			11	false	false	false	0.0	0
wh2_main_skill_anc_willowblade	item_enchanted_item.png			12	false	false	false	0.0	0
wh2_main_skill_hlf_glibfoot_combat_0	hlf_glibfoot_thief_tactics.png			0	false	false	false	0.0	0
