character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/elo_new_hags				
elo_ocean_breeze	elo_ocean_breeze_upgraded	1	character_to_character_own	1.0
elo_ocean_breeze	elo_ocean_breeze_cooldown	1	character_to_character_own	-30.0
elo_ocean_breeze	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
elo_ocean_breeze	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
elo_ocean_breeze	elo_ocean_breeze_upgraded	2	character_to_character_own	1.0
elo_ocean_breeze	elo_ocean_breeze_cooldown	2	character_to_character_own	-50.0
elo_ocean_breeze	elo_ocean_breeze_cooldown_miscast_reduction	2	character_to_character_own	-15.0
elo_ocean_breeze	elo_ocean_breeze_cooldown_wom_cost_upgrade	2	character_to_character_own	-1.0
elo_ocean_breeze	elo_ocean_breeze_cooldown_wom_cost	2	character_to_character_own	-2.0
elo_ocean_breeze	wh_main_effect_agent_action_success_chance_enemy_skill	2	character_to_character_own	-2.0
elo_ocean_breeze	wh_main_effect_agent_action_success_chance_skill	2	character_to_character_own	2.0
elo_ocean_breeze_dummy	elo_ocean_breeze_enable	1	character_to_character_own	1.0
elo_sea_hag_call_children	elo_sea_hag_call_children	1	character_to_character_own	1.0
elo_sea_hag_call_children	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
elo_sea_hag_call_children	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
