Loc PackedFile	1
key	text	tooltip
land_units_concealed_name_ovn_com_cha_olorin_the_grey_wizard_0		true
land_units_onscreen_name_ovn_com_cha_olorin_the_grey_wizard_0	Olorin the Grey Wizard	true
land_units_concealed_name_ovn_com_cha_aragand_the_layabout_0		true
land_units_onscreen_name_ovn_com_cha_aragand_the_layabout_0	Aragand the Layabout	true
land_units_concealed_name_ovn_com_cha_aragand_the_layabout_1		true
land_units_onscreen_name_ovn_com_cha_aragand_the_layabout_1	Aragand the True King	true
land_units_concealed_name_ovn_com_cha_legles_the_elf_0		true
land_units_onscreen_name_ovn_com_cha_legles_the_elf_0	Legles the Elf	true
land_units_concealed_name_ovn_com_cha_giblit_the_dwarf_0		true
land_units_onscreen_name_ovn_com_cha_giblit_the_dwarf_0	Giblit the Dwarf	true
