key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/elo_troll_ugma									
elo_skill_troll_controlled	character_morale.png	meh	Mind Controlled	0	false	false	false	0.0	0
elo_skill_mountain_masters	battle_ward_save.png	meh	meh	0	false	false	false	0.0	0
elo_skill_troll_children_chaos	battle_defence.png	meh	meh	0	false	false	false	0.0	0
elo_skill_troll_unnatural_resilience	battle_armour.png	meh	meh	0	false	false	false	0.0	0
elo_skill_troll_menace_land	battle_attack.png	meh	meh	0	false	false	false	0.0	0
elo_skill_troll_ice_snow	battle_charge.png	meh	meh	0	false	false	false	0.0	0
reworked_cyclopean_fiends	battle_defence.png	meh	meh	0	false	false	false	0.0	0
reworked_king_of_trolls	campaign_military_spending.png	meh	meh	0	false	false	false	0.0	0
reworked_mutant_regeneration	campaign_replenishment.png	meh	meh	0	false	false	false	0.0	0
elo_troll_toll	campaign_military_spending.png	meh	meh	0	false	false	false	0.0	0
elo_leader_river	battle_attack.png	meh	meh	0	false	false	false	0.0	0
elo_eloquent_troll	causes_terror.png	meh	meh	0	false	false	false	0.0	0
creature_water	battle_morale.png	meh	meh	0	false	false	false	0.0	0
ugma_warpstone_touched	campaign_wound_time.png	meh	meh	0	false	false	false	0.0	0
ugma_strongest_river	character_chaos_corruption.png	meh	meh	0	false	false	false	0.0	0
ugma_trinkets	item_talisman.png	meh	meh	0	false	false	false	0.0	0
resevoir_stone_hammer	item_weapon.png	meh	meh	0	false	false	false	0.0	0
ugma_innate	trait_norsca.png	meh	meh	0	true	false	false	5.0	0
elo_skill_throgg_raw_might	battle_speed.png	meh	meh	0	false	false	false	0.0	0
elo_skill_throgg_blight	battle_defence.png	meh	meh	0	false	false	false	0.0	0
