effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/obo_grudgebringers_data				
grudge_bundle_banner_of_arcane_warding	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own_banner	70.0	start_turn_completed
grudge_bundle_banner_of_arcane_warding	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own_banner	25.0	start_turn_completed
grudge_bundle_banner_of_arcane_warding	grudge_effect_ability_enable_banner_of_arcane_warding	character_to_character_own_banner	1.0	start_turn_completed
grudge_bundle_banner_of_wrath	grudge_effect_ability_enable_banner_of_wrath	character_to_character_own_banner	1.0	start_turn_completed
grudge_bundle_banner_of_wrath	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own_banner	15.0	start_turn_completed
grudge_bundle_banner_of_defiance	wh_main_effect_unit_enable_attribute_unbreakable	character_to_character_own_banner	1.0	start_turn_completed
grudge_bundle_banner_of_defiance	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own_banner	15.0	start_turn_completed
grudge_bundle_banner_of_defiance	wh_main_effect_character_stat_mod_armour	character_to_character_own_banner	10.0	start_turn_completed
ovn_anc_magic_standard_ptolos	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own_banner	25.0	start_turn_completed
