Loc PackedFile	1
key	text	tooltip
provincial_initiative_records_localised_name_Fimir_edict_1	Miasma	true
provincial_initiative_records_localised_name_Fimir_edict_2	Fimm War Call	true
provincial_initiative_records_localised_name_Fimir_edict_3	Driach Bewitchment	true
provincial_initiative_records_localised_name_Fimir_edict_4	Imbue Shearls	true
provincial_initiative_records_localised_name_Troll_edict_1	Scavenge	true
provincial_initiative_records_localised_name_Troll_edict_2	Sacrifice to the Dark Ones	true
provincial_initiative_records_localised_name_Troll_edict_3	Troll Toll	true
provincial_initiative_records_localised_name_araby_edict_1	Jehad	true
provincial_initiative_records_localised_name_araby_edict_2	Crack the Whip	true
provincial_initiative_records_localised_name_araby_edict_3	Golden Age	true
provincial_initiative_records_localised_name_araby_edict_4	Nomad Outposts	true
provincial_initiative_records_localised_name_chaos_edict_1	Warped Indoctrination	true
provincial_initiative_records_localised_name_chaos_edict_2	Bang the War Drums	true
provincial_initiative_records_localised_name_chaos_edict_3	Tendrils of Chaos	true
provincial_initiative_records_localised_name_chaos_edict_4	Slave Breeding	true
provincial_initiative_records_localised_name_chaos_edict_5	Not One Step Back!	true
