id	building_level	unit_group
#building_level_armed_citizenry_junctions_tables;1;db/building_level_armed_citizenry_junctions_tables/ovn_amazon		
92111524	wh2_dlc11_special_settlement_galleons_graveyard_other_1	lzd_amazon
92111525	wh2_dlc11_special_settlement_galleons_graveyard_other_1	jag_amazon
92111526	wh2_dlc11_special_settlement_galleons_graveyard_other_1	lzd_amazon
92111527	wh2_main_lzd_outpostnorsca_major_3	jag_amazon
92111528	wh2_main_lzd_outpostnorsca_major_3	lzd_amazon
92111529	wh2_main_lzd_outpostnorsca_major_3	jag_amazon
92111530	wh2_main_lzd_outpostnorsca_major_3_coast	lzd_amazon
92111531	wh2_main_lzd_outpostnorsca_major_3_coast	jag_amazon
92111532	wh2_main_lzd_outpostnorsca_major_3_coast	lzd_amazon
92111533	wh2_main_lzd_outpostnorsca_major_4	jag_amazon
92111534	wh2_main_lzd_outpostnorsca_major_4	lzd_amazon
92111535	wh2_main_lzd_outpostnorsca_major_4	jag_amazon
92111536	wh2_main_lzd_outpostnorsca_major_4_coast	lzd_amazon
92111537	wh2_main_lzd_outpostnorsca_major_4_coast	jag_amazon
92111538	wh2_main_lzd_outpostnorsca_major_4_coast	lzd_amazon
92111539	wh2_main_lzd_outpostnorsca_major_5	jag_amazon
92111540	wh2_main_lzd_outpostnorsca_major_5	lzd_amazon
92111541	wh2_main_lzd_outpostnorsca_major_5	jag_amazon
92111542	wh2_main_lzd_outpostnorsca_major_5_coast	lzd_amazon
92111543	wh2_main_lzd_outpostnorsca_major_5_coast	jag_amazon
92111544	wh2_main_lzd_outpostnorsca_major_5_coast	lzd_amazon
92111545	wh2_main_lzd_outpostnorsca_minor_2	jag_amazon
92111546	wh2_main_lzd_outpostnorsca_minor_2	lzd_amazon
92111547	wh2_main_lzd_outpostnorsca_minor_2_coast	jag_amazon
92111548	wh2_main_lzd_outpostnorsca_minor_2_coast	lzd_amazon
92111549	wh2_main_lzd_settlement_major_1	jag_amazon
92111550	wh2_main_lzd_settlement_major_1	lzd_amazon
92111551	wh2_main_lzd_settlement_major_1	jag_amazon
92111552	wh2_main_lzd_settlement_major_1	lzd_amazon
92111553	wh2_main_lzd_settlement_major_1	jag_amazon
92111554	wh2_main_lzd_settlement_major_1	lzd_amazon
92111555	wh2_main_lzd_settlement_major_1	jag_amazon
92111556	wh2_main_lzd_settlement_major_1_coast	lzd_amazon
92111557	wh2_main_lzd_settlement_major_1_coast	jag_amazon
92111558	wh2_main_lzd_settlement_major_1_coast	lzd_amazon
92111559	wh2_main_lzd_settlement_major_1_coast	jag_amazon
92111560	wh2_main_lzd_settlement_major_1_coast	lzd_amazon
92111561	wh2_main_lzd_settlement_major_1_coast	jag_amazon
92111562	wh2_main_lzd_settlement_major_1_coast	lzd_amazon
92111563	wh2_main_lzd_settlement_major_2	jag_amazon
92111564	wh2_main_lzd_settlement_major_2	lzd_amazon
92111565	wh2_main_lzd_settlement_major_2	jag_amazon
92111566	wh2_main_lzd_settlement_major_2	lzd_amazon
92111567	wh2_main_lzd_settlement_major_2	jag_amazon
92111568	wh2_main_lzd_settlement_major_2	lzd_amazon
92111569	wh2_main_lzd_settlement_major_2	jag_amazon
92111570	wh2_main_lzd_settlement_major_2_coast	lzd_amazon
92111571	wh2_main_lzd_settlement_major_2_coast	jag_amazon
92111572	wh2_main_lzd_settlement_major_2_coast	lzd_amazon
92111573	wh2_main_lzd_settlement_major_2_coast	jag_amazon
92111574	wh2_main_lzd_settlement_major_2_coast	lzd_amazon
92111575	wh2_main_lzd_settlement_major_2_coast	jag_amazon
92111576	wh2_main_lzd_settlement_major_2_coast	lzd_amazon
92111577	wh2_main_lzd_settlement_major_3	jag_amazon
92111578	wh2_main_lzd_settlement_major_3	lzd_amazon
92111579	wh2_main_lzd_settlement_major_3	jag_amazon
92111580	wh2_main_lzd_settlement_major_3	lzd_amazon
92111581	wh2_main_lzd_settlement_major_3	jag_amazon
92111582	wh2_main_lzd_settlement_major_3	lzd_amazon
92111583	wh2_main_lzd_settlement_major_3	jag_amazon
92111584	wh2_main_lzd_settlement_major_3	lzd_amazon
92111585	wh2_main_lzd_settlement_major_3	jag_amazon
92111586	wh2_main_lzd_settlement_major_3	lzd_amazon
92111587	wh2_main_lzd_settlement_major_3	jag_amazon
92111588	wh2_main_lzd_settlement_major_3_coast	lzd_amazon
92111589	wh2_main_lzd_settlement_major_3_coast	jag_amazon
92111590	wh2_main_lzd_settlement_major_3_coast	lzd_amazon
92111591	wh2_main_lzd_settlement_major_3_coast	jag_amazon
92111592	wh2_main_lzd_settlement_major_3_coast	lzd_amazon
92111593	wh2_main_lzd_settlement_major_3_coast	jag_amazon
92111594	wh2_main_lzd_settlement_major_3_coast	lzd_amazon
92111595	wh2_main_lzd_settlement_major_3_coast	jag_amazon
92111596	wh2_main_lzd_settlement_major_3_coast	lzd_amazon
92111597	wh2_main_lzd_settlement_major_3_coast	jag_amazon
92111598	wh2_main_lzd_settlement_major_3_coast	lzd_amazon
92111599	wh2_main_lzd_settlement_major_4	jag_amazon
92111600	wh2_main_lzd_settlement_major_4	lzd_amazon
92111601	wh2_main_lzd_settlement_major_4	jag_amazon
92111602	wh2_main_lzd_settlement_major_4	lzd_amazon
92111603	wh2_main_lzd_settlement_major_4	jag_amazon
92111604	wh2_main_lzd_settlement_major_4	lzd_amazon
92111605	wh2_main_lzd_settlement_major_4	jag_amazon
92111606	wh2_main_lzd_settlement_major_4	lzd_amazon
92111607	wh2_main_lzd_settlement_major_4	jag_amazon
92111608	wh2_main_lzd_settlement_major_4	lzd_amazon
92111609	wh2_main_lzd_settlement_major_4	jag_amazon
92111610	wh2_main_lzd_settlement_major_4	lzd_amazon
92111611	wh2_main_lzd_settlement_major_4_coast	jag_amazon
92111612	wh2_main_lzd_settlement_major_4_coast	lzd_amazon
92111613	wh2_main_lzd_settlement_major_4_coast	jag_amazon
92111614	wh2_main_lzd_settlement_major_4_coast	lzd_amazon
92111615	wh2_main_lzd_settlement_major_4_coast	jag_amazon
92111616	wh2_main_lzd_settlement_major_4_coast	lzd_amazon
92111617	wh2_main_lzd_settlement_major_4_coast	jag_amazon
92111618	wh2_main_lzd_settlement_major_4_coast	lzd_amazon
92111619	wh2_main_lzd_settlement_major_4_coast	jag_amazon
92111620	wh2_main_lzd_settlement_major_4_coast	lzd_amazon
92111621	wh2_main_lzd_settlement_major_4_coast	jag_amazon
92111622	wh2_main_lzd_settlement_major_4_coast	lzd_amazon
92111623	wh2_main_lzd_settlement_major_5	jag_amazon
92111624	wh2_main_lzd_settlement_major_5	lzd_amazon
92111625	wh2_main_lzd_settlement_major_5	jag_amazon
92111626	wh2_main_lzd_settlement_major_5	lzd_amazon
92111627	wh2_main_lzd_settlement_major_5	jag_amazon
92111628	wh2_main_lzd_settlement_major_5	lzd_amazon
92111629	wh2_main_lzd_settlement_major_5	jag_amazon
92111630	wh2_main_lzd_settlement_major_5	lzd_amazon
92111631	wh2_main_lzd_settlement_major_5	jag_amazon
92111632	wh2_main_lzd_settlement_major_5	lzd_amazon
92111633	wh2_main_lzd_settlement_major_5	jag_amazon
92111634	wh2_main_lzd_settlement_major_5	lzd_amazon
92111635	wh2_main_lzd_settlement_major_5_coast	jag_amazon
92111636	wh2_main_lzd_settlement_major_5_coast	lzd_amazon
92111637	wh2_main_lzd_settlement_major_5_coast	jag_amazon
92111638	wh2_main_lzd_settlement_major_5_coast	lzd_amazon
92111639	wh2_main_lzd_settlement_major_5_coast	jag_amazon
92111640	wh2_main_lzd_settlement_major_5_coast	lzd_amazon
92111641	wh2_main_lzd_settlement_major_5_coast	jag_amazon
92111642	wh2_main_lzd_settlement_major_5_coast	lzd_amazon
