child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/elo_carrion							
elo_carrion_big_boss_self_02	elo_carrion_big_boss_self_01	0	1	1	0.0	0.0	REQUIRED
elo_carrion_big_boss_self_03	elo_carrion_big_boss_self_01	0	1	1	0.0	0.0	REQUIRED
elo_carrion_big_boss_self_04	elo_carrion_big_boss_self_01	0	1	1	0.0	0.0	REQUIRED
elo_carrion_big_boss_self_05	elo_carrion_big_boss_self_01	0	1	1	0.0	0.0	REQUIRED
elo_carrion_big_boss_self_06	elo_carrion_big_boss_self_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_carrion_big_boss_self_06	elo_carrion_big_boss_self_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_carrion_big_boss_self_06	elo_carrion_big_boss_self_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_carrion_big_boss_self_06	elo_carrion_big_boss_self_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_carrion_big_boss_self_07	elo_carrion_big_boss_self_06	0	1	1	0.0	0.0	REQUIRED
elo_carrion_big_boss_self_08	elo_carrion_big_boss_self_06	0	1	1	0.0	0.0	REQUIRED
elo_carrion_big_boss_self_09	elo_carrion_big_boss_self_06	0	1	1	0.0	0.0	REQUIRED
elo_carrion_big_boss_self_10	elo_carrion_big_boss_self_06	0	1	1	0.0	0.0	REQUIRED
elo_carrion_big_boss_self_11	elo_carrion_big_boss_self_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_carrion_big_boss_self_11	elo_carrion_big_boss_self_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_carrion_big_boss_self_11	elo_carrion_big_boss_self_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
elo_carrion_big_boss_self_11	elo_carrion_big_boss_self_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
