id	building_level	unit_group
#building_level_armed_citizenry_junctions_tables;1;db/building_level_armed_citizenry_junctions_tables/ovn_belakor_garrison		
97001534	ovn_nor_outpost_major_human_4	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001535	ovn_nor_outpost_major_human_4	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001536	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_1	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001537	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001538	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001539	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_3	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001540	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_3	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001541	wh2_dlc15_special_settlement_massif_orcal_norsca_1	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001542	wh2_dlc15_special_settlement_massif_orcal_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001543	wh2_dlc15_special_settlement_massif_orcal_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001544	wh2_dlc15_special_settlement_massif_orcal_norsca_3	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001545	wh2_dlc15_special_settlement_massif_orcal_norsca_3	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001546	wh2_dlc15_special_settlement_massif_orcal_norsca_4	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001547	wh2_dlc15_special_settlement_massif_orcal_norsca_4	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001548	wh2_dlc15_special_settlement_massif_orcal_norsca_5	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001549	wh2_dlc15_special_settlement_massif_orcal_norsca_5	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001550	wh2_dlc15_special_settlement_tor_yvresse_norsca_1	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001551	wh2_dlc15_special_settlement_tor_yvresse_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001552	wh2_dlc15_special_settlement_tor_yvresse_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001553	wh2_dlc15_special_settlement_tor_yvresse_norsca_3	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001554	wh2_dlc15_special_settlement_tor_yvresse_norsca_3	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001555	wh2_dlc15_special_settlement_tor_yvresse_norsca_4	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001556	wh2_dlc15_special_settlement_tor_yvresse_norsca_4	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001557	wh2_dlc15_special_settlement_tor_yvresse_norsca_5	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001558	wh2_dlc15_special_settlement_tor_yvresse_norsca_5	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001559	wh2_main_special_settlement_altdorf_norsca_1	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001560	wh2_main_special_settlement_altdorf_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001561	wh2_main_special_settlement_altdorf_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001562	wh2_main_special_settlement_altdorf_norsca_3	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001563	wh2_main_special_settlement_altdorf_norsca_3	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001564	wh2_main_special_settlement_altdorf_norsca_4	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001565	wh2_main_special_settlement_altdorf_norsca_4	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001566	wh2_main_special_settlement_altdorf_norsca_5	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001567	wh2_main_special_settlement_altdorf_norsca_5	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001568	wh2_main_special_settlement_castle_drakenhof_norsca_1	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001569	wh2_main_special_settlement_castle_drakenhof_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
97001570	wh2_main_special_settlement_castle_drakenhof_norsca_2	wh_main_chs_inf_chaos_marauders_0_belakor_garrison
