ancillaries_included_agent_subtypes_tables	0
agent_subtype	ancillary
arb_magician_life	ovn_anc_mount_arb_magician_life_magic_carpet
arb_magician_life	ovn_anc_mount_arb_magician_life_djinn_vessel
arb_magician_desert	ovn_anc_mount_arb_magician_desert_magic_carpet
arb_magician_desert	ovn_anc_mount_arb_magician_desert_djinn_vessel
arb_magician_fire	ovn_anc_mount_arb_magician_fire_magic_carpet
arb_magician_fire	ovn_anc_mount_arb_magician_fire_djinn_vessel
arb_magician_heavens	ovn_anc_mount_arb_magician_heavens_magic_carpet
arb_magician_heavens	ovn_anc_mount_arb_magician_heavens_djinn_vessel
