Loc PackedFile	1
key	text	tooltip
building_culture_variants_name_wh2_main_special_settlement_castle_drakenhof_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Drakenhof (Hamlet)	true
building_culture_variants_name_wh2_main_special_settlement_castle_drakenhof_norsca_2wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Drakenhof (Village)	true
building_culture_variants_name_wh2_main_special_settlement_castle_drakenhof_norsca_3wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Drakenhof (Town)	true
building_culture_variants_name_wh2_main_special_settlement_castle_drakenhof_norsca_4wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Drakenhof (City)	true
building_culture_variants_name_wh2_main_special_settlement_castle_drakenhof_norsca_5wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Drakenhof (City-State)	true
building_culture_variants_name_wh_dlc08_nor_resource_obsidian_1wh_main_chs_chaoswh_main_sc_nor_albion	Obsidian Quarry	true
building_culture_variants_name_wh2_main_special_settlement_couronne_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Couronne (Hamlet)	true
building_culture_variants_name_wh2_main_special_settlement_couronne_norsca_2wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Couronne (Village)	true
building_culture_variants_name_wh2_main_special_settlement_couronne_norsca_3wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Couronne (Town)	true
building_culture_variants_name_wh2_main_special_settlement_couronne_norsca_4wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Couronne (City)	true
building_culture_variants_name_wh2_main_special_settlement_couronne_norsca_5wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Couronne (City-State)	true
building_culture_variants_name_wh2_main_special_settlement_the_awakening_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Occupied The Awakening Level 1	true
building_culture_variants_name_wh2_main_special_settlement_the_awakening_norsca_2wh_main_chs_chaoswh_main_sc_nor_albion	Occupied The Awakening Level 2	true
building_culture_variants_name_wh2_main_special_settlement_the_awakening_norsca_3wh_main_chs_chaoswh_main_sc_nor_albion	Occupied The Awakening Level 3	true
building_culture_variants_name_wh2_main_special_settlement_the_awakening_norsca_4wh_main_chs_chaoswh_main_sc_nor_albion	Occupied The Awakening Level 4	true
building_culture_variants_name_wh2_main_special_settlement_the_awakening_norsca_5wh_main_chs_chaoswh_main_sc_nor_albion	Occupied The Awakening Level 5	true
building_culture_variants_name_wh_main_special_settlement_karaz_a_karak_5_norscawh_main_chs_chaoswh_main_sc_nor_albion	Occupied Karaz-a-Karak (Great Hold)	true
building_culture_variants_name_wh_main_special_settlement_karaz_a_karak_4_norscawh_main_chs_chaoswh_main_sc_nor_albion	Occupied Karaz-a-Karak (Dwarfhold)	true
building_culture_variants_name_wh_main_special_settlement_karaz_a_karak_3_norscawh_main_chs_chaoswh_main_sc_nor_albion	Occupied Karaz-a-Karak (Dwarf Keep)	true
building_culture_variants_name_wh_main_special_settlement_karaz_a_karak_2_norscawh_main_chs_chaoswh_main_sc_nor_albion	Occupied Karaz-a-Karak (Outpost)	true
building_culture_variants_name_wh_main_special_settlement_karaz_a_karak_1_norscawh_main_chs_chaoswh_main_sc_nor_albion	Occupied Karaz-a-Karak (Mining Settlement)	true
building_culture_variants_name_wh2_main_special_settlement_gaean_vale_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Gaean Vale (Warrior Gathering)	true
building_culture_variants_name_wh2_main_special_settlement_gaean_vale_norsca_2wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Gaean Vale (Warband Camp)	true
building_culture_variants_name_wh2_main_special_settlement_gaean_vale_norsca_3wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Gaean Vale (Clan Enclave)	true
building_culture_variants_name_wh2_main_special_settlement_gaean_vale_norsca_4wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Gaean Vale (Tribal Stronghold)	true
building_culture_variants_name_wh2_main_special_settlement_gaean_vale_norsca_5wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Gaean Vale (Greater Tribal Stronghold)	true
building_culture_variants_name_wh2_main_special_settlement_miragliano_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Miragliano (Hamlet)	true
building_culture_variants_name_wh2_main_special_settlement_miragliano_norsca_2wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Miragliano (Village)	true
building_culture_variants_name_wh2_main_special_settlement_miragliano_norsca_3wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Miragliano (Town)	true
building_culture_variants_name_wh2_main_special_settlement_miragliano_norsca_4wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Miragliano (City)	true
building_culture_variants_name_wh2_main_special_settlement_miragliano_norsca_5wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Miragliano (City-State)	true
building_culture_variants_name_wh2_main_foreign_slot_discovery_nor_1wh_main_chs_chaoswh_main_sc_nor_albion	Tribal Patrols	true
building_culture_variants_name_wh2_main_special_settlement_kislev_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Kislev (Hamlet)	true
building_culture_variants_name_wh2_main_special_settlement_kislev_norsca_2wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Kislev (Village)	true
building_culture_variants_name_wh2_main_special_settlement_kislev_norsca_3wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Kislev (Town)	true
building_culture_variants_name_wh2_main_special_settlement_kislev_norsca_4wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Kislev (City)	true
building_culture_variants_name_wh2_main_special_settlement_kislev_norsca_5wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Kislev (City-State)	true
building_culture_variants_name_wh2_main_special_settlement_lahmia_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Lahmia (Warrior Gathering)	true
building_culture_variants_name_wh2_main_special_settlement_lahmia_norsca_2wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Lahmia (Warband Camp)	true
building_culture_variants_name_wh2_main_special_settlement_lahmia_norsca_3wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Lahmia (Clan Enclave)	true
building_culture_variants_name_wh2_main_special_settlement_lahmia_norsca_4wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Lahmia (Tribal Stronghold)	true
building_culture_variants_name_wh2_main_special_settlement_lahmia_norsca_5wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Lahmia (Greater Tribal Stronghold)	true
building_culture_variants_name_wh2_main_special_settlement_khemri_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Khemri (Warrior Gathering)	true
building_culture_variants_name_wh2_main_special_settlement_khemri_norsca_2wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Khemri (Warband Camp)	true
building_culture_variants_name_wh2_main_special_settlement_khemri_norsca_3wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Khemri (Clan Enclave)	true
building_culture_variants_name_wh2_main_special_settlement_khemri_norsca_4wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Khemri (Tribal Stronghold)	true
building_culture_variants_name_wh2_main_special_settlement_khemri_norsca_5wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Khemri (Greater Tribal Stronghold)	true
building_culture_variants_name_wh_dlc08_nor_resource_marble_1wh_main_chs_chaoswh_main_sc_nor_albion	Marble Quarry	true
building_culture_variants_name_wh_dlc08_special_bordeleaux_port_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Bordeleaux Port	true
building_culture_variants_name_wh_dlc08_special_erengrad_port_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Erengrad Docks	true
building_culture_variants_name_wh_dlc08_special_marienburg_port_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Marienburg Docks	true
building_culture_variants_name_wh_main_special_settlement_black_crag_5_norscawh_main_chs_chaoswh_main_sc_nor_albion	Occupied Black Crag/Karak Drazh (Great Hold)	true
building_culture_variants_name_wh_main_special_settlement_black_crag_4_norscawh_main_chs_chaoswh_main_sc_nor_albion	Occupied Black Crag/Karak Drazh (Dwarfhold)	true
building_culture_variants_name_wh2_main_special_settlement_altdorf_norsca_1wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Altdorf (Hamlet)	true
building_culture_variants_name_wh2_main_special_settlement_altdorf_norsca_2wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Altdorf (Village)	true
building_culture_variants_name_wh2_main_special_settlement_altdorf_norsca_3wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Altdorf (Town)	true
building_culture_variants_name_wh2_main_special_settlement_altdorf_norsca_4wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Altdorf (City)	true
building_culture_variants_name_wh2_main_special_settlement_altdorf_norsca_5wh_main_chs_chaoswh_main_sc_nor_albion	Occupied Altdorf (City-State)	true
building_culture_variants_name_wh_main_special_settlement_black_crag_3_norscawh_main_chs_chaoswh_main_sc_nor_albion	Occupied Black Crag/Karak Drazh (Dwarf Keep)	true
