Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_grudgebringers_campaign_quartermaster	Mercenary Heroes	false
character_skills_localised_description_grudgebringers_campaign_quartermaster	The Grudgebringers, victors of countless battles and veterans of many campaigns.	false
character_skills_localised_name_grudge_volley_of_arrows	Hail of Arrows	false
character_skills_localised_description_grudge_volley_of_arrows	Ready your bows! Nock! Mark! Draw! LOOOOOOOSE!!!	false
character_skills_localised_name_grudge_volley_of_dark_arrows	Hellrain	false
character_skills_localised_description_grudge_volley_of_dark_arrows	Nothing affects morale better than a hot rain of flaming arrows.	false
character_skills_localised_name_grudge_arrow_of_kurnous	Rage of the Forest	false
character_skills_localised_description_grudge_arrow_of_kurnous	When the arrow flies farther, it may kill sooner, which is vital in the Hunt.	false
character_skills_localised_name_grudge_skill_shrapnel_shot	Shrapnel Shot	false
character_skills_localised_description_grudge_skill_shrapnel_shot	If the enemy infantry is near, give 'em a punch.	false
character_skills_localised_name_grudge_skill_pepperpot	Pepperpot	false
character_skills_localised_description_grudge_skill_pepperpot	There are too many of them! Load our mortar with a bunch of dwarven grenades!	false
character_skills_localised_name_magic_ice_shield_of_cold	Shield of Cold	false
character_skills_localised_description_magic_ice_shield_of_cold	This spell creates a frozen shield that protects the chosen friendly regiment from any damage.	false
character_skills_localised_name_magic_ice_frost_blade	Frost Blade	false
character_skills_localised_description_magic_ice_frost_blade	A sparkling blade of ice forms in the target's hand, a precise magical weapon.	false
character_skills_localised_name_magic_ice_crisping_cold	Crisping Cold	false
character_skills_localised_description_magic_ice_crisping_cold	An unnatural cold invigorates friendly forces, making their movements faster and more accurate.	false
character_skills_localised_name_magic_ice_shattering_frost	Shattering Frost	false
character_skills_localised_description_magic_ice_shattering_frost	The sudden frost shakles movements of the target, shattering it's armour and turning it to a crumbly glass	false
character_skills_localised_name_magic_ice_chill	Chill	false
character_skills_localised_description_magic_ice_chill	Touch leaves a gleaming frost behind. The air within the immediate area drops to freezing for the duration of the spell	false
character_skills_localised_name_skill_all_magic_ice_cold	Unnatural Cold	false
character_skills_localised_description_skill_all_magic_ice_cold	The bond of ice wizard with nature is so powerful, that cold winds hinder enemy movements every time he casts a spell	false
character_skills_localised_name_magic_ice_blinding_blizzard	Blinding Blizzard	false
character_skills_localised_description_magic_ice_blinding_blizzard	A rapid snow blizzard emerges in enemy ranks blinding enemy soldiers and interfering their fire.	false
character_skills_localised_name_magic_ice_ice_shards	Ice Shards	false
character_skills_localised_description_magic_ice_ice_shards	Sharp icicles spring from the mage's hand in the direction of the target, causing multiple wounds as they pierce and impale their targets.	false
character_skills_localised_name_magic_ice_storm_strike	Storm Strike	false
character_skills_localised_description_magic_ice_storm_strike	Channels mighty flows of magic into a howling gale of cold. Anyone between the caster and his target is slashed by wind-whipped ice shards.	false
character_skills_localised_name_magic_ice_chill_blast	Chill Blast	false
character_skills_localised_description_magic_ice_chill_blast	With a single breath, the caster blows a freezing gale at anyone in front of him within 48 yards	false
character_skills_localised_name_magic_ice_ice_blizzard	Ice Blizzard	false
character_skills_localised_description_magic_ice_ice_blizzard	A swirling flurry of snow and ice rises from the land, freezing and blinding all in its path.	false
character_skills_localised_name_magic_ice_tempest	Biting Wind	false
character_skills_localised_description_magic_ice_tempest	A furious blizzard stirs up around a nearby enemy target, stopping them in their tracks. The troops are temporarily immobilized by the strong winds and biting cold, rendering them unable to move and causing severe damage.	false
character_skills_localised_name_magic_ice_hailstorm	Hailstorm	false
character_skills_localised_description_magic_ice_hailstorm	Channels Ice Magic upwards, forming large chunks of ice that fall to the ground with horrifying speed.	false
character_skills_localised_name_skill_all_magic_ice_winter	Winter Rage	false
