id	building_level	unit_group
#building_level_armed_citizenry_junctions_tables;1;db/building_level_armed_citizenry_junctions_tables/ovn_rotblood		
97005000	wh_main_nor_garrison_1	wh_main_chs_inf_chaos_warriors_0
97005001	wh_main_nor_garrison_1	elo_rot_fanatics
97005002	wh_main_nor_garrison_1	wh_main_chs_mon_chaos_warhounds_1
97005003	wh_main_nor_garrison_2	wh_main_chs_mon_chaos_warhounds_1
97005004	wh_main_nor_garrison_2	wh_main_chs_inf_chaos_warriors_0
97005005	wh_main_nor_garrison_2	wh_main_chs_cav_chaos_knights_0
97005006	wh_main_nor_garrison_2	wh_dlc01_chs_inf_forsaken_0
97005007	wh_main_nor_garrison_2	elo_rot_fanatics
97005008	wh_main_nor_garrison_3	wh_main_chs_inf_chaos_warriors_0
97005009	wh_main_nor_garrison_3	wh_main_chs_cav_chaos_knights_1
97005010	wh_main_nor_garrison_3	wh_main_chs_inf_chosen_0
97005011	wh_main_nor_garrison_3	wh_main_chs_inf_chaos_warriors_0
97005012	wh_main_nor_garrison_3	wh_main_chs_mon_chaos_warhounds_1
97005013	wh_main_nor_outpost_garrison_1	wh_main_chs_inf_chaos_warriors_0
97005014	wh_main_nor_outpost_garrison_1	elo_rot_fanatics
97005015	wh_main_nor_outpost_garrison_1	wh_main_chs_mon_chaos_warhounds_1
97005016	wh_main_nor_outpost_garrison_2	wh_main_chs_mon_chaos_warhounds_1
97005017	wh_main_nor_outpost_garrison_2	wh_main_chs_inf_chaos_warriors_0
97005018	wh_main_nor_outpost_garrison_2	wh_main_chs_cav_chaos_knights_0
97005019	wh_main_nor_outpost_garrison_2	wh_dlc01_chs_inf_forsaken_0
97005020	wh_main_nor_outpost_garrison_2	elo_rot_fanatics
97005021	wh_main_nor_outpost_garrison_3	wh_main_chs_inf_chaos_warriors_0
97005022	wh_main_nor_outpost_garrison_3	wh_main_chs_inf_chaos_warriors_0
97005023	wh_main_nor_outpost_garrison_3	wh_main_chs_cav_chaos_knights_1
97005024	wh_main_nor_outpost_garrison_3	wh_main_chs_mon_chaos_spawn
97005025	wh_main_nor_outpost_garrison_3	wh_main_chs_mon_chaos_warhounds_1
97005026	wh_main_nor_outpost_major_human_1_coast	wh_main_chs_inf_chaos_warriors_0
97005027	wh_main_nor_outpost_major_human_1_coast	elo_rot_fanatics
97005028	wh_main_nor_outpost_major_human_1_coast	elo_rot_fanatics
97005029	wh_main_nor_outpost_major_human_1_coast	wh_main_chs_inf_chaos_warriors_0
97005030	wh_main_nor_outpost_major_human_1_coast	elo_rot_fanatics
97005031	wh_main_nor_outpost_major_human_1_coast	wh_dlc01_chs_inf_forsaken_0
97005032	wh_main_nor_outpost_major_human_2_coast	elo_rot_fanatics
97005033	wh_main_nor_outpost_major_human_2_coast	wh_dlc01_chs_inf_forsaken_0
97005034	wh_main_nor_outpost_major_human_2_coast	wh_main_chs_inf_chaos_warriors_0
97005035	wh_main_nor_outpost_major_human_2_coast	wh_main_chs_inf_chaos_warriors_0
97005036	wh_main_nor_outpost_major_human_2_coast	elo_rot_fanatics
97005037	wh_main_nor_outpost_major_human_2_coast	elo_rot_fanatics
97005038	wh_main_nor_outpost_major_human_3_coast	wh_main_chs_inf_chaos_warriors_0
97005039	wh_main_nor_outpost_major_human_3_coast	elo_rot_fanatics
97005040	wh_main_nor_outpost_major_human_3_coast	wh_dlc01_chs_inf_forsaken_0
97005041	wh_main_nor_outpost_major_human_3_coast	wh_dlc01_chs_inf_forsaken_0
97005042	wh_main_nor_outpost_major_human_3_coast	wh_main_chs_inf_chaos_warriors_0
97005043	wh_main_nor_outpost_major_human_3_coast	wh_main_chs_mon_chaos_spawn
97005044	wh_main_nor_outpost_major_human_3_coast	elo_rot_fanatics
97005045	wh_main_nor_outpost_major_human_3_coast	elo_rot_fanatics
97005046	wh_main_nor_outpost_minor_human_1	elo_rot_fanatics
97005047	wh_main_nor_outpost_minor_human_1	elo_rot_fanatics
97005048	wh_main_nor_outpost_minor_human_1	elo_rot_fanatics
97005049	wh_main_nor_outpost_minor_human_1	elo_rot_fanatics
97005050	wh_main_nor_outpost_minor_human_1	wh_dlc01_chs_inf_forsaken_0
97005051	wh_main_nor_outpost_minor_human_1_coast	elo_rot_fanatics
97005052	wh_main_nor_outpost_minor_human_1_coast	elo_rot_fanatics
97005053	wh_main_nor_outpost_minor_human_1_coast	elo_rot_fanatics
97005054	wh_main_nor_outpost_minor_human_1_coast	elo_rot_fanatics
97005055	wh_main_nor_outpost_minor_human_1_coast	wh_dlc01_chs_inf_forsaken_0
97005056	wh_main_nor_outpost_minor_human_2	elo_rot_fanatics
97005057	wh_main_nor_outpost_minor_human_2	elo_rot_fanatics
97005058	wh_main_nor_outpost_minor_human_2	wh_main_chs_inf_chaos_warriors_0
97005059	wh_main_nor_outpost_minor_human_2	wh_dlc01_chs_inf_forsaken_0
