effects_tables	3
effect	icon	priority	icon_negative	category	is_positive_value_good
ovn_arb_baz_ei_12_twilight_mirror_shard_ability	general_ability.png	600	general_ability.png	battle	true
ovn_arb_baz_wep_10_vengeful_sword_heal	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_wep_10_vengeful_sword_damage_self	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_wep_10_vengeful_sword_damage_self	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_wep_08_matyr_shard_ability	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_heal	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_arm_09_faith_shield_ability	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_arm_08_gorgon_shield_ability	general_ability.png	4	general_ability.png	battle	true
smokeleaf_smokescreen	general_ability.png	4	general_ability.png	battle	true
ovn_arb_baz_escape	general_ability.png	4	general_ability.png	battle	true
