building_instances_tables	0
key	num_instances
ovn_arb_hosp	1
ovn_cd_slave	1
ovn_cd_work	1
ovn_arb_haikk	1
ovn_arb_bel	1
ovn_arb_fyrus	1
ovn_arb_Sabar	1
ovn_arb_Madrasat	1
ovn_arb_Sartosa	1
ovn_arb_Magritta	1
ovn_arb_Crypt	1
ovn_arb_Twilight	1
ovn_Citadel_of_dusk	1
ovn_Clan_Fester	1
alb_resource_marble	1
alb_resource_wood	1
alb_resource_gold	1
alb_resource_iron	1
alb_resource_pottery	1
alb_resource_medicine	1
ovn_arb_forge	1
ovn_arb_nomad	1
ovn_arb_xp	1
ovn_blood_landmark	1
elo_ogham_stone	1
elo_temple_danu	1
albion_hunters	1
albion_order	1
albion_smith	1
albion_hall_heroes	1
albion_gryphon_eyrie	1
albion_oracle_hall	1
elo_great_ogham	1
elo_forge_old_ones	1
elo_citadel_lead	1
elo_dragon_crag	1
elo_troll	1
ovn_grudge_settlement_recruit	1
ovn_grudge_settlement_smith	1
ovn_grudge_settlement_income	1
ovn_grudge_settlement_growth	1
ovn_albion_military	1
ovn_albion_outpost_military	1
ovn_albion_stables	1
ovn_albion_outpost_stables	1
ovn_arb_barracks	1
ovn_arb_industry_basic	1
ovn_arb_stables	1
ovn_arb_tavern	1
ovn_arb_worship	1
ovn_araby_walls	1
ovn_araby_coffee	1
ovn_fimir_income	1
ovn_fimir_agent	1
ovn_half_barracks	1
ovn_half_forges	1
ovn_half_tavern	1
ovn_troll_creatures	1
ovn_troll_offerings	1
ovn_troll_outpost_stables	1
ovn_troll_worship	1
ovn_warp_military	1
ovn_warp_stables	1
ovn_rot_stables	1
ovn_rot_military	1
ovn_rot_monsters	1
ovn_Nehekharan	1
ovn_Portal_Recruitment	1
ovn_Portal_Recruitment_alt	1
ovn_Waystone	1
ovn_Waystone_marker	1
ovn_Waystone_beacon	1
ovn_arb_scy_tmb	1
ovn_blood_keep	1
ovn_fimir_mil	1
ovn_fimir_nor	1
ovn_fimir_beast	1
ovn_fimir_agrul_migdhal_landmark	1
wh_main_emp_cha_grudge_main	1
wh_main_emp_cha_grudge_recruit	1
wh_main_emp_cha_grudge_wizard	1
wh_main_emp_cha_grudge_worship	1
wh_main_emp_cha_grudge_growth	1
wh_main_emp_cha_grudge_paymaster	1
wh_main_emp_cha_grudge_bank	1
wh_main_emp_cha_grudge_hero	1
ovn_Animal_Rearing	1
ovn_half_industry	1
ovn_half_dragon	1
ovn_hlf_welf	1
ovn_hlf_cig	1
ovn_hlf_resource_salt	1
ovn_chs_agent	1
ovn_grn_agent	1
ovn_evil_income	1
ovn_troll_Bridges	1
ovn_troll_Wyvern	1
arb_fatandira_landmark	1
arb_flaming_scimitar_main	1
arb_flaming_scimitar_barracks	1
arb_flaming_scimitar_support_monsters	1
arb_flaming_scimitar_support_mages	1
arb_flaming_scimitar_structure_movement	1
arb_flaming_scimitar_structure_upkeep	1
arb_flaming_scimitar_structure_replenishment	1
arb_flaming_scimitar_structure_growth	1
arb_flaming_scimitar_defense_bombardment	1
arb_flaming_scimitar_unique_minaret	1
arb_flaming_scimitar_defense_magical_bombardment	1
ovn_warp_skaven_mercs	1
ovn_Albion_Barrows	1
ovn_Albion_War	1
