Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_wh2_main_skill_innate_hlf_glibfoot	'Scourge of Orcs & Goblins'	true
character_skills_localised_description_wh2_main_skill_innate_hlf_glibfoot	Whether fake or real, Glibfoot's outlandish stories about slaying scores of Greenskins do certainly inspire courage in the Halflings under him.	true
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_0	Larger than Life	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_0	If anything, Glibfoot knows how to tell his adventures, fictitious or else. Some of his published tales, like "Hard in Hochland", are popular all across the Empire and beyond.	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_2	A True Hero	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_2	No more theatrics, no more lies. Now is the time for honest action and real courage.	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_1_1	A Raunchy Tale	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_1_1	"You know, this remnids me of the time I snuck into the court of the Witch King of the Druchii and had a tryst with Hag Queen Morathi in her own chambers, let me tell you this most salacious story..."	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_1_2	A Grim Tale	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_1_2	"...and there was I, fighting alongside Emperor Karl Franz, Luthor Huss, the Huntsmarshal and the Elder of the Moot himself! Together we would make a last stand against the Hordes of Chaos at Zanbaijin, the bloody arena of champions..."	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_1_3	An Under Tale	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_1_3	"...so I ended up there, in the dark bowels of Karak-Eight-Peaks, the Dwarfen City of Pillars, crushing filthy grobi and raki skulls with my bare hands next to mighty heroes such as fearless Gotrek, the stern King Belegar and even the legendary White Dwarf! As the Dawi say, many a Grudge was avenged that day..."	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_1_4	A Chivalrous Tale	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_1_4	"...and It was during one my advantures through Fair Bretonnia, that, while relieving myself in one of it's beautiful ponds, the fabled Lady of the Lake appeared before me! By her side, covered in the mist of legends, was the Green Knight himself! And so they revealed my most sacred duty... to lead a holy quest into Foul Mousillon, the cursed city of undeath..."	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_1_5	And the Adventure Continues!	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_1_5	"...but this is not the end of my tale, my fellow Halflings! There remain many of my great adventures yet to tell; My perilous trek through exotic Lustria! My quest for the fabled Casket of Souls at the Pyramid of Doom in Ancient Nehekhara! And finally, the glorious endless feasts in the realm of Greasus Goldtooth, Overtyrant of All Ogres!"	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_3_1	The Comradeship	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_3_1	The Comradeship was an elite group of heroes from all across the Empire sworn to defend the Moot and it's inhabitants. Glibfoot has made a call for all those brave enough to once again join together in defense of all Halflings against the Forces of Destruction.	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_3_2	Wardens of the Moot	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_3_2	The Mootland Wardens are as elite as it gets when it comes to Halfling warriors. Glibfoot has promised double the food they get now if they redouble their efforts in defending the Moot.	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_3_3	A Place in the Songs	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_3_3	"With me now, Heroes of Mootland! Not for honour, not for wealth, but for the chance to do a good deed and earn a place in the songs!"	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_3_4	A Good Deed, A Good Meal	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_3_4	At the end of the day, Glibfoot and his followers are still Halflings. And Halflings know the only true maxim of warfare; an army marches on it's stomach, and Halfling stomachs really are something.	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_unique_3_5	For the Moot!	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_unique_3_5	“There's power in stories. That's all history is: the best tales. The ones that last. Might as well be mine.”	false
character_skills_localised_name_wh2_main_skill_anc_hyshia	Hyshia	false
character_skills_localised_description_wh2_main_skill_anc_hyshia	No one is quite sure of how a Halfling adventurer has gotten his hands onto a Druchii Repeater Crossbow, and what's even stranger, the weapon is enchanted with the White Wind of Magic. Could any of Glibfoot's braggadocious tales be actually true?	false
character_skills_localised_name_wh2_main_skill_anc_willowblade	Cipher Blade	false
character_skills_localised_description_wh2_main_skill_anc_willowblade	Glibfoot claims that the High Elves of Ulthuan gifted him this small magical blade as thanks for single-handedly defeating a Greenskin invasion of the Asur Homeland. In reality it is a trinket "borrowed" from the chambers of an Elven Archmage, an enchanted letter opener with the ability to magically "open" almost anything... armour included.	false
character_skills_localised_name_wh2_main_skill_hlf_glibfoot_combat_0	Thief Tactics	false
character_skills_localised_description_wh2_main_skill_hlf_glibfoot_combat_0	The Halflings' natural skill for "borrowing" is widely known, but Glibfoot's expertise in stealth and thievery are one of the few things about him that are actually legendary.	false
