Loc PackedFile	1
key	text	tooltip
building_short_description_texts_short_description_ovn_warp_skaven_mercs	Warpstone reserved for dealings with clan Fester.	true
effects_description_pj_ovn_rotbloods_warpstone_mercs_production	Warpstone gain: %n per turn	true
effect_bundles_localised_description_pj_ovn_rotbloods_warpstone_mercs_res	Stockpiled warpstone.	true
effect_bundles_localised_title_pj_ovn_rotbloods_warpstone_mercs_res	Warpstone stockpile	true
effects_description_pj_ovn_rotbloods_warpstone_mercs_warpstone	Warpstone stockpiled: %n	true
effects_description_pj_ovn_rotbloods_warpstone_mercs_warpstone_per_turn	Warpstone per turn: +%n	true
pj_ovn_rotbloods_warpstone_mercs_res_tooltip_warpstone	Warpstone required: 	true
pj_ovn_rotbloods_warpstone_mercs_res_name	Warpstone	true
pj_ovn_rotbloods_warpstone_mercs_res_tooltip_desc	Gain warpstone by defeating skaven armies or by holding Skavenblight, Hellpit or Mordheim.	true
