Loc PackedFile	1
key	text	tooltip
building_culture_variants_name_ovn_evil_income_3wh_main_sc_nor_fimir	Slave Mining Labyrinth	true
building_culture_variants_name_ovn_evil_income_2wh_main_sc_nor_fimir	Slave Mining Shaft	true
building_culture_variants_name_ovn_evil_income_1wh_main_sc_nor_fimir	Slave Mining Pit	true
building_culture_variants_name_ovn_evil_income_3wh_dlc08_nor_naglfarlings	Slave Mining Labyrinth	true
building_culture_variants_name_ovn_evil_income_2wh_dlc08_nor_naglfarlings	Slave Mining Shaft	true
building_culture_variants_name_ovn_evil_income_1wh_dlc08_nor_naglfarlings	Slave Mining Pit	true
building_culture_variants_name_ovn_nor_outpost_major_human_4wh_dlc08_nor_naglfarlings	Dread Fort	true
building_culture_variants_name_ovn_nor_outpost_major_human_4wh_main_sc_nor_fimir	Dark Palace	true
building_culture_variants_name_wh_main_nor_outpost_military_4wh_dlc08_nor_naglfarlings	Eternal Chaos Rift	true
building_culture_variants_name_wh_main_nor_outpost_garrison_4wh_dlc08_nor_naglfarlings	Chaos Bastion 	true
building_culture_variants_name_wh_main_nor_outpost_stables_4wh_dlc08_nor_naglfarlings	Altar of Bones	true
building_culture_variants_name_wh_main_nor_outpost_stables_4wh_main_sc_nor_fimir	Dreaded Mire	true
building_culture_variants_name_wh_main_nor_outpost_major_human_4_coastwh_dlc08_nor_naglfarlings	Dread Fort	true
