character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_arb_vizier				
arb_vizier_administrator	wh_main_effect_building_construction_cost_mod	1	character_to_region_own_provincewide	-10.0
arb_vizier_administrator	wh_main_effect_public_order_characters	1	character_to_province_own	8.0
arb_vizier_administrator	wh_main_effect_economy_gdp_mod_all	1	character_to_region_own_provincewide	10.0
arb_vizier_scholar	wh_main_effect_military_force_winds_of_magic_starting_mod	1	character_to_force_own_unseen	20.0
arb_vizier_scholar	wh_main_effect_technology_research_points	1	character_to_faction	10.0
arb_vizier_scholar	wh_main_effect_agent_recruitment_xp_wizard_empire	1	faction_to_province_own_factionwide	2.0
arb_vizier_schemer	wh_main_effect_magic_vampires_enable_raise_dead	1	character_to_character_own	1.0
arb_vizier_schemer	wh2_main_effect_magic_dark_enable_power_of_darkness	1	character_to_character_own	1.0
arb_vizier_schemer	wh_main_effect_religion_conversion_chaos_bad	1	character_to_character_own_provincetext	4.0
arb_vizier_fire_camel	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
arb_vizier_fire_camel	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
arb_vizier_fire_camel	arb_jaffar_camel_mount	1	character_to_character_own	1.0
arb_vizier_fire_magic_carpet	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
arb_vizier_fire_magic_carpet	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
arb_vizier_fire_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0
arb_vizier_life_camel	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
arb_vizier_life_camel	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
arb_vizier_life_camel	arb_jaffar_camel_mount	1	character_to_character_own	1.0
arb_vizier_life_magic_carpet	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
arb_vizier_life_magic_carpet	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
arb_vizier_life_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0
arb_vizier_heavens_camel	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
arb_vizier_heavens_camel	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
arb_vizier_heavens_camel	arb_jaffar_camel_mount	1	character_to_character_own	1.0
arb_vizier_heavens_magic_carpet	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
arb_vizier_heavens_magic_carpet	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
arb_vizier_heavens_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0
arb_vizier_desert_camel	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
arb_vizier_desert_camel	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
arb_vizier_desert_camel	arb_jaffar_camel_mount	1	character_to_character_own	1.0
arb_vizier_desert_magic_carpet	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
arb_vizier_desert_magic_carpet	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
arb_vizier_desert_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0
