faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
#units_custom_battle_permissions_tables;8;db/units_custom_battle_permissions_tables/ovn_grudge								
wh2_main_emp_grudgebringers	false	grudgebringer_infantry	true	true				false
wh2_main_emp_grudgebringers	false	grudgebringer_cannon	true	true				false
wh2_main_emp_grudgebringers	false	grudgebringer_crossbow	true	true				false
wh2_main_emp_grudgebringers	false	helmgart_bowmen	true	true				false
wh2_main_emp_grudgebringers	false	keelers_longbows	true	true				false
wh2_main_emp_grudgebringers	false	dargrimm_firebeard_dwarf_warriors	true	true				false
wh2_main_emp_grudgebringers	false	azguz_bloodfist_dwarf_warriors	true	true				false
wh2_main_emp_grudgebringers	false	urblab_rotgut_mercenary_ogres	true	true				false
wh2_main_emp_grudgebringers	false	treeman_knarlroot	true	true				false
wh2_main_emp_grudgebringers	false	elrod_wood_elf_glade_guards	true	true				false
wh2_main_emp_grudgebringers	false	galed_elf_archers	true	true				false
wh2_main_emp_grudgebringers	false	black_avangers	true	true				false
wh2_main_emp_grudgebringers	false	carlsson_cavalry	true	true				false
wh2_main_emp_grudgebringers	false	carlsson_guard	true	true				false
wh2_main_emp_grudgebringers	false	countess_guard	true	true				false
wh2_main_emp_grudgebringers	false	vannheim_75th	true	true				false
wh2_main_emp_grudgebringers	false	treeman_gnarl_fist	true	true				false
wh2_main_emp_grudgebringers	false	wh_main_emp_inf_spearmen_0	true	true				false
wh2_main_emp_grudgebringers	false	wh_dlc04_emp_inf_flagellants_0	true	true				false
wh2_main_emp_grudgebringers	false	wh_dlc04_emp_inf_free_company_militia_0	true	true				false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_wizard_fire_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_0	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_wizard_fire_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_1	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_wizard_fire_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_2	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_wizard_fire_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_3	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_captain_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_captain_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_captain_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_captain_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0	false
wh2_main_emp_grudgebringers	true	wh_main_emp_cha_general_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_0	false
wh2_main_emp_grudgebringers	true	wh_main_emp_cha_general_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_1	false
wh2_main_emp_grudgebringers	true	wh_main_emp_cha_general_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_2	false
wh2_main_emp_grudgebringers	true	wh_main_emp_cha_general_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_3	false
wh2_main_emp_grudgebringers	true	wh_main_emp_cha_general_4	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_4	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_warrior_priest_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_campaign_01	wh_main_emp_cha_warrior_priest_0	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_warrior_priest_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_campaign_01	wh_main_emp_cha_warrior_priest_1	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_warrior_priest_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_campaign_01	wh_main_emp_cha_warrior_priest_2	false
wh2_main_emp_grudgebringers	false	wh_main_emp_cha_witch_hunter	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_witch_hunter_campaign_01_0.png	wh_main_uniform_emp_witch_hunter_campaign_01	wh_main_emp_cha_witch_hunter	false
wh2_main_emp_grudgebringers	false	wh_main_emp_inf_swordsmen	true	true				false
wh2_main_emp_grudgebringers	false	wh_main_emp_inf_crossbowmen	true	true				false
wh2_main_emp_grudgebringers	false	sr_ogre	true	true				false
wh2_main_emp_grudgebringers	false	ovn_glad	true	true				false
wh2_main_emp_grudgebringers	false	wh_dlc03_emp_cha_wizard_beasts_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_grudgebringers	false	wh_dlc03_emp_cha_wizard_beasts_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_grudgebringers	false	wh_dlc03_emp_cha_wizard_beasts_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_grudgebringers	false	wh_dlc03_emp_cha_wizard_beasts_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_grudgebringers	false	wh_dlc03_emp_cha_wizard_beasts_4	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_grudgebringers	true	morgan_bernhardt	true	true	ui/portraits/portholes/wh_main_emp_empire/morgan_bernhardt.png	wh_main_uniform_morgan_bernhardt	ovn_grudge	false
wh2_main_emp_grudgebringers	false	vladimir_stormbringer	true	true	ui/portraits/portholes/wh_main_emp_empire/vladimir_stormbringer.png	wh_main_uniform_vladimir_stormbringer		false
wh2_main_emp_grudgebringers	false	halfling_archer	true	true				false
wh2_main_emp_grudgebringers	false	wh_main_emp_cav_pistoliers_1	true	true				false
wh2_main_emp_grudgebringers	false	ragnar_wolves	true	true				false
wh2_main_emp_grudgebringers	false	ceridan	true	true				false
wh2_main_emp_grudgebringers	false	grudgebringer_cavalry	true	true				false
wh2_main_emp_grudgebringers	true	wh2_dlc13_emp_cha_huntsmarshal_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_huntsmarshal_campaign_02_0.png	wh2_dlc13_emp_huntsmarshal_campaign_02	wh2_dlc13_emp_cha_huntsmarshal_0	false
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_veh_war_wagon_0	true	true				false
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_inf_archers_0	true	true				false
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_inf_huntsmen_0	true	true				false
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_art_great_cannon_imperial_supply	true	true				true
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_art_helblaster_volley_gun_imperial_supply	true	true				true
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_art_helstorm_rocket_battery_imperial_supply	true	true				true
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_cav_demigryph_knights_0_imperial_supply	true	true				true
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_cav_demigryph_knights_1_imperial_supply	true	true				true
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_cav_empire_knights_imperial_supply	true	true				true
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_cav_outriders_1_imperial_supply	true	true				true
wh2_main_emp_grudgebringers	false	wh2_dlc13_emp_cav_pistoliers_1_imperial_supply	true	true				true
