Loc PackedFile	1
key	text	tooltip
building_sets_onscreen_name_wh_main_emp_cha_grudge_settlement	Grudgebringer Camp	true
building_sets_onscreen_description_wh_main_emp_cha_grudge_settlement	Home to the illustrious Grudgebringer mercenary band renowned throughout the Old World.	true
building_sets_onscreen_name_wh_main_emp_cha_grudge_recruit	Recruitment	true
building_sets_onscreen_description_wh_main_emp_cha_grudge_recruit	An army is nothing without its soldiers.	true
building_sets_onscreen_name_wh_main_emp_cha_grudge_structure	Support	true
building_sets_onscreen_description_wh_main_emp_cha_grudge_structure	There is another side to army management away from the battlefield.	true
building_sets_onscreen_name_wh_main_emp_cha_grudge_equipment	Finance	true
building_sets_onscreen_description_wh_main_emp_cha_grudge_equipment	A mercenary army lives and dies by the coin.	true
building_sets_onscreen_name_wh_main_emp_cha_grudge_worship	Military Support	true
building_sets_onscreen_description_wh_main_emp_cha_grudge_worship	An army is more than it's soldiers.	true
building_sets_onscreen_name_ovn_Nehekharan	Archaeology	true
building_sets_onscreen_description_ovn_Nehekharan	Archaeology	true
building_sets_onscreen_name_ovn_Waystone	Waystone	true
building_sets_onscreen_description_ovn_Waystone	Waystone	true
building_sets_onscreen_name_arb_flaming_scimitar_military	Ship Recruitment	true
building_sets_onscreen_name_arb_flaming_scimitar_structure	Ship Structure	true
building_sets_onscreen_name_arb_flaming_scimitar_unique	Unique	true
building_sets_onscreen_name_arb_flaming_scimitar_main	The Flaming Scimitar	true
building_sets_onscreen_name_arb_flaming_scimitar_defence	Ship Arillery	true
building_sets_onscreen_name_arb_flaming_scimitar_support	Ship Support	true
