Loc PackedFile	1
key	text	tooltip
building_short_description_texts_short_description_albion_major_1	A collection of a few primitive huts, built by a tribe which has not yet completely given up their nomadic lifestyle.	true
building_short_description_texts_short_description_albion_major_2	Some basic infrastructure and a few sturdy houses, most likely inhabited by a lesser clan or small tribe.	true
building_short_description_texts_short_description_albion_major_3	Good leadership or a suitable location allowed this settlement to amass a certain amount of wealth and recognition.	true
building_short_description_texts_short_description_albion_major_4	An important settlement ruled by a clan, serving as a center of culture and commerce as well as an important military basis.	true
building_short_description_texts_short_description_albion_major_5	This city serves as the seat of a great clan. Such densely populated areas are relatively rare on Albion and therefore of great importance.	true
building_short_description_texts_short_description_albion_major_1_coast	A collection of a few primitive huts, built by a tribe which has not yet completely given up their nomadic lifestyle.	true
building_short_description_texts_short_description_albion_major_2_coast	Some basic infrastructure and a few sturdy houses, most likely inhabited by a lesser clan or small tribe.	true
building_short_description_texts_short_description_albion_major_3_coast	Good leadership or a suitable location allowed this settlement to amass a certain amount of wealth and recognition.	true
building_short_description_texts_short_description_albion_major_4_coast	An important settlement ruled by a clan, serving as a center of culture and commerce as well as an important military basis.	true
building_short_description_texts_short_description_albion_major_5_coast	This city serves as the seat of a great clan. Such densely populated areas are relatively rare on Albion and therefore of great importance.	true
building_short_description_texts_short_description_albion_minor_1	A collection of a few primitive huts, built by a tribe which has not yet completely given up their nomadic lifestyle.	true
building_short_description_texts_short_description_albion_minor_2	Some basic infrastructure and a few sturdy houses, most likely inhabited by a lesser clan or small tribe.	true
building_short_description_texts_short_description_albion_minor_3	Good leadership or a suitable location allowed this settlement to amass a certain amount of wealth and recognition.	true
building_short_description_texts_short_description_albion_minor_1_coast	A collection of a few primitive huts, built by a tribe which has not yet completely given up their nomadic lifestyle.	true
building_short_description_texts_short_description_albion_minor_2_coast	Some basic infrastructure and a few sturdy houses, most likely inhabited by a lesser clan or small tribe.	true
building_short_description_texts_short_description_albion_minor_3_coast	Good leadership or a suitable location allowed this settlement to amass a certain amount of wealth and recognition.	true
building_short_description_texts_short_description_elo_ogham_stone_1	A single Ogham stone, binding the winds of magic and corrupting the lands for the benefit of the rest of the world.	true
building_short_description_texts_short_description_elo_ogham_stone_2	A small circle of Ogham stones, more effective together than each of them would be on its own.	true
building_short_description_texts_short_description_elo_ogham_stone_4	A medium-sized circle of Ogham stones, attracting magic from around the world and binding it to the earth of Albion, thus tainting fauna and flora.	false
building_short_description_texts_short_description_elo_ogham_stone_3	A big circle of Ogham stones. Air and soil are saturated with magic, ready to be utilized by those with the required knowledge and ability. 	true
building_short_description_texts_short_description_elo_temple_danu_1	Danu, the Earthmother, is the most worshipped goddess of the people of Albion. Shrines in her honor can be found in many villages around the island.	true
building_short_description_texts_short_description_elo_temple_danu_2	Bigger cities sometimes have temples at sacred sites where the power of the Earthmother is supposed to be strongest.	true
building_short_description_texts_short_description_elo_temple_danu_3	It is said that Danu herself blessed these places and that sometimes she can be witnessed to visit them in disguise.	true
building_short_description_texts_short_description_albion_hunters_1	A small, crudely scrambled together hut which serves as a basis of operation for local hunters.	true
building_short_description_texts_short_description_albion_hunters_2	A sturdy wooden building where hunters prepare for their next expedition into the dangerous wilds of Albion.	true
building_short_description_texts_short_description_albion_hunters_3	A grand hall displaying trophies of impressive hunts of the past. The best hunters meet here to practice their craft.	true
building_short_description_texts_short_description_albion_order_1	A place for the leaders of the tribe to gather and solve internal problems, sometimes through ritual combat.	true
