Loc PackedFile	1
key	text	tooltip
land_units_onscreen_name_halfling_archer	Halfling Rangers	true
land_units_onscreen_name_halfling_inf	Wardens	true
land_units_onscreen_name_halfling_cock	Lumpin Croop's Fighting Cocks	true
land_units_onscreen_name_halfling_warfoot	Glibfoot's Damned	true
land_units_onscreen_name_sr_ogre	Ogres	true
land_units_onscreen_name_wh_main_dwf_veh_dwarf_tank_driver	Kathleen Soup Tank	true
land_units_onscreen_name_halfling_spear	Halfling Spear Militia	true
land_units_onscreen_name_halfling_cook	Master Cooks	true
land_units_onscreen_name_halfling_thief	Press-Ganged Thieves	true
land_units_onscreen_name_sr_ogre_ror	Feastmaster Exiles	true
land_units_onscreen_name_halfling_cook_ror	Grand Cauldron Cooks	true
land_units_onscreen_name_halfling_cat	Hot-Pot Catapult	true
land_units_onscreen_name_halfling_cat_ror	Hot-Pot Chucker	true
